"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","DWPR","DWPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES"
"ASN00074106","2018-06-12","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","   81",",,a","  150",",,a","   82",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-06-13","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    9",",,a","  134",",,a","   48",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-06-14","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","   26",",,a","  148",",,a","   48",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-06-15","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","   23",",,a","  140",",,a","   49",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-06-16","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    4",",,a","   95",",,a","   38",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-06-17","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","   47",",,a","  111",",,a","   41",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-06-18","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","   19",",,a","  138",",,a","   46",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-06-19","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    0",",,a","  148",",,a","    8",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-06-20","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    0",",,a","  147",",,a","    7",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-06-21","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    0",",,a","  164",",,a","   18",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-06-22","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    0",",,a","  150",",,a","   13",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-06-23","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    0",",,a","  139",",,a","  -23",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-06-24","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    0",",,a",,,"    6",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-06-25","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS",,,"  132",",,a",,,,,,,,,,,,,,,,
"ASN00074106","2018-06-26","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    0",",,a","  139",",,a","  -13",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-06-27","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    0",",,a","  150",",,a","   33",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-06-28","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    5",",,a","  110",",,a","   68",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-06-29","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    0",",,a","  125",",,a","   80",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-06-30","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    0",",,a","  133",",,a","   45",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-07-01","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    0",",,a","  135",",,a","    5",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-07-02","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    0",",,a","  139",",,a","   -5",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-07-03","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    0",",,a","  155",",,a","   10",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-07-04","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    0",",,a","  180",",,a","   30",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-07-05","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    0",",,a","  208",",,a","   65",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-07-06","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","   19",",,a","  148",",,a","  115",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-07-07","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    3",",,a","  135",",,a","   58",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-07-08","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    0",",,a","  151",",,a","   53",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-07-09","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    0",",,a","  149",",,a","   71",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-07-10","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    0",",,a","  142",",,a","   12",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-07-11","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    0",",,a","  124",",,a","   -3",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-07-12","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    0",",,a","  128",",,a","    2",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-07-13","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    0",",,a","  136",",,a","    0",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-07-14","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    0",",,a","  121",",,a","  -28",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-07-15","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    0",",,a","  142",",,a","  -17",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-07-16","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    0",",,a","  170",",,a","    8",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-07-17","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    0",",,a","  189",",,a","    3",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-07-18","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    7",",,a","  160",",,a","    3",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-07-19","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    0",",,a","  190",",,a","    7",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-07-20","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","   89",",,a",,,"   54",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-07-21","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    0",",,a",,,,,,,,,"    2",",,a",,,,,,,"  133",",,a"
"ASN00074106","2018-07-22","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    0",",,a","  140",",,a",,,,,"    2",",,a",,,,,,,"   -2",",,a",,
"ASN00074106","2018-07-23","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    0",",,a","  148",",,a","   19",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-07-24","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","   10",",,a",,,"   31",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-07-26","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS",,,,,,,,,,,"    3",",,a",,,,,,,"  178",",,a"
"ASN00074106","2018-07-27","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS",,,"  182",",,a",,,"    3",",,a","    3",",,a",,,,,"    3",",,a","   18",",,a",,
"ASN00074106","2018-07-28","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    0",",,a","  146",",,a","   54",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-07-29","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","   12",",,a","  139",",,a","   81",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-07-30","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    6",",,a","  109",",,a","   17",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-07-31","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    0",",,a","  155",",,a","   40",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-08-01","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    2",",,a","  140",",,a","   43",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-08-02","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    0",",,a","  172",",,a","   -9",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-08-03","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    0",",,a","  157",",,a","   87",",,a",,,,,,,,,,,,,,
"ASN00074106","2018-08-04","-35.817","145.6004","114.0","TOCUMWAL AIRPORT, AS","    6",",,a","  152",",,a","   33",",,a",,,,,,,,,,,,,,
