"USC00258410","2018-07-06","40.2381","-96.0847","344.4","TABLE ROCK 4 N, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  206",",,7","  206",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00258410","2018-07-07","40.2381","-96.0847","344.4","TABLE ROCK 4 N, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  172",",,7","  194",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00258410","2018-07-08","40.2381","-96.0847","344.4","TABLE ROCK 4 N, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  156",",,7","  167",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00258410","2018-07-09","40.2381","-96.0847","344.4","TABLE ROCK 4 N, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  167",",,7","  200",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00258410","2018-07-10","40.2381","-96.0847","344.4","TABLE ROCK 4 N, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  344",",,7","  178",",,7","  189",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00258410","2018-07-11","40.2381","-96.0847","344.4","TABLE ROCK 4 N, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  356",",,7","  189",",,7","  217",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00258410","2018-07-12","40.2381","-96.0847","344.4","TABLE ROCK 4 N, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  367",",,7","  217",",,7","  239",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00258410","2018-07-13","40.2381","-96.0847","344.4","TABLE ROCK 4 N, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  378",",,7","  222",",,7","  228",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00258410","2018-07-14","40.2381","-96.0847","344.4","TABLE ROCK 4 N, NE US","  648",",,7,0700","    0",",,7,0700","    0",",,7,0700","  372",",,7","  200",",,7","  206",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00258410","2018-07-15","40.2381","-96.0847","344.4","TABLE ROCK 4 N, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  189",",,7","  206",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00258410","2018-07-16","40.2381","-96.0847","344.4","TABLE ROCK 4 N, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  200",",,7","  206",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00258410","2018-07-17","40.2381","-96.0847","344.4","TABLE ROCK 4 N, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  206",",,7","  217",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00258410","2018-07-18","40.2381","-96.0847","344.4","TABLE ROCK 4 N, NE US","   74",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","  189",",,7","  194",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00258410","2018-07-19","40.2381","-96.0847","344.4","TABLE ROCK 4 N, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  194",",,7","  222",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00258410","2018-07-20","40.2381","-96.0847","344.4","TABLE ROCK 4 N, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  183",",,7","  189",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00258410","2018-07-21","40.2381","-96.0847","344.4","TABLE ROCK 4 N, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  172",",,7","  183",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00258410","2018-07-22","40.2381","-96.0847","344.4","TABLE ROCK 4 N, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  161",",,7","  183",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
