"USC00045933","2018-07-05","37.3436","-121.6425","1282.0","MOUNT HAMILTON, CA US","    0",",,7,1600",,,,,"  261",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","2018-07-06","37.3436","-121.6425","1282.0","MOUNT HAMILTON, CA US","    0",",,7,1600",,,,,"  300",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","2018-07-07","37.3436","-121.6425","1282.0","MOUNT HAMILTON, CA US","    0",",,7,1600",,,,,"  283",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","2018-07-08","37.3436","-121.6425","1282.0","MOUNT HAMILTON, CA US","    0",",,7,1600",,,,,"  272",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","2018-07-09","37.3436","-121.6425","1282.0","MOUNT HAMILTON, CA US","    0",",,7,1600",,,,,"  261",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","2018-07-10","37.3436","-121.6425","1282.0","MOUNT HAMILTON, CA US","    0",",,7,1600",,,,,"  256",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","2018-07-11","37.3436","-121.6425","1282.0","MOUNT HAMILTON, CA US","    0",",,7,1600",,,,,"  294",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","2018-07-12","37.3436","-121.6425","1282.0","MOUNT HAMILTON, CA US","    0",",,7,1600",,,,,"  294",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","2018-07-13","37.3436","-121.6425","1282.0","MOUNT HAMILTON, CA US","    0","T,,7,1600",,,,,"  300",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","2018-07-14","37.3436","-121.6425","1282.0","MOUNT HAMILTON, CA US","    0",",,7,1600",,,,,"  294",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045933","2018-07-15","37.3436","-121.6425","1282.0","MOUNT HAMILTON, CA US","    0",",,7,1600",,,,,"  306",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
