"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWDR","AWDR_ATTRIBUTES","AWND","AWND_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFI","WSFI_ATTRIBUTES"
"USS0006P01S","2018-07-06","35.92","-106.39","2895.6","QUEMAZON, NM US","    0",",,T","    0",",,T",,,,,,,,,,,"  126",",,T","    0",",,T",,
"USS0006P01S","2018-07-07","35.92","-106.39","2895.6","QUEMAZON, NM US","    0",",,T","    0",",,T",,,,,,,,,,,"  110",",,T","    0",",,T",,
"USS0006P01S","2018-07-08","35.92","-106.39","2895.6","QUEMAZON, NM US","    0",",,T","    0",",,T",,,,,,,,,,,"  113",",,T","    0",",,T",,
"USS0006P01S","2018-07-09","35.92","-106.39","2895.6","QUEMAZON, NM US","    0",",,T","    0",",,T",,,,,,,,,,,"  120",",,T","    0",",,T",,
"USS0006P01S","2018-07-10","35.92","-106.39","2895.6","QUEMAZON, NM US","    0",",,T","    0",",,T",,,,,,,,,,,"  126",",,T","    0",",,T",,
"USS0006P01S","2018-07-11","35.92","-106.39","2895.6","QUEMAZON, NM US","    0",",,T","    0",",,T",,,,,,,,,,,"  117",",,T","    0",",,T",,
"USS0006P01S","2018-07-12","35.92","-106.39","2895.6","QUEMAZON, NM US","    0",",,T","    0",",,T",,,,,,,,,,,"  119",",,T","    0",",,T",,
"USS0006P01S","2018-07-13","35.92","-106.39","2895.6","QUEMAZON, NM US","    0",",,T","    0",",,T",,,,,,,,,,,"  112",",,T","    0",",,T",,
"USS0006P01S","2018-07-14","35.92","-106.39","2895.6","QUEMAZON, NM US","    0",",,T","    0",",,T",,,,,,,,,,,"  136",",,T","    0",",,T",,
"USS0006P01S","2018-07-15","35.92","-106.39","2895.6","QUEMAZON, NM US","    0",",,T","    0",",,T",,,,,,,,,,,"  119",",,T","    0",",,T",,
"USS0006P01S","2018-07-16","35.92","-106.39","2895.6","QUEMAZON, NM US","    0",",,T","    0",",,T",,,,,,,,,,,"  126",",,T","    0",",,T",,
"USS0006P01S","2018-07-17","35.92","-106.39","2895.6","QUEMAZON, NM US","    0",",,T","    0",",,T",,,,,,,,,,,"  138",",,T","    0",",,T",,
"USS0006P01S","2018-07-18","35.92","-106.39","2895.6","QUEMAZON, NM US","   25",",,T","    0",",,T",,,,,,,,,,,"  159",",,T","    0",",,T",,
"USS0006P01S","2018-07-19","35.92","-106.39","2895.6","QUEMAZON, NM US","    0",",,T","    0",",,T",,,,,,,,,,,"  159",",,T","    0",",,T",,
"USS0006P01S","2018-07-20","35.92","-106.39","2895.6","QUEMAZON, NM US","    0",",,T","    0",",,T",,,,,,,,,,,"  157",",,T","    0",",,T",,
