"USC00340908","2016-11-23","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  128",",,7","  -17",",,7",,,,,,,,,"  117",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-11-24","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  150",",,7","  -22",",,7",,,,,,,,,"  139",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-11-25","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  139",",,7","  -67",",,7",,,,,,,,,"  139",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-11-26","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  167",",,7","  -44",",,7",,,,,,,,,"  150",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-11-27","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  150",",,7","   39",",,7",,,,,,,,,"  144",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-11-28","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  144",",,7","  -33",",,7",,,,,,,,,"  128",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-11-29","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  128",",,7","  -61",",,7",,,,,,,,,"   83",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-11-30","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"   83",",,7","  -78",",,7",,,,,,,,,"   78",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-12-01","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"   78",",,7","  -72",",,7",,,,,,,,,"   56",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-12-02","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"   67",",,7","  -72",",,7",,,,,,,,,"   67",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-12-03","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"   67",",,7","  -33",",,7",,,,,,,,,"   28",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-12-04","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"   94",",,7","  -78",",,7",,,,,,,,,"   89",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-12-05","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  200",",,7","  -33",",,7",,,,,,,,,"  194",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-12-06","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  194",",,7","  -89",",,7",,,,,,,,,"  -11",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-12-07","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"   -6",",,7"," -133",",,7",,,,,,,,,"  -17",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-12-08","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  -17",",,7"," -172",",,7",,,,,,,,,"  -50",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-12-09","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"   89",",,7","  -78",",,7",,,,,,,,,"   78",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-12-10","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  217",",,7","  -83",",,7",,,,,,,,,"  217",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-12-11","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  217",",,7","  -61",",,7",,,,,,,,,"   94",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-12-12","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  156",",,7","  -67",",,7",,,,,,,,,"  144",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-12-13","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  144",",,7"," -100",",,7",,,,,,,,,"   39",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-12-14","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"   39",",,7","  -83",",,7",,,,,,,,,"  -22",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-12-15","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  128",",,7"," -122",",,7",,,,,,,,,"  122",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-12-16","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  222",",,7","  -56",",,7",,,,,,,,,"  217",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-12-17","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  217",",,7"," -233",",,7",,,,,,,,,"  -56",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-12-18","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  -44",",,7"," -250",",,7",,,,,,,,,"  -67",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-12-19","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"   50",",,7"," -172",",,7",,,,,,,,,"   44",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-12-20","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  106",",,7","  -72",",,7",,,,,,,,,"  100",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-12-21","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  117",",,7","   -6",",,7",,,,,,,,,"  111",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-12-22","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  111",",,7","  -56",",,7",,,,,,,,,"   -6",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-12-23","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  144",",,7","  -28",",,7",,,,,,,,,"  128",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-12-24","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  156",",,7","  -50",",,7",,,,,,,,,"  156",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-12-25","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  156",",,7","  -17",",,7",,,,,,,,,"  117",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-12-26","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  117",",,7","  -83",",,7",,,,,,,,,"   67",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-12-27","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  178",",,7","  -89",",,7",,,,,,,,,"  167",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-12-28","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  167",",,7","  -28",",,7",,,,,,,,,"  128",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-12-29","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  128",",,7","  -72",",,7",,,,,,,,,"   50",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-12-30","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  161",",,7","  -56",",,7",,,,,,,,,"  150",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2016-12-31","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  150",",,7","  -50",",,7",,,,,,,,,"   50",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2017-01-01","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  150",",,7","  -89",",,7",,,,,,,,,"  133",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2017-01-02","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  133",",,7","  -50",",,7",,,,,,,,,"  117",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2017-01-03","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  117",",,7","  -89",",,7",,,,,,,,,"  -33",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2017-01-04","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"   89",",,7"," -122",",,7",,,,,,,,,"   78",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2017-01-05","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"   78",",,7"," -161",",,7",,,,,,,,," -122",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2017-01-06","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  -83",",,7"," -172",",,7",,,,,,,,," -172",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2017-01-07","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  -33",",,7"," -217",",,7",,,,,,,,,"  -44",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2017-01-08","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  100",",,7","  -94",",,7",,,,,,,,,"   89",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2017-01-09","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  161",",,7","  -39",",,7",,,,,,,,,"  150",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2017-01-10","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  150",",,7","   33",",,7",,,,,,,,,"  128",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2017-01-11","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  206",",,7","   28",",,7",,,,,,,,,"  194",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2017-01-12","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  194",",,7","  -89",",,7",,,,,,,,,"  106",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2017-01-13","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"  106",",,7","  -89",",,7",,,,,,,,,"   11",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00340908","2017-01-14","36.7236","-102.4805","1259.7","BOISE CITY 2 E, OK US",,,,,,,"   11",",,7","  -44",",,7",,,,,,,,,"  -11",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,
