"USC00212088","2018-05-12","45.04698","-93.77717","297.2","DELANO, MN US",,,"    0",",,7,0800","    0",",,7,0800","  117",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00212088","2018-05-13","45.04698","-93.77717","297.2","DELANO, MN US",,,"    0",",,7,0800","    0",",,7,0800","  144",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00212088","2018-05-14","45.04698","-93.77717","297.2","DELANO, MN US",,,"    0",",,7,0800","    0",",,7,0800","  222",",,7",,,"    3",",,7",,,"    0","T,,7",,,"  144",",,7,0800",,,,,,,,,,,,,,
"USC00212088","2018-05-15","45.04698","-93.77717","297.2","DELANO, MN US","   84",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","   94",",,7",,,,,,,,,"  150",",,7,0800",,,,,,,,,,,,,,
"USC00212088","2018-05-16","45.04698","-93.77717","297.2","DELANO, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00212088","2018-05-17","45.04698","-93.77717","297.2","DELANO, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","   94",",,7",,,,,,,,,"  139",",,7,0800",,,,,,,,,,,,,,
"USC00212088","2018-05-18","45.04698","-93.77717","297.2","DELANO, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  139",",,7",,,,,,,,,"  167",",,7,0800",,,,,,,,,,,,,,
"USC00212088","2018-05-19","45.04698","-93.77717","297.2","DELANO, MN US",,,"    0",",,7,0800","    0",",,7,0800","  289",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00212088","2018-05-20","45.04698","-93.77717","297.2","DELANO, MN US",,,"    0",",,7,0800","    0",",,7,0800","  139",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00212088","2018-05-21","45.04698","-93.77717","297.2","DELANO, MN US",,,"    0",",,7,0800","    0",",,7,0800","  289",",,7","   56",",,7","    3",",,7",,,"   74",",,7",,,"  150",",,7,0800",,,,,,,,,,,,,,
"USC00212088","2018-05-22","45.04698","-93.77717","297.2","DELANO, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","  122",",,7",,,,,,,,,"  139",",,7,0800",,,,,,,,,,,,,,
"USC00212088","2018-05-23","45.04698","-93.77717","297.2","DELANO, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  122",",,7",,,,,,,,,"  194",",,7,0800",,,,,,,,,,,,,,
"USC00212088","2018-05-24","45.04698","-93.77717","297.2","DELANO, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00212088","2018-05-25","45.04698","-93.77717","297.2","DELANO, MN US","   64",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  178",",,7",,,,,,,,,"  211",",,7,0800",,,,,,,,,,,,,,
"USC00212088","2018-05-26","45.04698","-93.77717","297.2","DELANO, MN US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00212088","2018-05-27","45.04698","-93.77717","297.2","DELANO, MN US",,,"    0",",,7,0800","    0",",,7,0800","  344",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00212088","2018-05-28","45.04698","-93.77717","297.2","DELANO, MN US",,,"    0",",,7,0800","    0",",,7,0800","  311",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00212088","2018-05-29","45.04698","-93.77717","297.2","DELANO, MN US",,,"    0",",,7,0800","    0",",,7,0800","  356",",,7","  161",",,7","    4",",,7",,,"   25",",,7",,,"  239",",,7,0800",,,,,,,,,,,,,,
"USC00212088","2018-05-30","45.04698","-93.77717","297.2","DELANO, MN US","  389",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  183",",,7",,,,,,,,,"  194",",,7,0800",,,,,,,,,,,,,,
"USC00212088","2018-05-31","45.04698","-93.77717","297.2","DELANO, MN US","   43",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  161",",,7",,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,
"USC00212088","2018-06-01","45.04698","-93.77717","297.2","DELANO, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  161",",,7",,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,
"USC00212088","2018-06-02","45.04698","-93.77717","297.2","DELANO, MN US",,,"    0",",,7,0800","    0",",,7,0800","  261",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00212088","2018-06-03","45.04698","-93.77717","297.2","DELANO, MN US",,,"    0",",,7,0800","    0",",,7,0800","  211",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00212088","2018-06-04","45.04698","-93.77717","297.2","DELANO, MN US",,,"    0",",,7,0800","    0",",,7,0800","  206",",,7","   94",",,7","    3",",,7",,,"  112",",,7",,,,,,,,,,,,,,,,,,
"USC00212088","2018-06-05","45.04698","-93.77717","297.2","DELANO, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","   94",",,7",,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,
"USC00212088","2018-06-06","45.04698","-93.77717","297.2","DELANO, MN US","   74",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  150",",,7",,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,
"USC00212088","2018-06-07","45.04698","-93.77717","297.2","DELANO, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  128",",,7",,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,
"USC00212088","2018-06-08","45.04698","-93.77717","297.2","DELANO, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  156",",,7",,,,,,,,,"  194",",,7,0800",,,,,,,,,,,,,,
"USC00212088","2018-06-09","45.04698","-93.77717","297.2","DELANO, MN US",,,"    0",",,7,0800","    0",",,7,0800","  222",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00212088","2018-06-10","45.04698","-93.77717","297.2","DELANO, MN US",,,"    0",",,7,0800","    0",",,7,0800","  217",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00212088","2018-06-11","45.04698","-93.77717","297.2","DELANO, MN US",,,"    0",",,7,0800","    0",",,7,0800","  233",",,7","  167",",,7","    3",",,7",,,"  102",",,7",,,"  172",",,7,0800",,,,,,,,,,,,,,
"USC00212088","2018-06-12","45.04698","-93.77717","297.2","DELANO, MN US","  135",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","  167",",,7",,,,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,
"USC00212088","2018-06-13","45.04698","-93.77717","297.2","DELANO, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  111",",,7",,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,
