"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","DWPR","DWPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"ASN00029126","2018-07-06","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a",,,"   81",",,S",,,,,,,,,,,,,,,"  215","H,,S"
"ASN00029126","2018-07-07","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  223",",,S",,,,,,,,,,,,,,,,,"  164","H,,S"
"ASN00029126","2018-07-08","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  226",",,S",,,,,,,,,,,,,,,,,"  157","H,,S"
"ASN00029126","2018-07-09","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  232",",,S","   80",",,S",,,,,,,,,,,,,,,"  164","H,,S"
"ASN00029126","2018-07-10","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a",,,,,,,,,,,,,,,,,,,"  166","H,,S"
"ASN00029126","2018-07-11","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  245",",,S",,,,,,,,,,,,,,,,,"  159","H,,S"
"ASN00029126","2018-07-12","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  246",",,S","   59",",,S",,,,,,,,,,,,,,,"  172","H,,S"
"ASN00029126","2018-07-13","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a",,,,,,,,,,,,,,,,,,,"  171","H,,S"
"ASN00029126","2018-07-14","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  249",",,S",,,,,,,,,,,,,,,,,"  149","H,,S"
"ASN00029126","2018-07-15","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  264",",,S",,,,,,,,,,,,,,,,,"  155","H,,S"
"ASN00029126","2018-07-16","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  263",",,S",,,,,,,,,,,,,,,,,"  138","H,,S"
"ASN00029126","2018-07-17","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a",,,"   13",",,S",,,,,,,,,,,,,,,"  131","H,,S"
"ASN00029126","2018-07-18","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  280",",,S","   14",",,S",,,,,,,,,,,,,,,"  167","H,,S"
"ASN00029126","2018-07-19","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  297",",,S","   58",",,S",,,,,,,,,,,,,,,"  210","H,,S"
"ASN00029126","2018-07-20","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  236",",,S",,,,,,,,,,,,,,,,,"  122","H,,S"
"ASN00029126","2018-07-21","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  228",",,S","   -8",",,S",,,,,,,,,,,,,,,"  111","H,,S"
"ASN00029126","2018-07-22","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  254",",,S",,,,,,,,,,,,,,,,,"  112","H,,S"
"ASN00029126","2018-07-23","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  281",",,S",,,,,,,,,,,,,,,,,"  138","H,,S"
"ASN00029126","2018-07-24","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  300",",,S","   16",",,S",,,,,,,,,,,,,,,"  166","H,,S"
"ASN00029126","2018-07-25","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  306",",,S","   46",",,S",,,,,,,,,,,,,,,"  178","H,,S"
"ASN00029126","2018-07-26","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  307",",,S","   56",",,S",,,,,,,,,,,,,,,"  181","H,,S"
"ASN00029126","2018-07-27","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  314",",,S","   67",",,S",,,,,,,,,,,,,,,"  216","H,,S"
"ASN00029126","2018-07-28","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  311",",,S","  134",",,S",,,,,,,,,,,,,,,"  245","H,,S"
"ASN00029126","2018-07-29","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  261",",,S",,,,,,,,,,,,,,,,,"  196","H,,S"
"ASN00029126","2018-07-30","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  261",",,S",,,,,,,,,,,,,,,,,"  157","H,,S"
"ASN00029126","2018-07-31","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  275",",,S","   38",",,S",,,,,,,,,,,,,,,"  152","H,,S"
"ASN00029126","2018-08-01","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  283",",,S","   32",",,S",,,,,,,,,,,,,,,"  157","H,,S"
"ASN00029126","2018-08-02","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  301",",,S","   35",",,S",,,,,,,,,,,,,,,"  175","H,,S"
"ASN00029126","2018-08-03","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  260",",,S",,,,,,,,,,,,,,,,,"  181","H,,S"
"ASN00029126","2018-08-04","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  279",",,S","   75",",,S",,,,,,,,,,,,,,,"  182","H,,S"
"ASN00029126","2018-08-05","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  324",",,S","   98",",,S",,,,,,,,,,,,,,,"  244","H,,S"
"ASN00029126","2018-08-06","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  242",",,S",,,,,,,,,,,,,,,,,"  161","H,,S"
"ASN00029126","2018-08-07","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  225",",,S",,,,,,,,,,,,,,,,,"  135","H,,S"
"ASN00029126","2018-08-08","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  236",",,S","   47",",,S",,,,,,,,,,,,,,,"  161","H,,S"
"ASN00029126","2018-08-09","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  262",",,S",,,,,,,,,,,,,,,,,"  139","H,,S"
"ASN00029126","2018-08-10","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  307",",,S","   20",",,S",,,,,,,,,,,,,,,"  185","H,,S"
"ASN00029126","2018-08-11","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  265",",,S","   78",",,S",,,,,,,,,,,,,,,"  189","H,,S"
"ASN00029126","2018-08-12","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  212",",,S",,,,,,,,,,,,,,,,,"  153","H,,S"
"ASN00029126","2018-08-13","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  221",",,S",,,,,,,,,,,,,,,,,"  157","H,,S"
"ASN00029126","2018-08-14","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  262",",,S",,,,,,,,,,,,,,,,,"  144","H,,S"
"ASN00029126","2018-08-15","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  286",",,S","   16",",,S",,,,,,,,,,,,,,,"  154","H,,S"
"ASN00029126","2018-08-16","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  289",",,S","   36",",,S",,,,,,,,,,,,,,,"  169","H,,S"
"ASN00029126","2018-08-17","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  299",",,S","   52",",,S",,,,,,,,,,,,,,,"  194","H,,S"
"ASN00029126","2018-08-18","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  303",",,S","   72",",,S",,,,,,,,,,,,,,,"  228","H,,S"
"ASN00029126","2018-08-19","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  262",",,S",,,,,,,,,,,,,,,,,"  182","H,,S"
"ASN00029126","2018-08-20","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  242",",,S",,,,,,,,,,,,,,,,,"  143","H,,S"
"ASN00029126","2018-08-21","-20.7361","139.4817","381.0","MOUNT ISA MINE, AS","    0",",,a","  261",",,S",,,,,,,,,,,,,,,,,"  134","H,,S"
