"USC00132977","2018-04-22","43.2844","-93.6305","390.1","FOREST CITY 2 NNE, IA US","    0",",,7,0700","    0",",,7,0700",,,"   89",",,7","  -61",",,7",,,,,,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00132977","2018-04-23","43.2844","-93.6305","390.1","FOREST CITY 2 NNE, IA US","    0",",,7,0700","    0",",,7,0700",,,"  122",",,7","   22",",,7",,,,,,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00132977","2018-04-24","43.2844","-93.6305","390.1","FOREST CITY 2 NNE, IA US","    0",",,7,0700","    0",",,7,0700",,,"  172",",,7","   44",",,7",,,,,,,,,"   78",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00132977","2018-04-25","43.2844","-93.6305","390.1","FOREST CITY 2 NNE, IA US","    0",",,7,0700","    0",",,7,0700",,,"  183",",,7","   17",",,7",,,,,,,,,"   17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00132977","2018-04-26","43.2844","-93.6305","390.1","FOREST CITY 2 NNE, IA US","    0",",,7,0700","    0",",,7,0700",,,"  133",",,7","   17",",,7",,,,,,,,,"   61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00132977","2018-04-27","43.2844","-93.6305","390.1","FOREST CITY 2 NNE, IA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  172",",,7","   28",",,7",,,,,,,,,"   61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00132977","2018-04-28","43.2844","-93.6305","390.1","FOREST CITY 2 NNE, IA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  172",",,7",,,,,,,,,,,"   11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00132977","2018-04-29","43.2844","-93.6305","390.1","FOREST CITY 2 NNE, IA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  150",",,7","   -6",",,7",,,,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00132977","2018-04-30","43.2844","-93.6305","390.1","FOREST CITY 2 NNE, IA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  200",",,7","  106",",,7",,,,,,,,,"  117",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00132977","2018-05-01","43.2844","-93.6305","390.1","FOREST CITY 2 NNE, IA US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  106",",,7",,,,,,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00132977","2018-05-02","43.2844","-93.6305","390.1","FOREST CITY 2 NNE, IA US","  414",",,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","   89",",,7",,,,,,,,,"   89",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00132977","2018-05-03","43.2844","-93.6305","390.1","FOREST CITY 2 NNE, IA US","   23",",,7,0700","    0",",,7,0700","    0",",,7,0700","  161",",,7","   83",",,7",,,,,,,,,"   83",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00132977","2018-05-04","43.2844","-93.6305","390.1","FOREST CITY 2 NNE, IA US","  196",",,7,0700","    0",",,7,0700","    0",",,7,0700","  200",",,7","   83",",,7",,,,,,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
