"USC00205451","2018-07-04","42.0811","-83.6769","207.3","MILAN WWTP, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  317",",,7","  217",",,7",,,,,,,"  239",",,7,0800",,,,,,,,
"USC00205451","2018-07-05","42.0811","-83.6769","207.3","MILAN WWTP, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  339",",,7","  233",",,7",,,,,,,"  250",",,7,0800",,,,,,,,
"USC00205451","2018-07-06","42.0811","-83.6769","207.3","MILAN WWTP, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  339",",,7","  194",",,7",,,,,,,"  200",",,7,0800",,,,,,,,
"USC00205451","2018-07-07","42.0811","-83.6769","207.3","MILAN WWTP, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  267",",,7","  111",",,7",,,,,,,"  161",",,7,0800",,,,,,,,
"USC00205451","2018-07-08","42.0811","-83.6769","207.3","MILAN WWTP, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  256",",,7","  122",",,7",,,,,,,"  167",",,7,0800",,,,,,,,
"USC00205451","2018-07-09","42.0811","-83.6769","207.3","MILAN WWTP, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  294",",,7","  144",",,7",,,,,,,"  150",",,7,0800",,,,,,,,
"USC00205451","2018-07-10","42.0811","-83.6769","207.3","MILAN WWTP, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  322",",,7","  150",",,7",,,,,,,"  217",",,7,0800",,,,,,,,
"USC00205451","2018-07-11","42.0811","-83.6769","207.3","MILAN WWTP, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  311",",,7","  150",",,7",,,,,,,"  194",",,7,0800",,,,,,,,
"USC00205451","2018-07-12","42.0811","-83.6769","207.3","MILAN WWTP, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  294",",,7","  139",",,7",,,,,,,"  200",",,7,0800",,,,,,,,
"USC00205451","2018-07-13","42.0811","-83.6769","207.3","MILAN WWTP, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  289",",,7","  167",",,7",,,,,,,"  194",",,7,0800",,,,,,,,
"USC00205451","2018-07-14","42.0811","-83.6769","207.3","MILAN WWTP, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  322",",,7","  194",",,7",,,,,,,"  217",",,7,0800",,,,,,,,
"USC00205451","2018-07-15","42.0811","-83.6769","207.3","MILAN WWTP, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  306",",,7","  211",",,7",,,,,,,"  228",",,7,0800",,,,,,,,
"USC00205451","2018-07-16","42.0811","-83.6769","207.3","MILAN WWTP, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  339",",,7","  217",",,7",,,,,,,"  217",",,7,0800",,,,,,,,
"USC00205451","2018-07-17","42.0811","-83.6769","207.3","MILAN WWTP, MI US","  165",",,7,0800","    0",",,7,","    0",",,7,","  322",",,7","  156",",,7",,,,,,,"  222",",,7,0800",,,,,,,,
"USC00205451","2018-07-18","42.0811","-83.6769","207.3","MILAN WWTP, MI US","    3",",,7,0800","    0",",,7,","    0",",,7,","  283",",,7","  150",",,7",,,,,,,"  161",",,7,0800",,,,,,,,
"USC00205451","2018-07-19","42.0811","-83.6769","207.3","MILAN WWTP, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  267",",,7","  144",",,7",,,,,,,"  189",",,7,0800",,,,,,,,
"USC00205451","2018-07-20","42.0811","-83.6769","207.3","MILAN WWTP, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  278",",,7","  172",",,7",,,,,,,"  206",",,7,0800",,,,,,,,
"USC00205451","2018-07-21","42.0811","-83.6769","207.3","MILAN WWTP, MI US","   28",",,7,0800","    0",",,7,","    0",",,7,","  261",",,7","  189",",,7",,,,,,,"  189",",,7,0800",,,,,,,,
"USC00205451","2018-07-22","42.0811","-83.6769","207.3","MILAN WWTP, MI US","    3",",,7,0800","    0",",,7,","    0",",,7,","  244",",,7","  189",",,7",,,,,,,"  206",",,7,0800",,,,,,,,
"USC00205451","2018-07-23","42.0811","-83.6769","207.3","MILAN WWTP, MI US","    3",",,7,0800","    0",",,7,","    0",",,7,","  233",",,7","  161",",,7",,,,,,,"  161",",,7,0800",,,,,,,,
"USC00205451","2018-07-24","42.0811","-83.6769","207.3","MILAN WWTP, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  250",",,7","  161",",,7",,,,,,,"  222",",,7,0800",,,,,,,,
"USC00205451","2018-07-25","42.0811","-83.6769","207.3","MILAN WWTP, MI US","    3",",,7,0800","    0",",,7,","    0",",,7,","  272",",,7","  183",",,7",,,,,,,"  206",",,7,0800",,,,,,,,
"USC00205451","2018-07-26","42.0811","-83.6769","207.3","MILAN WWTP, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  311",",,7","  167",",,7",,,,,,,"  189",",,7,0800",,,,,,,,
"USC00205451","2018-07-27","42.0811","-83.6769","207.3","MILAN WWTP, MI US","    5",",,7,0800","    0",",,7,","    0",",,7,","  283",",,7","  133",",,7",,,,,,,"  150",",,7,0800",,,,,,,,
"USC00205451","2018-07-28","42.0811","-83.6769","207.3","MILAN WWTP, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  267",",,7","  122",",,7",,,,,,,"  150",",,7,0800",,,,,,,,
"USC00205451","2018-07-29","42.0811","-83.6769","207.3","MILAN WWTP, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  261",",,7","  144",",,7",,,,,,,"  156",",,7,0800",,,,,,,,
"USC00205451","2018-07-30","42.0811","-83.6769","207.3","MILAN WWTP, MI US","    3",",,7,0800","    0",",,7,","    0",",,7,","  272",",,7","  150",",,7",,,,,,,"  150",",,7,0800",,,,,,,,
"USC00205451","2018-07-31","42.0811","-83.6769","207.3","MILAN WWTP, MI US","    3",",,7,0800","    0",",,7,","    0",",,7,","  261",",,7","  150",",,7",,,,,,,"  189",",,7,0800",,,,,,,,
"USC00205451","2018-08-01","42.0811","-83.6769","207.3","MILAN WWTP, MI US","  508",",,7,0800","    0",",,7,","    0",",,7,","  250",",,7","  189",",,7",,,,,,,"  200",",,7,0800",,,,,,,,
"USC00205451","2018-08-02","42.0811","-83.6769","207.3","MILAN WWTP, MI US","   46",",,7,0800","    0",",,7,","    0",",,7,","  272",",,7","  156",",,7",,,,,,,"  161",",,7,0800",,,,,,,,
"USC00205451","2018-08-03","42.0811","-83.6769","207.3","MILAN WWTP, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  289",",,7","  161",",,7",,,,,,,"  189",",,7,0800",,,,,,,,
"USC00205451","2018-08-04","42.0811","-83.6769","207.3","MILAN WWTP, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  294",",,7","  161",",,7",,,,,,,"  178",",,7,0800",,,,,,,,
"USC00205451","2018-08-05","42.0811","-83.6769","207.3","MILAN WWTP, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  306",",,7","  178",",,7",,,,,,,"  211",",,7,0800",,,,,,,,
"USC00205451","2018-08-06","42.0811","-83.6769","207.3","MILAN WWTP, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  322",",,7","  211",",,7",,,,,,,"  217",",,7,0800",,,,,,,,
"USC00205451","2018-08-07","42.0811","-83.6769","207.3","MILAN WWTP, MI US","  114",",,7,0800","    0",",,7,","    0",",,7,","  300",",,7","  200",",,7",,,,,,,"  211",",,7,0800",,,,,,,,
"USC00205451","2018-08-08","42.0811","-83.6769","207.3","MILAN WWTP, MI US","   33",",,7,0800","    0",",,7,","    0",",,7,","  289",",,7","  206",",,7",,,,,,,"  206",",,7,0800",,,,,,,,
"USC00205451","2018-08-09","42.0811","-83.6769","207.3","MILAN WWTP, MI US","   13",",,7,0800","    0",",,7,","    0",",,7,","  278",",,7","  161",",,7",,,,,,,"  217",",,7,0800",,,,,,,,
"USC00205451","2018-08-10","42.0811","-83.6769","207.3","MILAN WWTP, MI US","   89",",,7,0800","    0",",,7,","    0",",,7,","  283",",,7","  189",",,7",,,,,,,"  200",",,7,0800",,,,,,,,
"USC00205451","2018-08-11","42.0811","-83.6769","207.3","MILAN WWTP, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  283",",,7","  150",",,7",,,,,,,"  194",",,7,0800",,,,,,,,
"USC00205451","2018-08-12","42.0811","-83.6769","207.3","MILAN WWTP, MI US","  198",",,7,0800","    0",",,7,","    0",",,7,","  283",",,7","  183",",,7",,,,,,,"  211",",,7,0800",,,,,,,,
"USC00205451","2018-08-13","42.0811","-83.6769","207.3","MILAN WWTP, MI US","    8",",,7,0800","    0",",,7,","    0",",,7,","  283",",,7","  172",",,7",,,,,,,"  172",",,7,0800",,,,,,,,
"USC00205451","2018-08-14","42.0811","-83.6769","207.3","MILAN WWTP, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  283",",,7","  167",",,7",,,,,,,"  217",",,7,0800",,,,,,,,
"USC00205451","2018-08-15","42.0811","-83.6769","207.3","MILAN WWTP, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  294",",,7","  189",",,7",,,,,,,"  194",",,7,0800",,,,,,,,
"USC00205451","2018-08-16","42.0811","-83.6769","207.3","MILAN WWTP, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,","  294",",,7","  194",",,7",,,,,,,"  211",",,7,0800",,,,,,,,
