"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00116837","2018-05-04","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","  140",",,7,0700","    0",",,7","    0",",,7","  228",",,7",,,,,"  194",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-05-05","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700","    0",",,7","    0",",,7","  239",",,7","  117",",,7",,,"  117",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-05-06","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700","    0",",,7","    0",",,7","  278",",,7","  117",",,7",,,"  189",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-05-07","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700","    0",",,7","    0",",,7","  289",",,7",,,,,"  144",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-05-08","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700","    0",",,7","    0",",,7","  261",",,7","   94",",,7",,,"  161",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-05-09","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","   51",",,7,0700","    0",",,7","    0",",,7","  283",",,7","  161",",,7",,,"  183",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-05-10","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  311",",,7","  133",",,7",,,"  156",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-05-11","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  322",",,7","  156",",,7",,,"  211",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-05-12","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  311",",,7","  211",",,7",,,"  256",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-05-13","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,,,"  167",",,7",,,"  267",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-05-14","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  339",",,7","  233",",,7",,,"  239",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-05-15","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","   51",",,7,0700",,,,,"  339",",,7","  194",",,7",,,"  211",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-05-16","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","   61",",,7,0700",,,,,"  283",",,7","  167",",,7",,,"  178",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-05-17","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  289",",,7","  172",",,7",,,"  194",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-05-18","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0","T,,7,0700",,,,,"  294",",,7","  172",",,7",,,"  189",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-05-19","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","   89",",,7,0700",,,,,"  222",",,7","  178",",,7",,,"  178",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-05-20","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  261",",,7","  178",",,7",,,"  194",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-05-21","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","  178",",,7,0700",,,,,"  272",",,7","  178",",,7",,,"  194",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-05-22","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","   30",",,7,0700",,,,,"  272",",,7","  167",",,7",,,"  183",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-05-23","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700","    0",",,7","    0",",,7","  283",",,7",,,,,"  200",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-05-24","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700","    0",",,7","    0",",,7","  306",",,7",,,,,"  206",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-05-25","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  322",",,7","  206",",,7",,,"  233",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-05-26","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","  112",",,7,0700",,,,,"  317",",,7","  194",",,7",,,"  250",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-05-27","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","   51",",,7,0700",,,,,"  339",",,7","  222",",,7",,,"  289",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-05-28","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  356",",,7","  206",",,7",,,"  306",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-05-29","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700","    0",",,7","    0",",,7",,,"  206",",,7",,,"  222",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-05-30","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    8",",,7,0700",,,,,"  294",",,7","  206",",,7",,,"  222",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-05-31","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  322",",,7","  222",",,7",,,"  250",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-06-01","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  306",",,7","  217",",,7",,,"  244",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-06-02","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  367",",,7","  206",",,7",,,"  206",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-06-03","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","   33",",,7,0700",,,,,"  283",",,7","  178",",,7",,,"  178",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-06-04","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  289",",,7","  167",",,7",,,"  172",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-06-05","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  283",",,7","  156",",,7",,,"  194",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-06-06","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  317",",,7","  156",",,7",,,"  172",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-06-07","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  322",",,7","  172",",,7",,,"  222",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-06-08","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  339",",,7","  222",",,7",,,"  250",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-06-09","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  333",",,7","  239",",,7",,,"  256",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-06-10","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    5",",,7,0700",,,,,"  317",",,7","  239",",,7",,,"  289",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-06-11","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  344",",,7","  217",",,7",,,"  222",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-06-12","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  328",",,7","  217",",,7",,,"  233",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-06-13","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  322",",,7","  222",",,7",,,"  239",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-06-14","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,,,"  144",",,7",,,"  189",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-06-15","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","   51",",,7,0700",,,,,"  311",",,7","  183",",,7",,,"  211",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-06-16","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  344",",,7","  211",",,7",,,"  233",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-06-17","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  356",",,7","  233",",,7",,,"  250",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-06-18","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  356",",,7","  250",",,7",,,"  267",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-06-19","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  361",",,7","  256",",,7",,,"  272",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-06-20","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","  201",",,7,0700",,,,,"  344",",,7","  222",",,7",,,"  233",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-06-21","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","  122",",,7,0700",,,,,"  328",",,7","  211",",,7",,,"  217",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-06-22","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","   41",",,7,0700",,,,,,,"  194",",,7",,,"  206",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-06-23","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    3",",,7,0700",,,,,"  217",",,7","  183",",,7",,,"  189",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-06-24","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  267",",,7","  167",",,7",,,"  256",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-06-25","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  300",",,7","  194",",,7",,,"  206",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-06-26","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  289",",,7","  206",",,7",,,"  228",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-06-27","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","   28",",,7,0700",,,,,"  233",",,7","  183",",,7",,,"  222",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-06-28","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  311",",,7","  200",",,7",,,"  228",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-06-29","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","   30",",,7,0700",,,,,"  322",",,7","  206",",,7",,,"  267",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-06-30","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  350",",,7","  256",",,7",,,"  306",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-07-01","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  350",",,7","  250",",,7",,,"  272",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-07-02","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","   71",",,7,0700",,,,,"  350",",,7","  217",",,7",,,"  239",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-07-03","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  306",",,7","  200",",,7",,,"  233",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-07-04","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  344",",,7","  233",",,7",,,"  294",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-07-05","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  350",",,7","  228",",,7",,,"  278",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-07-06","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","   48",",,7,0700",,,,,"  356",",,7","  222",",,7",,,"  222",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-07-07","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,,,"  139",",,7",,,"  228",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-07-08","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  278",",,7","  128",",,7",,,"  256",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-07-09","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  306",",,7","  194",",,7",,,"  244",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-07-10","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  339",",,7","  217",",,7",,,"  261",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-07-11","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  356",",,7","  206",",,7",,,"  228",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-07-12","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  328",",,7","  206",",,7",,,"  233",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-07-13","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  333",",,7","  206",",,7",,,"  317",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-07-14","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  361",",,7","  250",",,7",,,"  294",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-07-15","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","  119",",,7,0700",,,,,"  356",",,7","  217",",,7",,,"  256",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-07-16","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  317",",,7","  217",",,7",,,"  250",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-07-17","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  333",",,7","  183",",,7",,,"  211",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-07-18","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  294",",,7","  178",",,7",,,"  200",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-07-19","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","  132",",,7,0700",,,,,"  300",",,7","  178",",,7",,,"  183",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-07-20","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","  224",",,7,0700",,,,,"  300",",,7","  183",",,7",,,"  228",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-07-21","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  306",",,7","  206",",,7",,,"  233",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-07-22","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  261",",,7","  194",",,7",,,"  217",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-07-23","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  256",",,7","  183",",,7",,,"  194",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-07-24","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  294",",,7","  183",",,7",,,"  206",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-07-25","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  311",",,7","  178",",,7",,,"  200",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-07-26","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  306",",,7","  200",",,7",,,"  217",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-07-27","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,,,"  161",",,7",,,"  172",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-07-28","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  272",",,7","  139",",,7",,,"  228",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-07-29","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","   43",",,7,0700",,,,,"  272",",,7","  156",",,7",,,"  178",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-07-30","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","  493",",,7,0700",,,,,"  217",",,7",,,,,,,,,,,,,,,,,,
"USC00116837","2018-07-31","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    3",",,7,0700",,,,,"  217",",,7","  111",",,7",,,"  189",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-08-01","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700","    0",",,7","    0",",,7","  267",",,7","  139",",,7",,,"  172",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-08-02","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  306",",,7","  128",",,7",,,"  217",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-08-03","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","   10",",,7,0700",,,,,"  294",",,7","  206",",,7",,,"  228",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-08-04","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  333",",,7","  133",",,7",,,"  261",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-08-05","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  328",",,7","  161",",,7",,,"  261",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-08-06","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  344",",,7","  233",",,7",,,"  250",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-08-07","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","   13",",,7,0700",,,,,"  350",",,7","  222",",,7",,,"  222",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-08-08","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","   13",",,7,0700",,,,,"  278",",,7","  211",",,7",,,"  217",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-08-09","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  294",",,7",,,,,"  183",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-08-10","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  333",",,7","  183",",,7",,,"  228",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-08-11","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  317",",,7","  183",",,7",,,"  256",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-08-12","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  306",",,7","  172",",,7",,,"  239",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-08-13","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  317",",,7","  172",",,7",,,"  183",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-08-14","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  328",",,7","  161",",,7",,,"  183",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-08-15","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    5",",,7,0700",,,,,"  294",",,7","  183",",,7",,,"  222",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-08-16","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","   28",",,7,0700",,,,,"  300",",,7","  211",",,7",,,"  217",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-08-17","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","    0",",,7,0700",,,,,"  333",",,7","  211",",,7",,,"  222",",,7,0700",,,,,,,,,,,,
"USC00116837","2018-08-18","39.62001","-90.80334","204.2","PITTSFIELD NUMBER 2, IL US","   23",",,7,0700",,,,,"  294",",,7","  194",",,7",,,"  244",",,7,0700",,,,,,,,,,,,
