"USC00481569","2018-06-22","42.86149","-106.29239","1553.6","CASPER WASTE WATER TREATMENT PLANT, WY US","   43",",,7,0700","    0",",,7,0700",,,"  283",",,7","   50",",,7",,,,,,,,,,,,
"USC00481569","2018-06-23","42.86149","-106.29239","1553.6","CASPER WASTE WATER TREATMENT PLANT, WY US","    0",",,7,0700","    0",",,7,0700",,,"  239",",,7","  111",",,7",,,,,,,,,,,,
"USC00481569","2018-06-24","42.86149","-106.29239","1553.6","CASPER WASTE WATER TREATMENT PLANT, WY US","    0",",,7,0700","    0",",,7,0700",,,"  267",",,7","  -44",",S,7",,,,,,,,,,,,
"USC00481569","2018-06-25","42.86149","-106.29239","1553.6","CASPER WASTE WATER TREATMENT PLANT, WY US","  132",",,7,0700","    0",",,7,0700",,,"  206",",,7","   33",",,7",,,,,,,,,,,,
"USC00481569","2018-06-26","42.86149","-106.29239","1553.6","CASPER WASTE WATER TREATMENT PLANT, WY US","    0",",,7,0700","    0",",,7,0700",,,"  289",",,7","  111",",,7",,,,,,,,,,,,
"USC00481569","2018-06-27","42.86149","-106.29239","1553.6","CASPER WASTE WATER TREATMENT PLANT, WY US","    0",",,7,0700","    0",",,7,0700",,,"  333",",,7","  133",",,7",,,,,,,,,,,,
"USC00481569","2018-06-28","42.86149","-106.29239","1553.6","CASPER WASTE WATER TREATMENT PLANT, WY US","    0",",,7,0700","    0",",,7,0700",,,"  339",",,7","  144",",,7",,,,,,,,,,,,
"USC00481569","2018-06-29","42.86149","-106.29239","1553.6","CASPER WASTE WATER TREATMENT PLANT, WY US","    0",",,7,0700","    0",",,7,0700",,,"  356",",,7","  150",",,7",,,,,,,,,,,,
"USC00481569","2018-06-30","42.86149","-106.29239","1553.6","CASPER WASTE WATER TREATMENT PLANT, WY US","    0",",,7,0700","    0",",,7,0700",,,"  294",",,7","  144",",,7",,,,,,,,,,,,
"USC00481569","2018-07-01","42.86149","-106.29239","1553.6","CASPER WASTE WATER TREATMENT PLANT, WY US","    0",",,7,0700","    0",",,7,0700",,,"  161",",,7","  100",",,7",,,,,,,,,,,,
"USC00481569","2018-07-02","42.86149","-106.29239","1553.6","CASPER WASTE WATER TREATMENT PLANT, WY US","   81",",,7,0700","    0",",,7,0700",,,"  278",",,7","   67",",,7",,,,,,,,,,,,
"USC00481569","2018-07-03","42.86149","-106.29239","1553.6","CASPER WASTE WATER TREATMENT PLANT, WY US","   10",",,7,0700","    0",",,7,0700",,,"  322",",,7","   72",",,7",,,,,,,,,,,,
"USC00481569","2018-07-04","42.86149","-106.29239","1553.6","CASPER WASTE WATER TREATMENT PLANT, WY US","   20",",,7,0700","    0",",,7,0700",,,"  289",",,7","   94",",,7",,,,,,,,,,,,
"USC00481569","2018-07-05","42.86149","-106.29239","1553.6","CASPER WASTE WATER TREATMENT PLANT, WY US","    0",",,7,0700","    0",",,7,0700",,,"  256",",,7","  128",",,7",,,,,,,,,,,,
"USC00481569","2018-07-06","42.86149","-106.29239","1553.6","CASPER WASTE WATER TREATMENT PLANT, WY US","    0",",,7,0700","    0",",,7,0700",,,"  300",",,7","  139",",,7",,,,,,,,,,,,
"USC00481569","2018-07-07","42.86149","-106.29239","1553.6","CASPER WASTE WATER TREATMENT PLANT, WY US","    0",",,7,0700","    0",",,7,0700",,,"  367",",,7","  150",",,7",,,,,,,,,,,,
"USC00481569","2018-07-08","42.86149","-106.29239","1553.6","CASPER WASTE WATER TREATMENT PLANT, WY US","    0",",,7,0700","    0",",,7,0700",,,"  344",",,7","  156",",,7",,,,,,,,,,,,
"USC00481569","2018-07-09","42.86149","-106.29239","1553.6","CASPER WASTE WATER TREATMENT PLANT, WY US","    0",",,7,0700","    0",",,7,0700",,,"  367",",,7","  150",",,7",,,,,,,,,,,,
"USC00481569","2018-07-10","42.86149","-106.29239","1553.6","CASPER WASTE WATER TREATMENT PLANT, WY US","   28",",,7,0700","    0",",,7,0700",,,"  344",",,7","  122",",,7",,,,,,,,,,,,
"USC00481569","2018-07-11","42.86149","-106.29239","1553.6","CASPER WASTE WATER TREATMENT PLANT, WY US","    0",",,7,0700","    0",",,7,0700",,,"  367",",,7","   44",",,7",,,,,,,,,,,,
"USC00481569","2018-07-12","42.86149","-106.29239","1553.6","CASPER WASTE WATER TREATMENT PLANT, WY US","   53",",,7,0700","    0",",,7,0700",,,"  311",",,7","  150",",,7",,,,,,,,,,,,
"USC00481569","2018-07-13","42.86149","-106.29239","1553.6","CASPER WASTE WATER TREATMENT PLANT, WY US","  102",",,7,0700","    0",",,7,0700",,,"  283",",,7","  150",",,7",,,,,,,,,,,,
