"USC00136151","2018-06-30","41.3044","-95.3844","384.0","OAKLAND, IA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  339",",,7","  228",",,7",,,,,,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00136151","2018-07-01","41.3044","-95.3844","384.0","OAKLAND, IA US","  254",",,7,0700","    0",",,7,","    0",",,7,0700","  311",",,7","  183",",,7",,,,,,,,,"  189",",,7,0700",,,,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00136151","2018-07-02","41.3044","-95.3844","384.0","OAKLAND, IA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  267",",,7","  167",",,7",,,,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00136151","2018-07-03","41.3044","-95.3844","384.0","OAKLAND, IA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  289",",,7","  178",",,7",,,,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00136151","2018-07-04","41.3044","-95.3844","384.0","OAKLAND, IA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  317",",,7","  189",",,7",,,,,,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00136151","2018-07-05","41.3044","-95.3844","384.0","OAKLAND, IA US","   25",",,7,0700","    0",",,7,","    0",",,7,0700","  328",",,7","  194",",,7",,,,,,,,,"  194",",,7,0700",,,,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00136151","2018-07-06","41.3044","-95.3844","384.0","OAKLAND, IA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  272",",,7","  167",",,7",,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00136151","2018-07-07","41.3044","-95.3844","384.0","OAKLAND, IA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  283",",,7","  167",",,7",,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00136151","2018-07-08","41.3044","-95.3844","384.0","OAKLAND, IA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  294",",,7","  156",",,7",,,,,,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00136151","2018-07-09","41.3044","-95.3844","384.0","OAKLAND, IA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  300",",,7","  167",",,7",,,,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00136151","2018-07-10","41.3044","-95.3844","384.0","OAKLAND, IA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  322",",,7","  178",",,7",,,,,,,,,"  217",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00136151","2018-07-11","41.3044","-95.3844","384.0","OAKLAND, IA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  333",",,7","  217",",,7",,,,,,,,,"  222",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00136151","2018-07-12","41.3044","-95.3844","384.0","OAKLAND, IA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  333",",,7","  222",",,7",,,,,,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00136151","2018-07-13","41.3044","-95.3844","384.0","OAKLAND, IA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  344",",,7","  228",",,7",,,,,,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00136151","2018-07-14","41.3044","-95.3844","384.0","OAKLAND, IA US","  302",",,7,0700","    0",",,7,","    0",",,7,0700","  317",",,7","  194",",,7",,,,,,,,,"  194",",,7,0700",,,"    1",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00136151","2018-07-15","41.3044","-95.3844","384.0","OAKLAND, IA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  294",",,7","  189",",,7",,,,,,,,,"  194",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,,,,,
