"USC00319675","2018-06-30","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  206",",,7","    0",",,7",,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00319675","2018-07-01","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","   25",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  206",",,7","    0",",,7",,,,,"  228",",,7,0700",,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00319675","2018-07-02","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  222",",,7","    0",",,7",,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00319675","2018-07-03","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  211",",,7","    4",",,7",,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00319675","2018-07-04","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  211",",,7","    0",",,7",,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00319675","2018-07-05","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  350",",,7","  222",",,7","    0",",,7",,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00319675","2018-07-06","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","   58",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  211",",,7","    4",",,7",,,,,"  217",",,7,0700",,,,,,,"    1",",,7",,,,,,,,,,,,
"USC00319675","2018-07-07","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","   48",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  211",",,7","   18",",,7",,,,,"  217",",,7,0700",,,,,,,"    1",",,7",,,,,,,,,,,,
"USC00319675","2018-07-08","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  144",",,7","    4",",,7",,,,,"  144",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00319675","2018-07-09","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  122",",,7","    0",",,7",,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00319675","2018-07-10","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  128",",,7","    0",",,7",,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00319675","2018-07-11","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  156",",,7","    0",",,7",,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00319675","2018-07-12","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  194",",,7","    0",",,7",,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00319675","2018-07-13","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  211",",,7","    9",",,7",,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00319675","2018-07-14","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  172",",,7","    4",",,7",,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00319675","2018-07-15","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  178",",,7","    0",",,7",,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00319675","2018-07-16","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  206",",,7","    0",",,7",,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00319675","2018-07-17","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  206",",,7","    0",",,7",,,,,"  217",",,7,0700",,,,,,,"    1",",,7",,,,,,,,,,,,
"USC00319675","2018-07-18","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","   43",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  206",",,7","    9",",,7",,,,,"  217",",,7,0700",,,,,,,"    1",",,7",,,,,,,,,,,,
"USC00319675","2018-07-19","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  183",",,7","    4",",,7",,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00319675","2018-07-20","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  183",",,7","    0",",,7",,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00319675","2018-07-21","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  200",",,7","    0",",,7",,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00319675","2018-07-22","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  189",",,7","    9",",,7",,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00319675","2018-07-23","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","  117",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  178",",,7","    0",",,7",,,,,"  194",",,7,0700",,,,,,,"    1",",,7",,,,,,,,,,,,
"USC00319675","2018-07-24","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","  127",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  194",",,7","    0",",,7",,,,,"  217",",,7,0700",,,,,,,"    1",",,7",,,,,,,,,,,,
