"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00003870","2018-07-17","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","   81",",,W,2400","    0",",,W,2400","    0",",,W,2400","  322",",,W","  217",",,W",,,,,"   26",",,W",,,,,,,"  249","H,,S",,,,,"  160",",,W","  170",",,W",,,,,,,,,"   67",",,W","   85",",,W",,,,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-07-18","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  317",",,W","  211",",,W",,,,,"   15",",,W",,,,,,,"  252","H,,S",,,,,"   50",",,W","   90",",,W",,,,,,,,,"   45",",,W","   67",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-07-19","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    3",",,W,2400","    0",",,W,2400","    0",",,W,2400","  289",",,W","  222",",,W",,,,,"   35",",,W",,,,,,,"  247","H,,S",,,,,"   40",",,W","   10",",,W",,,,,,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-07-20","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  300",",,W","  217",",,W",,,,,"   25",",,W",,,,,,,"  250","H,,S",,,,,"   50",",,W","   90",",,W",,,,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-07-21","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","   28",",,W,2400","    0",",,W,2400","    0",",,W,2400","  300",",,W","  194",",,W",,,,,"   25",",,W",,,,,,,"  242","H,,S",,,,,"  210",",,W","  210",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-07-22","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    8",",,W,2400","    0",",,W,2400","    0",",,W,2400","  294",",,W","  194",",,W",,,,,"   16",",,W",,,,,,,"  231","H,,S",,,,,"  300",",,W","  310",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-07-23","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    5",",,W,2400","    0",",,W,2400","    0",",,W,2400","  278",",,W","  194",",,W",,,,,"   27",",,W",,,,,,,"  224","H,,S",,,,,"  110",",,W","   90",",,W",,,,,,,,,"  103",",,W","  139",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-07-24","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","  206",",,W,2400","    0",",,W,2400","    0",",,W,2400","  300",",,W","  200",",,W",,,,,"   25",",,W",,,,,,,"  237","H,,S",,,,,"  220",",,W","  210",",,W",,,,,,,,,"   94",",,W","  130",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-07-25","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","  191",",,W,2400","    0",",,W,2400","    0",",,W,2400","  300",",,W","  194",",,W",,,,,"   10",",,W",,,,,,,"  235","H,,S",,,,,"  180",",,W","  170",",,W",,,,,,,,,"   72",",,W","   94",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-07-26","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  317",",,W","  194",",,W",,,,,"    9",",,W",,,,,,,"  249","H,,S",,,,,"  190",",,W","  170",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-07-27","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  328",",,W","  194",",,W",,,,,"   10",",,W",,,,,,,"  259","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-07-28","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  317",",,W","  206",",,W",,,,,"   19",",,W",,,,,,,"  259","H,,S",,,,,"  150",",,W","  130",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-07-29","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  317",",,W","  222",",,W",,,,,"   32",",,W",,,,,,,"  261","H,,S",,,,,"  150",",,W","   40",",,W",,,,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-07-30","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  317",",,W","  217",",,W",,,,,"   20",",,W",,,,,,,"  254","H,,S",,,,,"  170",",,W","  210",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-07-31","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","  137",",,W,2400","    0",",,W,2400","    0",",,W,2400","  294",",,W","  200",",,W",,,,,"   26",",,W",,,,,,,"  241","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,"   72",",,W","  103",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-08-01","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","   69",",,W,2400","    0",",,W,2400","    0",",,W,2400","  283",",,W","  200",",,W",,,,,"   27",",,W",,,,,,,"  223","H,,S",,,,,"  210",",,W","  220",",,W",,,,,,,,,"   81",",,W","  134",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-08-02","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","  168",",,W,2400","    0",",,W,2400","    0",",,W,2400","  267",",,W","  211",",,W",,,,,"   17",",,W",,,,,,,"  228","H,,S",,,,,"  280",",,W","  280",",,W",,,,,,,,,"   54",",,W","   72",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-08-03","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","  122",",,W,2400","    0",",,W,2400","    0",",,W,2400","  278",",,W","  206",",,W",,,,,"   24",",,W",,,,,,,"  225","H,,S",,,,,"  120",",,W","  120",",,W",,,,,,,,,"   58",",,W","   67",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-08-04","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  317",",,W","  222",",,W",,,,,"   13",",,W",,,,,,,"  248","H,,S",,,,,"  190",",,W","  170",",,W",,,,,,,,,"   40",",,W","   67",",,W",,,,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-08-05","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  328",",,W","  217",",,W",,,,,"   11",",,W",,,,,,,"  263","H,,S",,,,,"  160",",,W","  170",",,W",,,,,,,,,"   40",",,W","   54",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-08-06","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  339",",,W","  217",",,W",,,,,"   10",",,W",,,,,,,"  269","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,,,"   54",",,W","   89",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-08-07","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  333",",,W","  211",",,W",,,,,"   13",",,W",,,,,,,"  260","H,,S",,,,,"  290",",,W","  290",",,W",,,,,,,,,"   54",",,W","   76",",,W",,,,,,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-08-08","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","   79",",,W,2400","    0",",,W,2400","    0",",,W,2400","  333",",,W","  211",",,W",,,,,"   26",",,W",,,,,,,"  257","H,,S",,,,,"  310",",,W","  300",",,W",,,,,,,,,"   89",",,W","  161",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-08-09","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","  135",",,W,2400","    0",",,W,2400","    0",",,W,2400","  317",",,W","  200",",,W",,,,,"   26",",,W",,,,,,,"  238","H,,S",,,,,"  260",",,W","  250",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-08-10","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","  112",",,W,2400","    0",",,W,2400","    0",",,W,2400","  311",",,W","  200",",,W",,,,,"   16",",,W",,,,,,,"  246","H,,S",,,,,"  200",",,W","  200",",,W",,,,,,,,,"   89",",,W","  103",",,W",,,,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-08-11","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","   25",",,W,2400","    0",",,W,2400","    0",",,W,2400","  306",",,W","  206",",,W",,,,,"    6",",,W",,,,,,,"  243","H,,S",,,,,"  230",",,W","  100",",,W",,,,,,,,,"   40",",,W","   49",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-08-12","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  317",",,W","  206",",,W",,,,,"   13",",,W",,,,,,,"  254","H,,S",,,,,"  180",",,W","  220",",,W",,,,,,,,,"   40",",,W","   67",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-08-13","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  306",",,W","  206",",,W",,,,,"   22",",,W",,,,,,,"  243","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-08-14","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  317",",,W","  183",",,W",,,,,"   11",",,W",,,,,,,"  247","H,,S",,,,,"  250",",,W","  270",",,W",,,,,,,,,"   40",",,W","   67",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-08-15","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  317",",,W","  200",",,W",,,,,"    7",",,W",,,,,,,"  256","H,,S",,,,,"   60",",,W","   90",",,W",,,,,,,,,"   36",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-08-16","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  328",",,W","  217",",,W",,,,,"   20",",,W",,,,,,,"  267","H,,S",,,,,"  200",",,W","  170",",,W",,,,,,,,,"   63",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-08-17","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  311",",,W","  222",",,W",,,,,"   42",",,W",,,,,,,"  262","H,,S",,,,,"  210",",,W","  220",",,W",,,,,,,,,"   76",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-08-18","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","   28",",,W,2400","    0",",,W,2400","    0",",,W,2400","  306",",,W","  222",",,W",,,,,"   47",",,W",,,,,,,"  256","H,,S",,,,,"  200",",,W","  200",",,W",,,,,,,,,"  125",",,W","  148",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-08-19","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","   10",",,W,2400","    0",",,W,2400","    0",",,W,2400","  300",",,W","  222",",,W",,,,,"   27",",,W",,,,,,,"  245","H,,S",,,,,"  210",",,W","  210",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-08-20","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","   30",",,W,2400","    0",",,W,2400","    0",",,W,2400","  294",",,W","  222",",,W",,,,,"   31",",,W",,,,,,,"  249","H,,S",,,,,"  190",",,W","  210",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-08-21","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","  122",",,W,2400","    0",",,W,2400","    0",",,W,2400","  300",",,W","  228",",,W",,,,,"   40",",,W",,,,,,,"  250","H,,S",,,,,"  210",",,W","  210",",,W",,,,,,,,,"   94",",,W","  116",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-08-22","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  306",",,W","  206",",,W",,,,,"   20",",,W",,,,,,,"  249","H,,S",,,,,"  360",",,W","  340",",,W",,,,,,,,,"   58",",,W","   94",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-08-23","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  272",",,W","  178",",,W",,,,,"   27",",,W",,,,,,,"  233","H,,S",,,,,"   40",",,W","   40",",,W",,,,,,,,,"   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-08-24","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  272",",,W","  150",",,W",,,,,"   23",",,W",,,,,,,"  206","H,,S",,,,,"   90",",,W","   20",",,W",,,,,,,,,"   58",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-08-25","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  294",",,W","  161",",,W",,,,,"   15",",,W",,,,,,,"  218","H,,S",,,,,"   60",",,W","   70",",,W",,,,,,,,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-08-26","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  322",",,W","  178",",,W",,,,,"   10",",,W",,,,,,,"  239","H,,S",,,,,"  310",",,W","  360",",,W",,,,,,,,,"   54",",,W","   81",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-08-27","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  328",",,W","  200",",,W",,,,,"   11",",,W",,,,,,,"  260","H,,S",,,,,"  190",",,W","  190",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-08-28","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  339",",,W","  206",",,W",,,,,"    8",",,W",,,,,,,"  268","H,,S",,,,,"  270",",,W","  210",",,W",,,,,,,,,"   36",",,W","   54",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003870","2018-08-29","34.90611","-82.21255","291.1","GRNVL SPART INTERNATIONAL AIRPORT, SC US","   28",",,W,2400","    0",",,W,2400","    0",",,W,2400","  339",",,W","  211",",,W",,,,,"   12",",,W",,,,,,,"  262","H,,S",,,,,"  280",",,W","  280",",,W",,,,,,,,,"   81",",,W","  112",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
