"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES"
"USC00052435","2019-07-01","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,","    0",",,7,","    0",",,7,","  333",",,7","   89",",,7",,,,,"  167",",,7",,,,,,
"USC00052435","2019-07-02","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,","    0",",,7,","    0",",,7,","  322",",,7","  100",",,7",,,,,"  156",",,7",,,,,,
"USC00052435","2019-07-03","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    5",",,7,","    0",",,7,","    0",",,7,","  322",",,7","  100",",,7",,,,,"  156",",,7",,,,,,
"USC00052435","2019-07-04","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,","    0",",,7,","    0",",,7,","  322",",,7","   67",",,7",,,,,"  144",",,7",,,,,,
"USC00052435","2019-07-05","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,","    0",",,7,","    0",",,7,","  322",",,7","   78",",,7",,,,,"  144",",,7",,,,,,
"USC00052435","2019-07-06","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,","    0",",,7,","    0",",,7,","  333",",,7","  100",",,7",,,,,"  167",",,7",,,,,,
"USC00052435","2019-07-07","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,","    0",",,7,","    0",",,7,","  300",",,7","   44",",,7",,,,,"  133",",,7",,,,,,
"USC00052435","2019-07-08","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","  183",",,7,","    0",",,7,","    0",",,7,","  322",",,7","   89",",,7",,,,,"  144",",,7",,,,,,
"USC00052435","2019-07-09","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US",,,"    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,
"USC00052435","2019-07-10","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US",,,"    0",",,7,","    0",",,7,","  311",",,7","   89",",,7","    2",",,7","    0",",,7","  156",",,7",,,,,,
"USC00052435","2019-07-11","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,","    0",",,7,","    0",",,7,","  356",",,7","  100",",,7",,,,,"  183",",,7",,,,,,
"USC00052435","2019-07-12","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US",,,"    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,
"USC00052435","2019-07-13","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US",,,"    0",",,7,","    0",",,7,","  356",",,7","  111",",,7","    2",",,7","    0",",,7","  144",",,7",,,,,,
"USC00052435","2019-07-14","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","   25",",,7,","    0",",,7,","    0",",,7,","  367",",,7","   67",",,7",,,,,"  189",",,7",,,,,,
"USC00052435","2019-07-15","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    5",",,7,","    0",",,7,","    0",",,7,","  333",",,7","  117",",,7",,,,,"  156",",,7",,,,,,
"USC00052435","2019-07-16","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  356",",,7","  133",",,7",,,,,"  178",",,7",,,,,,
"USC00052435","2019-07-17","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  367",",,7","  117",",,7",,,,,"  178",",,7",,,,,,
"USC00052435","2019-07-18","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  100",",,7",,,,,"  167",",,7",,,,,,
"USC00052435","2019-07-19","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  100",",,7",,,,,"  178",",,7",,,,,,
"USC00052435","2019-07-20","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","   72",",,7",,,,,"  200",",,7",,,,,,
"USC00052435","2019-07-21","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  111",",,7",,,,,"  167",",,7",,,,,,
"USC00052435","2019-07-22","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  367",",,7","  122",",,7",,,,,"  178",",,7",,,,,,
"USC00052435","2019-07-23","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  111",",,7",,,,,"  156",",,7",,,,,,
"USC00052435","2019-07-24","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  122",",,7",,,,,"  156",",,7",,,,,,
"USC00052435","2019-07-25","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  367",",,7","   67",",,7",,,,,"  189",",,7",,,,,,
"USC00052435","2019-07-26","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  128",",,7",,,,,"  156",",,7",,,,,,
"USC00052435","2019-07-27","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","   67",",,7",,,,,"  156",",,7",,,,,,
"USC00052435","2019-07-28","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  100",",,7",,,,,"  167",",,7",,,,,,
"USC00052435","2019-07-29","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  367",",,7","   72",",,7",,,,,"  156",",,7",,,,,,
"USC00052435","2019-07-30","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  356",",,7","  133",",,7",,,,,"  167",",,7",,,,,,
"USC00052435","2019-07-31","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  356",",,7","  133",",,7",,,,,"  189",",,7",,,,,,
"USC00052435","2019-08-01","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  378",",,7","  133",",,7",,,,,"  178",",,7",,,,,,
"USC00052435","2019-08-02","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","  145",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  122",",,7",,,,,"  156",",,7",,,,,,
"USC00052435","2019-08-03","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,
"USC00052435","2019-08-04","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US",,,"    0",",,7,0800","    0",",,7,0800","  350",",,7","  122",",,7","    2",",,7","  132",",,7","  156",",,7",,,,,,
"USC00052435","2019-08-05","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","   64",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  111",",,7",,,,,"  156",",,7",,,,,,
"USC00052435","2019-08-06","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  128",",,7",,,,,"  178",",,7",,,,,,
"USC00052435","2019-08-07","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","   18",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  122",",,7",,,,,"  178",",,7",,,,,,
"USC00052435","2019-08-08","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  122",",,7",,,,,"  167",",,7",,,,,,
"USC00052435","2019-08-09","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  133",",,7",,,,,"  144",",,7",,,,,,
"USC00052435","2019-08-10","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","   20",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  106",",,7",,,,,"  144",",,7",,,,,,
"USC00052435","2019-08-11","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  133",",,7",,,,,"  156",",,7",,,,,,
"USC00052435","2019-08-12","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","   89",",,7",,,,,"  144",",,7",,,,,,
"USC00052435","2019-08-13","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","   89",",,7",,,,,"  178",",,7",,,,,,
"USC00052435","2019-08-14","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  106",",,7",,,,,"  161",",,7",,,,,,
"USC00052435","2019-08-15","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  100",",,7",,,,,"  144",",,7",,,,,,
"USC00052435","2019-08-16","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  100",",,7",,,,,"  133",",,7",,,,,,
"USC00052435","2019-08-17","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","   72",",,7",,,,,"  122",",,7",,,,,,
"USC00052435","2019-08-18","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","   89",",,7",,,,,"  139",",,7",,,,,,
"USC00052435","2019-08-19","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  100",",,7",,,,,"  144",",,7",,,,,,
"USC00052435","2019-08-20","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  111",",,7",,,,,"  156",",,7",,,,,,
"USC00052435","2019-08-21","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,
"USC00052435","2019-08-22","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US",,,"    0",",,7,0800","    0",",,7,0800","  344",",,7","  100",",,7","    2",",,7","    0",",,7","  167",",,7",,,,,,
"USC00052435","2019-08-23","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  111",",,7",,,,,"  144",",,7",,,,,,
"USC00052435","2019-08-24","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","   89",",,7",,,,,"   94",",,7",,,,,,
"USC00052435","2019-08-25","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","   89",",,7",,,,,"  167",",,7",,,,,,
"USC00052435","2019-08-26","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","   78",",,7",,,,,"  156",",,7",,,,,,
"USC00052435","2019-08-27","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","   78",",,7",,,,,"  167",",,7",,,,,,
"USC00052435","2019-08-28","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","   67",",,7",,,,,"  100",",,7",,,,,,
"USC00052435","2019-08-29","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","   67",",,7",,,,,"  128",",,7",,,,,,
"USC00052435","2019-08-30","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","   89",",,7",,,,,"  133",",,7",,,,,,
"USC00052435","2019-08-31","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  111",",,7",,,,,"  144",",,7",,,,,,
"USC00052435","2019-09-01","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","   67",",,7",,,,,"  144",",,7",,,,,,
"USC00052435","2019-09-02","37.15697","-107.8563","1996.7","DURANGO 8 S, CO US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  122",",,7",,,,,"  156",",,7",,,,,,
