"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00419847","2018-06-17","32.0444","-100.1078","613.3","WINGATE, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  222",",,7",,,,,"  228",",,7,0800",,,,,,,,,,,,,,
"USC00419847","2018-06-18","32.0444","-100.1078","613.3","WINGATE, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  222",",,7",,,,,"  244",",,7,0800",,,,,,,,,,,,,,
"USC00419847","2018-06-19","32.0444","-100.1078","613.3","WINGATE, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  217",",,7",,,,,"  233",",,7,0800",,,,,,,,,,,,,,
"USC00419847","2018-06-20","32.0444","-100.1078","613.3","WINGATE, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  211",",,7",,,,,"  222",",,7,0800",,,,,,,,,,,,,,
"USC00419847","2018-06-21","32.0444","-100.1078","613.3","WINGATE, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  194",",,7",,,,,"  233",",,7,0800",,,,,,,,,,,,,,
"USC00419847","2018-06-22","32.0444","-100.1078","613.3","WINGATE, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  211",",,7",,,,,"  250",",,7,0800",,,,,,,,,,,,,,
"USC00419847","2018-06-23","32.0444","-100.1078","613.3","WINGATE, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  383",",,7","  244",",,7",,,,,"  261",",,7,0800",,,,,,,,,,,,,,
"USC00419847","2018-06-24","32.0444","-100.1078","613.3","WINGATE, TX US","  272",",,7,0800","    0",",,7","    0",",,7","  400",",,7","  200",",,7",,,,,"  256",",,7,0800",,,,,,,,,,,,,,
"USC00419847","2018-06-25","32.0444","-100.1078","613.3","WINGATE, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  394",",,7","  228",",,7",,,,,"  244",",,7,0800",,,,,,,,,,,,,,
"USC00419847","2018-06-26","32.0444","-100.1078","613.3","WINGATE, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  228",",,7",,,,,"  239",",,7,0800",,,,,,,,,,,,,,
"USC00419847","2018-06-27","32.0444","-100.1078","613.3","WINGATE, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  239",",,7",,,,,"  250",",,7,0800",,,,,,,,,,,,,,
"USC00419847","2018-06-28","32.0444","-100.1078","613.3","WINGATE, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  222",",,7",,,,,"  256",",,7,0800",,,,,,,,,,,,,,
"USC00419847","2018-06-29","32.0444","-100.1078","613.3","WINGATE, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  239",",,7",,,,,"  256",",,7,0800",,,,,,,,,,,,,,
"USC00419847","2018-06-30","32.0444","-100.1078","613.3","WINGATE, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  256",",,7",,,,,"  261",",,7,0800",,,,,,,,,,,,,,
"USC00419847","2018-07-01","32.0444","-100.1078","613.3","WINGATE, TX US","  798",",,7,0800","    0",",,7","    0",",,7",,,"  194",",,7",,,,,"  239",",,7,0800",,,,,,,,,,,,,,
"USC00419847","2018-07-02","32.0444","-100.1078","613.3","WINGATE, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  211",",,7",,,,,"  244",",,7,0800",,,,,,,,,,,,,,
"USC00419847","2018-07-03","32.0444","-100.1078","613.3","WINGATE, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  200",",,7",,,,,"  228",",,7,0800",,,,,,,,,,,,,,
"USC00419847","2018-07-04","32.0444","-100.1078","613.3","WINGATE, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  194",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,,,
"USC00419847","2018-07-05","32.0444","-100.1078","613.3","WINGATE, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  194",",,7",,,,,"  228",",,7,0800",,,,,,,,,,,,,,
"USC00419847","2018-07-06","32.0444","-100.1078","613.3","WINGATE, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  206",",,7",,,,,"  233",",,7,0800",,,,,,,,,,,,,,
"USC00419847","2018-07-07","32.0444","-100.1078","613.3","WINGATE, TX US","  104",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  200",",,7",,,,,"  222",",,7,0800",,,,,,,,,,,,,,
"USC00419847","2018-07-08","32.0444","-100.1078","613.3","WINGATE, TX US","  272",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  211",",,7",,,,,"  222",",,7,0800",,,,,,,,,,,,,,
"USC00419847","2018-07-09","32.0444","-100.1078","613.3","WINGATE, TX US","   18",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  194",",,7",,,,,"  228",",,7,0800",,,,,,,,,,,,,,
"USC00419847","2018-07-10","32.0444","-100.1078","613.3","WINGATE, TX US","   10",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  200",",,7",,,,,"  217",",,7,0800",,,,,,,,,,,,,,
"USC00419847","2018-07-11","32.0444","-100.1078","613.3","WINGATE, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  200",",,7",,,,,"  217",",,7,0800",,,,,,,,,,,,,,
"USC00419847","2018-07-12","32.0444","-100.1078","613.3","WINGATE, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  206",",,7",,,,,"  233",",,7,0800",,,,,,,,,,,,,,
"USC00419847","2018-07-13","32.0444","-100.1078","613.3","WINGATE, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  211",",,7",,,,,"  228",",,7,0800",,,,,,,,,,,,,,
"USC00419847","2018-07-14","32.0444","-100.1078","613.3","WINGATE, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  206",",,7",,,,,"  228",",,7,0800",,,,,,,,,,,,,,
"USC00419847","2018-07-15","32.0444","-100.1078","613.3","WINGATE, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  217",",,7",,,,,"  228",",,7,0800",,,,,,,,,,,,,,
"USC00419847","2018-07-16","32.0444","-100.1078","613.3","WINGATE, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  211",",,7",,,,,"  233",",,7,0800",,,,,,,,,,,,,,
"USC00419847","2018-07-17","32.0444","-100.1078","613.3","WINGATE, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  194",",,7",,,,,"  222",",,7,0800",,,,,,,,,,,,,,
"USC00419847","2018-07-18","32.0444","-100.1078","613.3","WINGATE, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  383",",,7","  194",",,7",,,,,"  228",",,7,0800",,,,,,,,,,,,,,
