"USC00156580","2017-12-24","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","    3",",,7,1700",,,,,"   56",",,7","  -39",",,7",,,,,"   11",",,7,1700",,,"   22",",,7",,,,,"   61",",,7",,,,,,,,,,,,,,
"USC00156580","2017-12-25","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","    0",",,7,1700",,,,,"   11",",,7","  -56",",,7",,,,,"   -6",",,7,1700",,,"   17",",,7",,,,,"   56",",,7",,,,,,,,,,,,,,
"USC00156580","2017-12-26","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","    0",",,7,1700",,,,,"    6",",,7","  -78",",,7",,,,,"  -22",",,7,1700",,,"    0",",,7",,,,,"   44",",,7",,,,,,,,,,,,,,
"USC00156580","2017-12-27","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","    0",",,7,1700",,,,,"   -6",",,7"," -128",",,7",,,,,"  -78",",,7,1700",,,"  -28",",,7",,,,,"   22",",,7",,,,,,,,,,,,,,
"USC00156580","2017-12-28","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","    0",",,7,1700",,,,,"  -11",",,7"," -128",",,7",,,,,"  -28",",,7,1700",,,"  -33",",,7",,,,,"   11",",,7",,,,,,,,,,,,,,
"USC00156580","2017-12-29","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","    0",",,7,1700",,,,,"   22",",,7","  -67",",,7",,,,,"   11",",,7,1700",,,"  -39",",,7",,,,,"    0",",,7",,,,,,,,,,,,,,
"USC00156580","2017-12-30","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","    0",",,7,1700",,,,,"   11",",,7"," -111",",,7",,,,,"  -17",",,7,1700",,,"  -39",",,7",,,,,"    0",",,7",,,,,,,,,,,,,,
"USC00156580","2017-12-31","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","    0",",,7,1700",,,,,"  -17",",,7"," -133",",,7",,,,,"  -83",",,7,1700",,,"  -39",",,7",,,,,"    0",",,7",,,,,,,,,,,,,,
"USC00156580","2018-01-01","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","    0",",,7,1700",,,,,"  -83",",,7"," -172",",,7",,,,," -111",",,7,1700",,,"  -17",",,7",,,,,"    0",",,7",,,,,,,,,,,,,,
"USC00156580","2018-01-02","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","    0",",,7,1700",,,,,"  -67",",,7"," -183",",,7",,,,,"  -83",",,7,1700",,,"  -22",",,7",,,,,"    0",",,7",,,,,,,,,,,,,,
"USC00156580","2018-01-03","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","    0",",,7,1700",,,,,"   -6",",,7"," -133",",,7",,,,,"  -33",",,7,1700",,,"  -22",",,7",,,,,"    0",",,7",,,,,,,,,,,,,,
"USC00156580","2018-01-04","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","    0",",,7,1700",,,,,"  -33",",,7"," -144",",,7",,,,,"  -78",",,7,1700",,,"  -22",",,7",,,,,"    0",",,7",,,,,,,,,,,,,,
"USC00156580","2018-01-05","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","    0",",,7,1700",,,,,"  -44",",,7"," -117",",,7",,,,,"  -56",",,7,1700",,,"  -28",",,7",,,,,"    0",",,7",,,,,,,,,,,,,,
"USC00156580","2018-01-06","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","    0",",,7,1700",,,,,"  -39",",,7"," -161",",,7",,,,,"  -50",",,7,1700",,,"  -28",",,7",,,,,"   -6",",,7",,,,,,,,,,,,,,
"USC00156580","2018-01-07","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","   46",",,7,1700",,,,,"   72",",,7","  -83",",,7",,,,,"   56",",,7,1700",,,"  -22",",,7",,,,,"    0",",,7",,,,,,,,,,,,,,
"USC00156580","2018-01-08","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","   89",",,7,1700",,,,,"   56",",,7","   22",",,7",,,,,"   44",",,7,1700",,,"  -17",",,7",,,,,"    0",",,7",,,,,,,,,,,,,,
"USC00156580","2018-01-09","37.1244","-87.8672","151.5","PRINCETON 1 SE, KY US","   13",",,7,1700",,,,,"   78",",,7","   28",",,7",,,,,"   67",",,7,1700",,,"  -17",",,7",,,,,"    6",",I,7",,,,,,,,,,,,,,
