"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00094040","2018-07-06","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  322",",,W","  167",",,W","   31",",,W",,,,,,,,,"  150",",,W","  110",",,W","   72",",,W","   94",",,W","    1",",,W",,,,,,,,,,
"USW00094040","2018-07-07","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  339",",,W","  189",",,W","   56",",,W",,,,,,,,,"  160",",,W","  160",",,W","   98",",,W","  148",",,W",,,,,,,,,,,,
"USW00094040","2018-07-08","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  356",",,W","  206",",,W","   55",",,W",,,,,,,,,"  190",",,W","  190",",,W","   98",",,W","  134",",,W",,,,,,,,,,,,
"USW00094040","2018-07-09","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  356",",,W","  183",",,W","   29",",,W",,,,,,,,,"  210",",,W","  200",",,W","   67",",,W","   89",",,W",,,,,,,,,"    1",",,W",,
"USW00094040","2018-07-10","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  350",",,W","  167",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094040","2018-07-11","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  367",",,W","  211",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094040","2018-07-12","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  367",",,W","  222",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094040","2018-07-13","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  311",",,W","  200",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094040","2018-07-14","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  311",",,W","  172",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,
"USW00094040","2018-07-15","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  333",",,W","  172",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,"    1",",,W",,
"USW00094040","2018-07-16","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"  328",",,W","  194",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094040","2018-07-17","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","  742",",,W,",,,,,"  306",",,W","  172",",,W","   41",",,W",,,,,,,,,"   90",",,W","  110",",,W","   72",",,W","  103",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094040","2018-07-18","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","  216",",,W,",,,,,"  311",",,W","  178",",,W","   37",",,W",,,,,,,,,"   10",",,W","  360",",,W","  130",",,W","  188",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00094040","2018-07-19","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  350",",,W","  194",",,W","   25",",,W",,,,,,,,,"   60",",,W","   50",",,W","   63",",,W","   81",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00094040","2018-07-20","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  333",",,W","  206",",,W","   39",",,W",,,,,,,,,"   70",",,W","   90",",,W","   81",",,W","  107",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00094040","2018-07-21","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  322",",,W","  194",",,W","   45",",,W",,,,,,,,,"  120",",,W","  160",",,W","   76",",,W","  107",",,W","    1",",,W",,,,,,,,,,
"USW00094040","2018-07-22","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    5",",,W,",,,,,"  322",",,W","  206",",,W","   40",",,W",,,,,,,,,"  140",",,W","  150",",,W","   76",",,W","  116",",,W",,,,,"    1",",,W",,,,,,
"USW00094040","2018-07-23","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  306",",,W","  189",",,W","   36",",,W",,,,,,,,,"   40",",,W","   40",",,W","   94",",,W","  121",",,W","    1",",,W",,,,,,,,,,
"USW00094040","2018-07-24","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  311",",,W","  150",",,W","   30",",,W",,,,,,,,,"  110",",,W","  140",",,W","   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,
"USW00094040","2018-07-25","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  294",",,W","  172",",,W","   41",",,W",,,,,,,,,"   80",",,W","   70",",,W","  103",",,W","  143",",,W",,,,,"    1",",,W",,,,,,
"USW00094040","2018-07-26","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","   94",",,W,","    0",",,W","    0",",,W","  283",",,W","  161",",,W","   30",",,W",,,,,,,,,"   30",",,W","   40",",,W","  116",",,W","  148",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00094040","2018-07-27","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"  267",",,W","  144",",,W","   25",",,W",,,,,,,,,"  130",",,W","  140",",,W","   67",",,W","   94",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W",,
"USW00094040","2018-07-28","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","  518",",,W,",,,,,"  278",",,W","  161",",,W","   33",",,W",,,,,,,,,"   30",",,W","   50",",,W","  130",",,W","  165",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00094040","2018-07-29","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0","T,,W,","    0",",,W","    0",",,W","  250",",,W","  144",",,W","   27",",,W",,,,,,,,,"   90",",,W","   80",",,W","   76",",,W","  112",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00094040","2018-07-30","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","  104",",,W,",,,"    0",",,W","  250",",,W","  133",",,W","   38",",,W",,,,,,,,,"  360",",,W","  360",",,W","  134",",,W","  192",",,W","    1",",,W",,,"    1",",,W",,,"    1",",,W",,
"USW00094040","2018-07-31","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0",",,W,",,,"    0",",,W","  272",",,W","  106",",,W","   19",",,W",,,,,,,,,"  130",",,W","  120",",,W","   40",",,W","   63",",,W","    1",",,W",,,,,,,,,,
"USW00094040","2018-08-01","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0",",,W,",,,"    0",",,W","  306",",,W","  133",",,W","   34",",,W",,,,,,,,,"  240",",,W","  230",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,
"USW00094040","2018-08-02","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  333",",,W","  161",",,W","   34",",,W",,,,,,,,,"  200",",,W","  190",",,W","   72",",,W","  103",",,W",,,,,,,,,,,,
"USW00094040","2018-08-03","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","  234",",,W,",,,,,"  333",",,W","  194",",,W","   51",",,W",,,,,,,,,"  230",",,W","  220",",,W","  139",",,W","  174",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00094040","2018-08-04","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  333",",,W","  178",",,W","   23",",,W",,,,,,,,,"  210",",,W","  220",",,W","   72",",,W","   94",",,W","    1",",,W",,,,,,,,,,
"USW00094040","2018-08-05","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    8",",,W,",,,,,"  294",",,W","  206",",,W","   30",",,W",,,,,,,,,"  360",",,W","  270",",,W","   89",",,W","  112",",,W","    1",",,W",,,"    1",",,W",,,"    1",",,W",,
"USW00094040","2018-08-06","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    3",",,W,",,,,,"  283",",,W","  172",",,W","   41",",,W",,,,,,,,,"  360",",,W","  360",",,W","   81",",,W","  107",",,W","    1",",,W",,,,,,,,,,
"USW00094040","2018-08-07","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  294",",,W","  194",",,W","   26",",,W",,,,,,,,,"  190",",,W","  180",",,W","   54",",,W","   72",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W",,
"USW00094040","2018-08-08","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  322",",,W","  189",",,W","   20",",,W",,,,,,,,,"  340",",,W","  340",",,W","   63",",,W","   76",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00094040","2018-08-09","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  344",",,W","  161",",,W","   15",",,W",,,,,,,,,"  360",",,W","   90",",,W","   40",",,W","   63",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00094040","2018-08-10","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    3",",,W,",,,,,"  328",",,W","  178",",,W","   23",",,W",,,,,,,,,"  360",",,W","  350",",,W","   63",",,W","   76",",,W","    1",",,W",,,"    1",",,W",,,"    1",",,W",,
"USW00094040","2018-08-11","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  333",",,W","  144",",,W","   27",",,W",,,,,,,,,"  160",",,W","  170",",,W","   45",",,W","   72",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00094040","2018-08-12","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  306",",,W","  144",",,W","   33",",,W",,,,,,,,,"  120",",,W","  120",",,W","   81",",,W","  116",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00094040","2018-08-13","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  289",",,W","  183",",,W","   38",",,W",,,,,,,,,"  140",",,W","  140",",,W","   94",",,W","  116",",,W","    1",",,W",,,,,,,,,,
"USW00094040","2018-08-14","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    3",",,W,",,,,,"  283",",,W","  167",",,W","   43",",,W",,,,,,,,,"   80",",,W","   80",",,W","   89",",,W","  112",",,W","    1",",,W",,,,,,,,,,
"USW00094040","2018-08-15","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  306",",,W","  122",",,W","   31",",,W",,,,,,,,,"  360",",,W","  360",",,W","  157",",,W","  206",",,W","    1",",,W","    1",",,W","    1",",,W",,,"    1",",,W",,
"USW00094040","2018-08-16","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"  300",",,W","  167",",,W","   26",",,W",,,,,,,,,"   80",",,W","   90",",,W","   58",",,W","   76",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W",,
"USW00094040","2018-08-17","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  311",",,W","  139",",,W","   19",",,W",,,,,,,,,"  120",",,W","  120",",,W","   45",",,W","   63",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00094040","2018-08-18","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","   28",",,W,",,,,,"  311",",,W","  172",",,W","   37",",,W",,,,,,,,,"  170",",,W","  170",",,W","   89",",,W","  125",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00094040","2018-08-19","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","  147",",,W,",,,,,"  267",",,W","  150",",,W","   57",",,W",,,,,,,,,"  320",",,W","  320",",,W","  134",",,W","  174",",,W","    1",",,W",,,"    1",",,W",,,"    1",",,W",,
"USW00094040","2018-08-20","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"  256",",,W","  128",",,W","   61",",,W",,,,,,,,,"  340",",,W","  350",",,W","   94",",,W","  161",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00094040","2018-08-21","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","   20",",,W,",,,,,"  217",",,W","  100",",,W","   22",",,W",,,,,,,,,"   60",",,W","   80",",,W","   58",",,W","   85",",,W","    1",",,W",,,"    1",",,W",,,"    1",",,W",,
"USW00094040","2018-08-22","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    8",",,W,",,,,,"  194",",,W","  139",",,W","   32",",,W",,,,,,,,,"  140",",,W","  150",",,W","   63",",,W","   85",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00094040","2018-08-23","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    5",",,W,",,,,,"  283",",,W","  178",",,W","   34",",,W",,,,,,,,,"  170",",,W","  180",",,W","   67",",,W","   94",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00094040","2018-08-24","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  344",",,W","  167",",,W","   26",",,W",,,,,,,,,"  300",",,W","  260",",,W","   67",",,W","   89",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00094040","2018-08-25","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"  350",",,W","  133",",,W","   31",",,W",,,,,,,,,"  230",",,W","  260",",,W","  112",",,W","  148",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00094040","2018-08-26","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"  350",",,W","  172",",,W","   34",",,W",,,,,,,,,"  230",",,W","  240",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,
"USW00094040","2018-08-27","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    3",",,W,",,,,,"  361",",,W","  167",",,W","   28",",,W",,,,,,,,,"  250",",,W","  270",",,W","   94",",,W","  152",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00094040","2018-08-28","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  239",",,W","  122",",,W","   65",",,W",,,,,,,,,"   30",",,W","   10",",,W","  134",",,W","  179",",,W",,,,,,,,,,,,
"USW00094040","2018-08-29","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  261",",,W","   94",",,W","   30",",,W",,,,,,,,,"  130",",,W",,,"  121",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,
"USW00094040","2018-08-30","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  344",",,W","  139",",,W","   37",",,W",,,,,,,,,"  130",",,W","  130",",,W","   81",",,W","  112",",,W",,,"    1",",,W",,,,,"    1",",,W",,
"USW00094040","2018-08-31","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    3",",,W,",,,,,"  339",",,W","  183",",,W","   30",",,W",,,,,,,,,"  350",",,W","  350",",,W","  116",",,W","  152",",,W","    1",",,W","    1",",,W","    1",",,W",,,"    1",",,W",,
"USW00094040","2018-09-01","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","   10",",,W,",,,,,"  306",",,W","  183",",,W","   41",",,W",,,,,,,,,"  100",",,W","  100",",,W","   94",",,W","  125",",,W",,,,,"    1",",,W",,,,,,
"USW00094040","2018-09-02","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    5",",,W,",,,,,"  278",",,W","  183",",,W","   24",",,W",,,,,,,,,"  140",",,W","  130",",,W","   58",",,W","   81",",,W","    1",",,W",,,,,,,,,,
"USW00094040","2018-09-03","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    3",",,W,",,,,,"  233",",,W","  183",",,W","   31",",,W",,,,,,,,,"  120",",,W","  120",",,W","   81",",,W","  103",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00094040","2018-09-04","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  267",",,W","  183",",,W","   30",",,W",,,,,,,,,"   10",",,W","  330",",,W","   67",",,W","   94",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00094040","2018-09-05","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","   20",",,W,",,,,,"  261",",,W","  167",",,W","   52",",,W",,,,,,,,,"   10",",,W","  360",",,W","   94",",,W","  116",",,W","    1",",,W",,,,,,,,,,
