"USC00160800","2018-07-04","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","    0",",,7,2330",,,,,"  344",",,7","  233",",,7",,,,,"  256",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-07-05","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","    0",",,7,2330",,,,,"  356",",,7","  222",",,7",,,,,"  261",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-07-06","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","    3",",,7,2330",,,,,"  367",",,7","  228",",,7",,,,,"  256",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-07-07","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","    0",",,7,2330",,,,,"  333",",,7","  222",",,7",,,,,"  261",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-07-08","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","    0",",,7,2330",,,,,"  333",",,7","  217",",,7",,,,,"  233",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-07-09","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","    0",",,7,2330",,,,,"  317",",,7","  228",",,7",,,,,"  256",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-07-10","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","    0",",,7,2330",,,,,"  344",",,7","  228",",,7",,,,,"  267",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-07-11","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","  165",",,7,2330",,,,,"  311",",,7","  233",",,7",,,,,"  233",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-07-12","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","   38",",,7,2330",,,,,"  344",",,7","  222",",,7",,,,,"  256",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-07-13","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","    0",",,7,2330",,,,,"  344",",,7","  222",",,7",,,,,"  267",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-07-14","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","    0",",,7,2330",,,,,"  361",",,7","  244",",,7",,,,,"  289",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-07-15","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","    0",",,7,2330",,,,,"  361",",,7","  244",",,7",,,,,"  278",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-07-16","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","    0",",,7,2330",,,,,"  372",",,7","  250",",,7",,,,,"  289",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-07-17","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","    0",",,7,2330",,,,,"  372",",,7","  256",",,7",,,,,"  289",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-07-18","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","    0",",,7,2330",,,,,"  322",",,7","  244",",,7",,,,,"  267",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-07-19","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","    0",",,7,2330",,,,,"  383",",,7","  250",",,7",,,,,"  306",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-07-20","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","    0",",,7,2330",,,,,"  394",",,7","  250",",,7",,,,,"  311",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-07-21","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","    0",",,7,2330",,,,,"  400",",,7","  250",",,7",,,,,"  317",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-07-22","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","    0",",,7,2330",,,,,"  383",",,7","  250",",,7",,,,,"  294",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-07-23","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","    0",",,7,2330",,,,,"  372",",,7","  239",",,7",,,,,"  289",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-07-24","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","    0",",,7,2330",,,,,"  344",",,7","  211",",,7",,,,,"  272",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-07-25","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","    0",",,7,2330",,,,,"  372",",,7","  194",",,7",,,,,"  294",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-07-26","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","    0",",,7,2330",,,,,"  389",",,7","  200",",,7",,,,,"  289",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-07-27","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","   51",",,7,2330",,,,,"  378",",,7","  233",",,7",,,,,"  233",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-07-28","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","    0",",,7,2330",,,,,"  289",",,7","  228",",,7",,,,,"  233",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-07-29","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","   13",",,7,2330",,,,,"  344",",,7","  217",",,7",,,,,"  228",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-07-30","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","    0",",,7,2330",,,,,"  328",",,7","  200",",,7",,,,,"  256",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-07-31","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","  127",",,7,2330",,,,,"  306",",,7","  217",",,7",,,,,"  217",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-08-01","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","    0",",,7,2330",,,,,"  333",",,7","  194",",,7",,,,,"  222",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-08-02","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","    0",",,7,2330",,,,,"  339",",,7","  161",",,7",,,,,"  233",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-08-03","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","    0",",,7,2330",,,,,"  344",",,7","  156",",,7",,,,,"  278",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-08-04","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","    0",",,7,2330",,,,,"  339",",,7","  206",",,7",,,,,"  278",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-08-05","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","    0",",,7,2330",,,,,"  356",",,7","  222",",,7",,,,,"  261",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-08-06","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","    0",",,7,2330",,,,,"  356",",,7","  217",",,7",,,,,"  233",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-08-07","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","    0",",,7,2330",,,,,"  356",",,7","  200",",,7",,,,,"  228",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-08-08","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","    0",",,7,2330",,,,,"  356",",,7","  211",",,7",,,,,"  272",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-08-09","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","    0",",,7,2330",,,,,"  361",",,7","  211",",,7",,,,,"  222",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-08-10","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","   51",",,7,2330",,,,,"  289",",,7","  222",",,7",,,,,"  239",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-08-11","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","   25",",,7,2330",,,,,"  333",",,7","  211",",,7",,,,,"  222",",,7,2330",,,,,,,,,,,,
"USC00160800","2018-08-12","32.3744","-92.9433","93.6","BIENVILLE 3 NE, LA US","    0",",,7,2330",,,,,"  294",",,7","  211",",,7",,,,,"  217",",,7,2330",,,,,,,,,,,,
