"USC00317656","2018-05-02","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  294",",,7","   94",",,7",,,,,"  289",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-05-03","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  294",",,7","   94",",,7",,,,,"  272",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-05-04","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  294",",,7","  144",",,7",,,,,"  289",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-05-05","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  294",",,7","  150",",,7",,,,,"  294",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-05-06","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  294",",,7","  167",",,7",,,,,"  267",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-05-07","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  283",",,7","  133",",,7",,,,,"  222",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-05-08","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  244",",,7","   94",",,7",,,,,"  244",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-05-09","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  261",",,7","   72",",,7",,,,,"  261",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-05-10","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  311",",,7","  144",",,7",,,,,"  306",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-05-11","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","   20",",,7,1700",,,,,"  317",",,7","  139",",,7",,,,,"  311",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-05-12","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  328",",,7","  178",",,7",,,,,"  328",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-05-13","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  333",",,7","  178",",,7",,,,,"  333",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-05-14","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  333",",,7","  194",",,7",,,,,"  333",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-05-15","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  339",",,7","  194",",,7",,,,,"  283",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-05-16","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    8",",,7,1700",,,,,"  306",",,7","  200",",,7",,,,,"  256",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-05-17","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    5",",,7,1700",,,,,"  283",",,7","  194",",,7",,,,,"  239",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-05-18","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","  140",",,7,1700",,,,,"  278",",,7","  217",",,7",,,,,"  256",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-05-19","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","  216",",,7,1700",,,,,"  256",",,7","  206",",,7",,,,,"  222",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-05-20","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","   25",",,7,1700",,,,,"  289",",,7","  194",",,7",,,,,"  272",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-05-21","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  300",",,7","  194",",,7",,,,,"  300",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-05-22","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","  114",",,7,1700",,,,,"  300",",,7","  194",",,7",,,,,"  294",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-05-23","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    5",",,7,1700",,,,,"  306",",,7","  194",",,7",,,,,"  261",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-05-24","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  283",",,7","  194",",,7",,,,,"  283",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-05-25","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  289",",,7","  183",",,7",,,,,"  278",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-05-26","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    5",",,7,1700",,,,,"  294",",,7","  194",",,7",,,,,"  283",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-05-27","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","   15",",,7,1700",,,,,"  300",",,7","  200",",,7",,,,,"  294",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-05-28","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","   36",",,7,1700",,,,,"  300",",,7","  206",",,7",,,,,"  289",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-05-29","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","  457",",,7,1700",,,,,"  289",",,7","  217",",,7",,,,,"  267",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-05-30","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    5",",,7,1700",,,,,"  289",",,7","  217",",,7",,,,,"  283",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-05-31","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","   61",",,7,1700",,,,,"  289",",,7","  217",",,7",,,,,"  222",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-06-01","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  328",",,7","  200",",,7",,,,,"  322",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-06-02","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  328",",,7","  194",",,7",,,,,"  278",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-06-03","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","   10",",,7,1700",,,,,"  306",",,7","  189",",,7",,,,,"  306",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-06-04","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  311",",,7","  189",",,7",,,,,"  283",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-06-05","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  289",",,7","  139",",,7",,,,,"  256",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-06-06","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  294",",,7","  139",",,7",,,,,"  283",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-06-07","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  283",",,7","  172",",,7",,,,,"  278",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-06-08","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  300",",,7","  183",",,7",,,,,"  294",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-06-09","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  306",",,7","  178",",,7",,,,,"  289",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-06-10","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  311",",,7","  178",",,7",,,,,"  300",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-06-11","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","   81",",,7,1700",,,,,"  311",",,7","  194",",,7",,,,,"  256",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-06-12","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","   46",",,7,1700",,,,,"  256",",,7","  172",",,7",,,,,"  217",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-06-13","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  283",",,7","  194",",,7",,,,,"  283",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-06-14","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  317",",,7","  211",",,7",,,,,"  317",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-06-15","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  328",",,7","  211",",,7",,,,,"  289",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-06-16","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  311",",,7","  178",",,7",,,,,"  294",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-06-17","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  339",",,7","  211",",,7",,,,,"  333",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-06-18","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  344",",,7","  228",",,7",,,,,"  339",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-06-19","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  350",",,7","  222",",,7",,,,,"  350",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-06-20","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  350",",,7","  222",",,7",,,,,"  256",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-06-21","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  328",",,7","  211",",,7",,,,,"  300",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-06-22","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","  229",",,7,1700",,,,,"  333",",,7","  211",",,7",,,,,"  333",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-06-23","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","   56",",,7,1700",,,,,"  344",",,7","  228",",,7",,,,,"  317",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-06-24","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  350",",,7","  228",",,7",,,,,"  339",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-06-25","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  344",",,7","  217",",,7",,,,,"  306",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-06-26","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","   61",",,7,1700",,,,,"  317",",,7","  206",",,7",,,,,"  222",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-06-27","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  272",",,7","  194",",,7",,,,,"  272",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-06-28","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  328",",,7","  200",",,7",,,,,"  322",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-06-29","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  339",",,7","  200",",,7",,,,,"  339",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-06-30","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  339",",,7","  206",",,7",,,,,"  333",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-07-01","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  344",",,7","  217",",,7",,,,,"  333",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-07-02","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  350",",,7","  222",",,7",,,,,"  344",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-07-03","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  356",",,7","  228",",,7",,,,,"  344",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-07-04","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  350",",,7","  211",",,7",,,,,"  328",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-07-05","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","   30",",,7,1700",,,,,"  333",",,7","  211",",,7",,,,,"  322",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-07-06","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  350",",,7","  206",",,7",,,,,"  272",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-07-07","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","  142",",,7,1700",,,,,"  272",",,7","  200",",,7",,,,,"  239",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-07-08","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  278",",,7","  172",",,7",,,,,"  272",",,7,1700",,,,,,,,,,,,,,,,
"USC00317656","2018-07-09","35.5347","-79.0464","79.9","SANFORD 8 NE, NC US","    0",",,7,1700",,,,,"  294",",,7","  133",",,7",,,,,"  294",",,7,1700",,,,,,,,,,,,,,,,
