"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"FIE00145242","2018-04-02","64.1417","25.4281","112.0","HAAPAVESI MUSTIKKAMAKI, FI","   81",",,E","   19",",,E"," -110",",,E"
"FIE00145242","2018-04-03","64.1417","25.4281","112.0","HAAPAVESI MUSTIKKAMAKI, FI","    5",",,E","  -15",",,E","  -34",",,E"
"FIE00145242","2018-04-04","64.1417","25.4281","112.0","HAAPAVESI MUSTIKKAMAKI, FI","   28",",,E","   36",",,E"," -115",",,E"
"FIE00145242","2018-04-05","64.1417","25.4281","112.0","HAAPAVESI MUSTIKKAMAKI, FI","   55",",,E","   40",",,E","   -1",",,E"
"FIE00145242","2018-04-06","64.1417","25.4281","112.0","HAAPAVESI MUSTIKKAMAKI, FI","    4",",,E","   32",",,E","    2",",,E"
"FIE00145242","2018-04-07","64.1417","25.4281","112.0","HAAPAVESI MUSTIKKAMAKI, FI","   23",",,E","   50",",,E","  -44",",,E"
"FIE00145242","2018-04-08","64.1417","25.4281","112.0","HAAPAVESI MUSTIKKAMAKI, FI","   10",",,E","   48",",,E","  -15",",,E"
"FIE00145242","2018-04-09","64.1417","25.4281","112.0","HAAPAVESI MUSTIKKAMAKI, FI","    0",",,E","   27",",,E","  -22",",,E"
"FIE00145242","2018-04-10","64.1417","25.4281","112.0","HAAPAVESI MUSTIKKAMAKI, FI","    0",",,E","   33",",,E","  -51",",,E"
"FIE00145242","2018-04-11","64.1417","25.4281","112.0","HAAPAVESI MUSTIKKAMAKI, FI","    0",",,E","   68",",,E"," -113",",,E"
"FIE00145242","2018-04-12","64.1417","25.4281","112.0","HAAPAVESI MUSTIKKAMAKI, FI","    0",",,E","   75",",,E","  -77",",,E"
"FIE00145242","2018-04-13","64.1417","25.4281","112.0","HAAPAVESI MUSTIKKAMAKI, FI","    0",",,E","  102",",,E","  -88",",,E"
"FIE00145242","2018-04-14","64.1417","25.4281","112.0","HAAPAVESI MUSTIKKAMAKI, FI","    0",",,E","  109",",,E","  -47",",,E"
"FIE00145242","2018-04-15","64.1417","25.4281","112.0","HAAPAVESI MUSTIKKAMAKI, FI","    0",",,E","  140",",,E","   11",",,E"
"FIE00145242","2018-04-16","64.1417","25.4281","112.0","HAAPAVESI MUSTIKKAMAKI, FI","    0",",,E","  131",",,E","  -29",",,E"
"FIE00145242","2018-04-17","64.1417","25.4281","112.0","HAAPAVESI MUSTIKKAMAKI, FI","    0",",,E","  114",",,E","   -1",",,E"
