"USC00451783","2018-05-03","48.2072","-122.6913","15.2","COUPEVILLE 1 S, WA US","    0",",,7,1700",,,,,"  178",",,7","   78",",,7",,,,,,,,,"  128",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00451783","2018-05-04","48.2072","-122.6913","15.2","COUPEVILLE 1 S, WA US","    0",",,7,1700",,,,,"  150",",,7","   89",",,7",,,,,,,,,"  122",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00451783","2018-05-05","48.2072","-122.6913","15.2","COUPEVILLE 1 S, WA US","    0",",,7,1700",,,,,"  178",",,7","   67",",,7",,,,,,,,,"  117",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00451783","2018-05-06","48.2072","-122.6913","15.2","COUPEVILLE 1 S, WA US","    0",",,7,1700",,,,,"  206",",,7","  106",",,7",,,,,,,,,"  144",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00451783","2018-05-07","48.2072","-122.6913","15.2","COUPEVILLE 1 S, WA US","    0",",,7,1700",,,,,"  156",",,7","   89",",,7",,,,,,,,,"  133",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00451783","2018-05-08","48.2072","-122.6913","15.2","COUPEVILLE 1 S, WA US","    3",",,7,1700",,,,,"  167",",,7","  111",",,7",,,,,,,,,"  122",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00451783","2018-05-09","48.2072","-122.6913","15.2","COUPEVILLE 1 S, WA US","    0",",,7,1700",,,,,"  150",",,7","   94",",,7",,,,,,,,,"  144",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00451783","2018-05-10","48.2072","-122.6913","15.2","COUPEVILLE 1 S, WA US","   28",",,7,1700",,,,,"  144",",,7","   89",",,7",,,,,,,,,"  122",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00451783","2018-05-11","48.2072","-122.6913","15.2","COUPEVILLE 1 S, WA US","    0",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00451783","2018-05-12","48.2072","-122.6913","15.2","COUPEVILLE 1 S, WA US","    0",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00451783","2018-05-13","48.2072","-122.6913","15.2","COUPEVILLE 1 S, WA US","    0",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00451783","2018-05-14","48.2072","-122.6913","15.2","COUPEVILLE 1 S, WA US","    0",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00451783","2018-05-15","48.2072","-122.6913","15.2","COUPEVILLE 1 S, WA US","    0",",,7,1700",,,,,"  178",",,7","  128",",,7",,,,,,,,,"  156",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00451783","2018-05-16","48.2072","-122.6913","15.2","COUPEVILLE 1 S, WA US","   10",",,7,1700",,,,,"  172",",,7","  100",",,7",,,,,,,,,"  161",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00451783","2018-05-17","48.2072","-122.6913","15.2","COUPEVILLE 1 S, WA US","    0",",,7,1700",,,,,"  167",",,7","  100",",,7",,,,,,,,,"  167",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00451783","2018-05-18","48.2072","-122.6913","15.2","COUPEVILLE 1 S, WA US","    0",",,7,1700",,,,,"  167",",,7","  100",",,7",,,,,,,,,"  144",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00451783","2018-05-19","48.2072","-122.6913","15.2","COUPEVILLE 1 S, WA US","    0",",,7,1700",,,,,"  183",",,7","  100",",,7",,,,,,,,,"  144",",,7,1700",,,,,,,,,,,,,,,,,,
