"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","DWPR","DWPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES"
"ASN00009534","2018-06-14","-33.5719","115.8247","63.0","DONNYBROOK, AS","    0",",,a","  200",",,a","   38",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-06-15","-33.5719","115.8247","63.0","DONNYBROOK, AS","    0",",,a","  190",",,a","   75",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-06-16","-33.5719","115.8247","63.0","DONNYBROOK, AS","    0",",,a","  215",",,a","  100",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-06-17","-33.5719","115.8247","63.0","DONNYBROOK, AS","    0",",,a","  225",",,a","   83",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-06-18","-33.5719","115.8247","63.0","DONNYBROOK, AS","  200",",,a","  145",",,a","  115",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-06-19","-33.5719","115.8247","63.0","DONNYBROOK, AS","   30",",,a","  170",",,a","   40",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-06-20","-33.5719","115.8247","63.0","DONNYBROOK, AS","   38",",,a","  182",",,a","   75",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-06-21","-33.5719","115.8247","63.0","DONNYBROOK, AS","   10",",,a","  191",",,a","   69",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-06-22","-33.5719","115.8247","63.0","DONNYBROOK, AS","    8",",,a",,,"   85",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-06-23","-33.5719","115.8247","63.0","DONNYBROOK, AS","    0",",,a",,,,,,,,,"    2",",,a",,,,,,,"  195",",,a"
"ASN00009534","2018-06-24","-33.5719","115.8247","63.0","DONNYBROOK, AS","    2",",,a","  212",",,a",,,,,"    2",",,a",,,,,,,"   75",",,a",,
"ASN00009534","2018-06-25","-33.5719","115.8247","63.0","DONNYBROOK, AS","    2",",,a","  193",",,a","   50",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-06-26","-33.5719","115.8247","63.0","DONNYBROOK, AS","    0",",,a","  198",",,a","   80",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-06-27","-33.5719","115.8247","63.0","DONNYBROOK, AS","  288",",,a","  180",",,a","  119",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-06-28","-33.5719","115.8247","63.0","DONNYBROOK, AS","   16",",,a","  156",",,a","   52",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-06-29","-33.5719","115.8247","63.0","DONNYBROOK, AS","    0",",,a","  152",",,a","   24",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-06-30","-33.5719","115.8247","63.0","DONNYBROOK, AS","    0",",,a",,,"   48",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-07-01","-33.5719","115.8247","63.0","DONNYBROOK, AS","    0",",,a",,,,,,,,,"    2",",,a",,,,,,,"  202",",,a"
"ASN00009534","2018-07-02","-33.5719","115.8247","63.0","DONNYBROOK, AS","  338",",,a","  183",",,a",,,,,"    2",",,a",,,,,,,"   68",",,a",,
"ASN00009534","2018-07-03","-33.5719","115.8247","63.0","DONNYBROOK, AS","  222",",,a","  168",",,a","  130",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-07-04","-33.5719","115.8247","63.0","DONNYBROOK, AS","  180",",,a","  152",",,a","   95",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-07-05","-33.5719","115.8247","63.0","DONNYBROOK, AS","   40",",,a","  149",",,a","   50",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-07-06","-33.5719","115.8247","63.0","DONNYBROOK, AS","    2",",,a",,,"   32",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-07-07","-33.5719","115.8247","63.0","DONNYBROOK, AS","    2",",,a",,,,,,,,,,,,,,,,,,
"ASN00009534","2018-07-08","-33.5719","115.8247","63.0","DONNYBROOK, AS","    0",",,a",,,,,,,,,"    3",",,a",,,,,,,"  180",",,a"
"ASN00009534","2018-07-09","-33.5719","115.8247","63.0","DONNYBROOK, AS","    0",",,a","  210",",,a",,,,,"    3",",,a",,,,,,,"   51",",,a",,
"ASN00009534","2018-07-10","-33.5719","115.8247","63.0","DONNYBROOK, AS","    0",",,a","  205",",,a","   52",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-07-11","-33.5719","115.8247","63.0","DONNYBROOK, AS","    0",",,a","  210",",,a","   45",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-07-12","-33.5719","115.8247","63.0","DONNYBROOK, AS","    0",",,a","  198",",,a","   30",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-07-13","-33.5719","115.8247","63.0","DONNYBROOK, AS","  120",",,a","  182",",,a","   60",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-07-14","-33.5719","115.8247","63.0","DONNYBROOK, AS","   48",",,a","  170",",,a","   65",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-07-15","-33.5719","115.8247","63.0","DONNYBROOK, AS","  206",",,a","  158",",,a","   40",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-07-16","-33.5719","115.8247","63.0","DONNYBROOK, AS","   46",",,a","  161",",,a","   65",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-07-17","-33.5719","115.8247","63.0","DONNYBROOK, AS","   42",",,a","  155",",,a","   46",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-07-18","-33.5719","115.8247","63.0","DONNYBROOK, AS","   22",",,a","  166",",,a","   78",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-07-19","-33.5719","115.8247","63.0","DONNYBROOK, AS","   30",",,a","  168",",,a","   55",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-07-20","-33.5719","115.8247","63.0","DONNYBROOK, AS","    6",",,a","  180",",,a","   45",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-07-21","-33.5719","115.8247","63.0","DONNYBROOK, AS","  372",",,a","  175",",,a","  122",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-07-22","-33.5719","115.8247","63.0","DONNYBROOK, AS","  190",",,a","  178",",,a","  112",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-07-23","-33.5719","115.8247","63.0","DONNYBROOK, AS","   18",",,a","  157",",,a","  105",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-07-24","-33.5719","115.8247","63.0","DONNYBROOK, AS","   52",",,a","  175",",,a","   60",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-07-25","-33.5719","115.8247","63.0","DONNYBROOK, AS","   54",",,a","  170",",,a","   94",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-07-26","-33.5719","115.8247","63.0","DONNYBROOK, AS","  252",",,a","  180",",,a","   90",",,a",,,,,,,,,,,,,,
"ASN00009534","2018-07-27","-33.5719","115.8247","63.0","DONNYBROOK, AS","   26",",,a","  170",",,a","  110",",,a",,,,,,,,,,,,,,
