"USC00340546","2018-07-04","36.7619","-96.0116","217.9","BARTLESVILLE 3, OK US","    0",",,7,0700","    0",",,7","    0",",,7","  361",",,7","  211",",,7",,,"  211",",,7,0700",,,,,,,,,,
"USC00340546","2018-07-05","36.7619","-96.0116","217.9","BARTLESVILLE 3, OK US","    0",",,7,0700","    0",",,7","    0",",,7","  344",",,7","  200",",,7",,,"  222",",,7,0700",,,,,,,,,,
"USC00340546","2018-07-06","36.7619","-96.0116","217.9","BARTLESVILLE 3, OK US","    0",",,7,0700","    0",",,7","    0",",,7","  356",",,7","  222",",,7",,,"  244",",,7,0700",,,,,,,,,,
"USC00340546","2018-07-07","36.7619","-96.0116","217.9","BARTLESVILLE 3, OK US","   18",",,7,0700",,,,,"  356",",,7","  222",",,7",,,"  222",",,7,0700",,,,,,,,,,
"USC00340546","2018-07-08","36.7619","-96.0116","217.9","BARTLESVILLE 3, OK US","    0",",,7,0700",,,,,"  339",",,7","  156",",,7",,,"  189",",,7,0700",,,,,,,,,,
"USC00340546","2018-07-09","36.7619","-96.0116","217.9","BARTLESVILLE 3, OK US","    0",",,7,0700",,,,,"  333",",,7","  189",",,7",,,"  217",",,7,0700",,,,,,,,,,
"USC00340546","2018-07-10","36.7619","-96.0116","217.9","BARTLESVILLE 3, OK US","    0",",,7,0700",,,,,"  344",",,7","  211",",,7",,,"  222",",,7,0700",,,,,,,,,,
"USC00340546","2018-07-11","36.7619","-96.0116","217.9","BARTLESVILLE 3, OK US","    0",",,7,0700",,,,,"  356",",,7","  217",",,7",,,"  233",",,7,0700",,,,,,,,,,
"USC00340546","2018-07-12","36.7619","-96.0116","217.9","BARTLESVILLE 3, OK US","    0",",,7,0700",,,,,"  372",",,7","  211",",,7",,,"  228",",,7,0700",,,,,,,,,,
"USC00340546","2018-07-13","36.7619","-96.0116","217.9","BARTLESVILLE 3, OK US","    0",",,7,0700",,,,,"  378",",,7","  217",",,7",,,"  228",",,7,0700",,,,,,,,,,
"USC00340546","2018-07-14","36.7619","-96.0116","217.9","BARTLESVILLE 3, OK US","   13",",,7,0700",,,,,"  361",",,7","  222",",,7",,,"  233",",,7,0700",,,,,,,,,,
"USC00340546","2018-07-15","36.7619","-96.0116","217.9","BARTLESVILLE 3, OK US","    0",",,7,0700",,,,,"  367",",,7","  222",",,7",,,"  233",",,7,0700",,,,,,,,,,
