"USC00123078","2018-07-07","40.9843","-86.8871","207.3","FRANCESVILLE, IN US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  233",",,7","  106",",,7",,,,,"  139",",,7,0800",,,,,,,,,,,,
"USC00123078","2018-07-08","40.9843","-86.8871","207.3","FRANCESVILLE, IN US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  267",",,7","  122",",,7",,,,,"  200",",,7,0800",,,,,,,,,,,,
"USC00123078","2018-07-09","40.9843","-86.8871","207.3","FRANCESVILLE, IN US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  283",",,7","  122",",,7",,,,,"  239",",,7,0800",,,,,,,,,,,,
"USC00123078","2018-07-10","40.9843","-86.8871","207.3","FRANCESVILLE, IN US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  311",",,7","  217",",,7",,,,,"  244",",,7,0800",,,,,,,,,,,,
"USC00123078","2018-07-11","40.9843","-86.8871","207.3","FRANCESVILLE, IN US","   89",",,7,0800","    0",",,7,","    0",",,7,0800","  306",",,7","  144",",,7",,,,,"  206",",,7,0800",,,,,,,,,,,,
"USC00123078","2018-07-12","40.9843","-86.8871","207.3","FRANCESVILLE, IN US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  289",",,7","  161",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,
"USC00123078","2018-07-13","40.9843","-86.8871","207.3","FRANCESVILLE, IN US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  283",",,7","  172",",,7",,,,,"  217",",,7,0800",,,,,,,,,,,,
"USC00123078","2018-07-14","40.9843","-86.8871","207.3","FRANCESVILLE, IN US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  306",",,7","  172",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,
"USC00123078","2018-07-15","40.9843","-86.8871","207.3","FRANCESVILLE, IN US","    3",",,7,0800","    0",",,7,","    0",",,7,0800","  289",",,7","  183",",,7",,,,,"  272",",,7,0800",,,,,,,,,,,,
"USC00123078","2018-07-16","40.9843","-86.8871","207.3","FRANCESVILLE, IN US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  311",",,7","  217",",,7",,,,,"  244",",,7,0800",,,,,,,,,,,,
"USC00123078","2018-07-17","40.9843","-86.8871","207.3","FRANCESVILLE, IN US","   48",",,7,0800","    0",",,7,","    0",",,7,0800","  306",",,7","  172",",,7",,,,,"  222",",,7,0800",,,,,,,,,,,,
"USC00123078","2018-07-18","40.9843","-86.8871","207.3","FRANCESVILLE, IN US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  289",",,7","  111",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,
"USC00123078","2018-07-19","40.9843","-86.8871","207.3","FRANCESVILLE, IN US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  272",",,7","  133",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,
"USC00123078","2018-07-20","40.9843","-86.8871","207.3","FRANCESVILLE, IN US","    5",",,7,0800","    0",",,7,","    0",",,7,0800","  294",",,7","  133",",,7",,,,,"  211",",,7,0800",,,,,,,,,,,,
"USC00123078","2018-07-21","40.9843","-86.8871","207.3","FRANCESVILLE, IN US","   86",",,7,0800","    0",",,7,","    0",",,7,0800","  289",",,7","  189",",,7",,,,,"  200",",,7,0800",,,,,,,,,,,,
