"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00473453","2018-07-02","43.33159","-88.41165","292.9","HARTFORD WWTP, WI US","    5",",,7",,,,,"  311",",,7","  150",",,7",,,,,,,"  161",",,7",,,,,,,,,,,,
"USC00473453","2018-07-03","43.33159","-88.41165","292.9","HARTFORD WWTP, WI US","    0",",,7",,,,,"  289",",,7","  139",",,7",,,,,,,"  150",",,7",,,,,,,,,,,,
"USC00473453","2018-07-04","43.33159","-88.41165","292.9","HARTFORD WWTP, WI US","    0",",,7",,,,,"  306",",,7","  150",",,7",,,,,,,"  306",",,7",,,,,,,,,,,,
"USC00473453","2018-07-05","43.33159","-88.41165","292.9","HARTFORD WWTP, WI US","  208",",,7",,,,,"  328",",,7",,,,,,,,,"  206",",,7",,,,,,,,,,,,
"USC00473453","2018-07-06","43.33159","-88.41165","292.9","HARTFORD WWTP, WI US","    0",",,7",,,,,"  289",",,7","  150",",,7",,,,,,,"  150",",,7",,,,,,,,,,,,
"USC00473453","2018-07-07","43.33159","-88.41165","292.9","HARTFORD WWTP, WI US","    0",",,7",,,,,"  239",",,7","   94",",,7",,,,,,,"  117",",,7",,,,,,,,,,,,
"USC00473453","2018-07-08","43.33159","-88.41165","292.9","HARTFORD WWTP, WI US","    0",",,7",,,,,"  261",",,7","  111",",,7",,,,,,,"  122",",,7",,,,,,,,,,,,
"USC00473453","2018-07-10","43.33159","-88.41165","292.9","HARTFORD WWTP, WI US","    0",",,7",,,,,"  306",",,7","  122",",,7",,,,,,,"  200",",,7",,,,,,,,,,,,
"USC00473453","2018-07-11","43.33159","-88.41165","292.9","HARTFORD WWTP, WI US","    0",",,7",,,,,"  294",",,7","  144",",,7",,,,,,,"  183",",,7",,,,,,,,,,,,
"USC00473453","2018-07-12","43.33159","-88.41165","292.9","HARTFORD WWTP, WI US","    0",",,7",,,,,"  278",",,7","  167",",,7",,,,,,,"  178",",,7",,,,,,,,,,,,
