"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"USS0006G01S","2018-07-06","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","   51",",,T","    0",",,T","  276",",,T","  147",",,T","  205",",,T","  175",",,T","    0",",,T"
"USS0006G01S","2018-07-07","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","    0",",,T","    0",",,T","  291",",,T","  168",",,T","  216",",,T","  183",",,T","    0",",,T"
"USS0006G01S","2018-07-08","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","   25",",,T","    0",",,T","  270",",,T","  160",",,T","  213",",,T","  191",",,T","    0",",,T"
"USS0006G01S","2018-07-09","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","    0",",,T","    0",",,T","  271",",,T",,,,,"  196",",,T","    0",",,T"
"USS0006G01S","2018-07-10","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","    0",",,T","    0",",,T","  285",",,T","  163",",,T","  209",",,T","  183",",,T","    0",",,T"
"USS0006G01S","2018-07-11","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","   51",",,T","    0",",,T","  232",",,T","  112",",,T","  172",",,T","  117",",,T","    0",",,T"
"USS0006G01S","2018-07-12","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","    0",",,T","    0",",,T","  208",",,T","  110",",,T","  152",",,T","  134",",,T","    0",",,T"
"USS0006G01S","2018-07-13","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","    0",",,T","    0",",,T","  248",",,T","  116",",,T","  183",",,T","  157",",,T","    0",",,T"
"USS0006G01S","2018-07-14","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","    0",",,T","    0",",,T","  270",",,T","  131",",,T","  195",",,T","  131",",,T","    0",",,T"
"USS0006G01S","2018-07-15","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","    0",",,T","    0",",,T","  216",",,T","  117",",,T","  157",",,T","  130",",,T","    0",",,T"
"USS0006G01S","2018-07-16","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","    0",",,T","    0",",,T","  232",",,T","  107",",,T","  156",",,T","  120",",,T","    0",",,T"
"USS0006G01S","2018-07-17","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","    0",",,T","    0",",,T","  237",",,T","  104",",,T","  163",",,T","  118",",,T","    0",",,T"
"USS0006G01S","2018-07-18","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","    0",",,T","    0",",,T","  221",",,T","  103",",,T","  165",",,T","  140",",,T","    0",",,T"
"USS0006G01S","2018-07-19","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","    0",",,T","    0",",,T","  244",",,T","  121",",,T","  186",",,T","  166",",,T","    0",",,T"
"USS0006G01S","2018-07-20","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","    0",",,T","    0",",,T","  268",",,T","  115",",,T","  201",",,T","  178",",,T","    0",",,T"
"USS0006G01S","2018-07-21","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","   25",",,T","    0",",,T","  279",",,T","  144",",,T","  192",",,T","  164",",,T","    0",",,T"
"USS0006G01S","2018-07-22","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","   25",",,T","    0",",,T","  180",",,T","  130",",,T","  154",",,T","  134",",,T","    0",",,T"
"USS0006G01S","2018-07-23","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","    0",",,T","    0",",,T","  210",",,T","  114",",,T","  160",",,T","  131",",,T","    0",",,T"
"USS0006G01S","2018-07-24","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","    0",",,T","    0",",,T","  246",",,T","  109",",,T","  183",",,T","  138",",,T","    0",",,T"
"USS0006G01S","2018-07-25","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","  102",",,T","    0",",,T","  196",",,T","   94",",,T","  138",",,T","   97",",,T","    0",",,T"
"USS0006G01S","2018-07-26","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","    0",",,T","    0",",,T","  204",",,T","   84",",,T","  134",",,T","  111",",,T","    0",",,T"
"USS0006G01S","2018-07-27","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","    0",",,T","    0",",,T","  221",",,T","  103",",,T","  141",",,T","  108",",,T","    0",",,T"
"USS0006G01S","2018-07-28","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","    0",",,T","    0",",,T","  195",",,T","   92",",,T","  132",",,T","  103",",,T","    0",",,T"
"USS0006G01S","2018-07-29","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","    0",",,T","    0",",,T","  177",",,T","   73",",,T","  119",",,T","   75",",,T","    0",",,T"
"USS0006G01S","2018-07-30","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","    0",",,T","    0",",,T","  183",",,T","   65",",,T","  125",",,T","  109",",,T","    0",",,T"
"USS0006G01S","2018-07-31","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","    0",",,T","    0",",,T","  226",",,T","   90",",,T","  162",",,T","  137",",,T","    0",",,T"
"USS0006G01S","2018-08-01","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","   51",",,T","    0",",,T","  223",",,T","  114",",,T","  168",",,T","  148",",,T","    0",",,T"
"USS0006G01S","2018-08-02","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","    0",",,T","    0",",,T","  257",",,T","  132",",,T","  183",",,T","  144",",,T","    0",",,T"
"USS0006G01S","2018-08-03","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","    0",",,T","    0",",,T","  238",",,T","  112",",,T","  172",",,T","  114",",,T","    0",",,T"
"USS0006G01S","2018-08-04","42.73","-106.32","2407.9","CASPER MOUNTAIN, WY US","    0",",,T","    0",",,T","  232",",,T","  110",",,T","  169",",,T","  135",",,T","    0",",,T"
