"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGB","FRGB_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","FRTH","FRTH_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00012919","2018-07-29","25.9141","-97.423","7.3","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  378",",,W","  272",",,W",,,,,"   42",",,W",,,,,,,,,,,,,,,,,,,"  314","H,,S",,,,,,,"  130",",,W","  130",",,W",,,,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012919","2018-07-30","25.9141","-97.423","7.3","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  372",",,W","  267",",,W",,,,,"   47",",,W",,,,,,,,,,,,,,,,,,,"  314","H,,S",,,,,,,"  130",",,W","  170",",,W",,,,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012919","2018-07-31","25.9141","-97.423","7.3","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  378",",,W","  267",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,,,,,"  312","H,,S",,,,,,,"  110",",,W","  110",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00012919","2018-08-01","25.9141","-97.423","7.3","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","    0",",,W,2400",,,,,"  361",",,W","  261",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,"  308","H,,S",,,,,,,"   80",",,W","  100",",,W",,,,,,,,,"   94",",,W","  107",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012919","2018-08-02","25.9141","-97.423","7.3","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  244",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,"  296","H,,S",,,,,,,"   70",",,W","   70",",,W",,,,,,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012919","2018-08-03","25.9141","-97.423","7.3","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  233",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,,,"  291","H,,S",,,,,,,"   90",",,W","   70",",,W",,,,,,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012919","2018-08-04","25.9141","-97.423","7.3","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  250",",,W",,,,,"   53",",,W",,,,,,,,,,,,,,,,,,,"  297","H,,S",,,,,,,"  150",",,W","  150",",,W",,,,,,,,,"  170",",,W","  197",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012919","2018-08-05","25.9141","-97.423","7.3","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","   20",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  261",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,,,"  287","H,,S",,,,,,,"  100",",,W","   90",",,W",,,,,,,,,"   72",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012919","2018-08-06","25.9141","-97.423","7.3","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  256",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,,,,,"  298","H,,S",,,,,,,"  160",",,W","  140",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012919","2018-08-07","25.9141","-97.423","7.3","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  267",",,W",,,,,"   47",",,W",,,,,,,,,,,,,,,,,,,"  305","H,,S",,,,,,,"  120",",,W","  150",",,W",,,,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012919","2018-08-08","25.9141","-97.423","7.3","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","    5",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  261",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,,,,,"  297","H,,S",,,,,,,"  130",",,W","  130",",,W",,,,,,,,,"  103",",,W","  125",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012919","2018-08-09","25.9141","-97.423","7.3","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","   10",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  261",",,W",,,,,"   46",",,W",,,,,,,,,,,,,,,,,,,"  301","H,,S",,,,,,,"  130",",,W","  150",",,W",,,,,,,,,"   94",",,W","  121",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012919","2018-08-10","25.9141","-97.423","7.3","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","    0","T,,W,2400","    0",",,H","    0",",,H","  361",",,W","  261",",,W",,,,,"   55",",,W",,,,,,,,,,,,,,,,,,,"  308","H,,S",,,,,,,"  130",",,W","  120",",,W",,,,,,,,,"  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012919","2018-08-11","25.9141","-97.423","7.3","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","   46",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  261",",,W",,,,,"   51",",,W",,,,,,,,,,,,,,,,,,,"  295","H,,S",,,,,,,"  150",",,W","  130",",,W",,,,,,,,,"  116",",,W","  148",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012919","2018-08-12","25.9141","-97.423","7.3","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","    8",",,W,2400","    0",",,H","    0",",,H","  356",",,W","  256",",,W",,,,,"   56",",,W",,,,,,,,,,,,,,,,,,,"  298","H,,S",,,,,,,"  160",",,W","  170",",,W",,,,,,,,,"  179",",,W","  206",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012919","2018-08-13","25.9141","-97.423","7.3","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  261",",,W",,,,,"   63",",,W",,,,,,,,,,,,,,,,,,,"  306","H,,S",,,,,,,"  160",",,W","  160",",,W",,,,,,,,,"  112",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012919","2018-08-14","25.9141","-97.423","7.3","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","    0","T,,W,2400","    0",",,H","    0",",,H","  361",",,W","  267",",,W",,,,,"   60",",,W",,,,,,,,,,,,,,,,,,,"  304","H,,S",,,,,,,"  150",",,W","  160",",,W",,,,,,,,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012919","2018-08-15","25.9141","-97.423","7.3","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","    8",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  267",",,W",,,,,"   64",",,W",,,,,,,,,,,,,,,,,,,"  303","H,,S",,,,,,,"  160",",,W","  160",",,W",,,,,,,,,"  112",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012919","2018-08-16","25.9141","-97.423","7.3","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  267",",,W",,,,,"   62",",,W",,,,,,,,,,,,,,,,,,,"  311","H,,S",,,,,,,"  150",",,W","  160",",,W",,,,,,,,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012919","2018-08-17","25.9141","-97.423","7.3","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  256",",,W",,,,,"   50",",,W",,,,,,,,,,,,,,,,,,,"  306","H,,S",,,,,,,"  140",",,W","  130",",,W",,,,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012919","2018-08-18","25.9141","-97.423","7.3","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  256",",,W",,,,,"   51",",,W",,,,,,,,,,,,,,,,,,,"  303","H,,S",,,,,,,"  140",",,W","  150",",,W",,,,,,,,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012919","2018-08-19","25.9141","-97.423","7.3","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  361",",,W","  267",",,W",,,,,"   72",",,W",,,,,,,,,,,,,,,,,,,"  307","H,,S",,,,,,,"  150",",,W","  140",",,W",,,,,,,,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012919","2018-08-20","25.9141","-97.423","7.3","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  267",",,W",,,,,"   59",",,W",,,,,,,,,,,,,,,,,,,"  308","H,,S",,,,,,,"  160",",,W","  160",",,W",,,,,,,,,"  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012919","2018-08-21","25.9141","-97.423","7.3","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  256",",,W",,,,,"   47",",,W",,,,,,,,,,,,,,,,,,,"  307","H,,S",,,,,,,"  150",",,W","  150",",,W",,,,,,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012919","2018-08-22","25.9141","-97.423","7.3","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  372",",,W","  256",",,W",,,,,"   39",",,W",,,,,,,,,,,,,,,,,,,"  307","H,,S",,,,,,,"  130",",,W","  130",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012919","2018-08-23","25.9141","-97.423","7.3","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  244",",,W",,,,,"   40",",,W",,,,,,,,,,,,,,,,,,,"  303","H,,S",,,,,,,"  130",",,W","  130",",,W",,,,,,,,,"   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012919","2018-08-24","25.9141","-97.423","7.3","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  372",",,W","  256",",,W",,,,,"   48",",,W",,,,,,,,,,,,,,,,,,,"  309","H,,S",,,,,,,"  140",",,W","  160",",,W",,,,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00012919","2018-08-25","25.9141","-97.423","7.3","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  261",",,W",,,,,"   46",",,W",,,,,,,,,,,,,,,,,,,"  306","H,,S",,,,,,,"  130",",,W","  150",",,W",,,,,,,,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012919","2018-08-26","25.9141","-97.423","7.3","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  372",",,W","  261",",,W",,,,,"   45",",,W",,,,,,,,,,,,,,,,,,,"  308","H,,S",,,,,,,"  120",",,W","  140",",,W",,,,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
