"USC00099486","2018-07-06","33.9664","-83.2911","271.3","WINTERVILLE, GA US","    5",",,7,0700","    0",",,7,","    0",",,7,","  300",",,7","  211",",,7",,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,
"USC00099486","2018-07-07","33.9664","-83.2911","271.3","WINTERVILLE, GA US","    0",",,7,0700","    0",",,7,","    0",",,7,","  306",",,7","  211",",,7",,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,
"USC00099486","2018-07-08","33.9664","-83.2911","271.3","WINTERVILLE, GA US","  244",",,7,0700","    0",",,7,","    0",",,7,","  278",",,7","  200",",,7",,,,,"  200",",,7,0700",,,,,,,"    1",",,7",,,,,,,,
"USC00099486","2018-07-09","33.9664","-83.2911","271.3","WINTERVILLE, GA US","    0",",,7,0700","    0",",,7,","    0",",,7,","  278",",,7","  189",",,7",,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,
"USC00099486","2018-07-10","33.9664","-83.2911","271.3","WINTERVILLE, GA US","    0",",,7,0700","    0",",,7,","    0",",,7,","  289",",,7","  194",",,7",,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,
"USC00099486","2018-07-11","33.9664","-83.2911","271.3","WINTERVILLE, GA US","    0",",,7,0700","    0",",,7,","    0",",,7,","  311",",,7","  200",",,7",,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,
"USC00099486","2018-07-12","33.9664","-83.2911","271.3","WINTERVILLE, GA US","    0",",,7,0700","    0",",,7,","    0",",,7,","  322",",,7","  222",",,7",,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,
"USC00099486","2018-07-13","33.9664","-83.2911","271.3","WINTERVILLE, GA US","    0",",,7,0700","    0",",,7,","    0",",,7,","  322",",,7","  233",",,7",,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,
"USC00099486","2018-07-14","33.9664","-83.2911","271.3","WINTERVILLE, GA US","    5",",,7,0700","    0",",,7,","    0",",,7,","  300",",,7","  228",",,7",,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,
"USC00099486","2018-07-15","33.9664","-83.2911","271.3","WINTERVILLE, GA US","   97",",,7,0700","    0",",,7,","    0",",,7,","  267",",,7","  228",",,7",,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,
