"SPW00014010","2018-06-30","41.66667","-1.03333","263.0","ZARAGOZA, SP","    0",",,S",,,,,,,,,,,"  264","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"SPW00014010","2018-07-01","41.66667","-1.03333","263.0","ZARAGOZA, SP","    0",",,S",,,,,,,,,,,"  248","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"SPW00014010","2018-07-02","41.66667","-1.03333","263.0","ZARAGOZA, SP","  239",",,S",,,,,"  331",",,S","  190",",,S",,,"  259","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"SPW00014010","2018-07-03","41.66667","-1.03333","263.0","ZARAGOZA, SP","    0",",,S",,,,,,,,,,,"  275","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"SPW00014010","2018-07-04","41.66667","-1.03333","263.0","ZARAGOZA, SP","    0",",,S",,,,,"  363",",,S",,,,,"  261","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"SPW00014010","2018-07-05","41.66667","-1.03333","263.0","ZARAGOZA, SP","    0",",,S",,,,,"  293",",,S",,,,,"  231","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"SPW00014010","2018-07-06","41.66667","-1.03333","263.0","ZARAGOZA, SP","    0",",,S",,,,,,,,,,,"  238","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"SPW00014010","2018-07-07","41.66667","-1.03333","263.0","ZARAGOZA, SP","    0",",,S",,,,,,,,,,,"  252","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"SPW00014010","2018-07-08","41.66667","-1.03333","263.0","ZARAGOZA, SP","    0",",,S",,,,,,,,,,,"  251","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"SPW00014010","2018-07-09","41.66667","-1.03333","263.0","ZARAGOZA, SP","   79",",,S",,,,,,,"  190",",,S",,,"  261","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"SPW00014010","2018-07-10","41.66667","-1.03333","263.0","ZARAGOZA, SP","    0",",,S",,,,,,,,,,,"  261","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"SPW00014010","2018-07-11","41.66667","-1.03333","263.0","ZARAGOZA, SP","    0",",,S",,,,,"  329",",,S",,,,,"  246","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"SPW00014010","2018-07-12","41.66667","-1.03333","263.0","ZARAGOZA, SP","  132",",,S",,,,,,,,,,,"  247","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"SPW00014010","2018-07-13","41.66667","-1.03333","263.0","ZARAGOZA, SP","    0",",,S",,,,,,,,,,,"  263","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"SPW00014010","2018-07-14","41.66667","-1.03333","263.0","ZARAGOZA, SP","    0",",,S",,,,,,,,,,,"  278","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"SPW00014010","2018-07-15","41.66667","-1.03333","263.0","ZARAGOZA, SP","    3",",,S",,,,,,,,,,,"  277","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
"SPW00014010","2018-07-16","41.66667","-1.03333","263.0","ZARAGOZA, SP","    0",",,S",,,,,,,,,,,"  239","H,,S",,,,,,,,,,,,,,,,,,,,,,,,
