"USC00395090","2018-07-07","43.9905","-97.0925","501.1","MADISON 2 SE, SD US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  272",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,,,,,"  228",",,7,0900",,,,,,,,,,,,,,,,,,,,,,
"USC00395090","2018-07-08","43.9905","-97.0925","501.1","MADISON 2 SE, SD US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  306",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,,,,"  244",",,7,0900",,,,,,,,,,,,,,,,,,,,,,
"USC00395090","2018-07-09","43.9905","-97.0925","501.1","MADISON 2 SE, SD US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  317",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,,,,"  256",",,7,0900",,,,,,,,,,,,,,,,,,,,,,
"USC00395090","2018-07-10","43.9905","-97.0925","501.1","MADISON 2 SE, SD US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  317",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,,,,"  228",",,7,0900",,,,,,,,,,,,,,,,,,,,,,
"USC00395090","2018-07-11","43.9905","-97.0925","501.1","MADISON 2 SE, SD US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  306",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,,,,,"  261",",,7,0900",,,,,,,,,,,,,,,,,,,,,,
"USC00395090","2018-07-12","43.9905","-97.0925","501.1","MADISON 2 SE, SD US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  339",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,,,,,"  272",",,7,0900",,,,,,,,,,,,,,,,,,,,,,
"USC00395090","2018-07-13","43.9905","-97.0925","501.1","MADISON 2 SE, SD US","  340",",,7,0900","    0",",,7,0900","    0",",,7,0900","  322",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,,,,,"  200",",,7,0900",,,,,,,,,,,,,,,,,,,,,,
"USC00395090","2018-07-14","43.9905","-97.0925","501.1","MADISON 2 SE, SD US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  294",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,,,,,"  200",",,7,0900",,,,,,,,,,,,,,,,,,,,,,
"USC00395090","2018-07-15","43.9905","-97.0925","501.1","MADISON 2 SE, SD US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  283",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,,,"  233",",,7,0900",,,,,,,,,,,,,,,,,,,,,,
"USC00395090","2018-07-16","43.9905","-97.0925","501.1","MADISON 2 SE, SD US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  278",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,,,,,"  222",",,7,0900",,,,,,,,,,,,,,,,,,,,,,
"USC00395090","2018-07-17","43.9905","-97.0925","501.1","MADISON 2 SE, SD US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  278",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,,,,,"  217",",,7,0900",,,,,,,,,,,,,,,,,,,,,,
"USC00395090","2018-07-18","43.9905","-97.0925","501.1","MADISON 2 SE, SD US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  283",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,,,,,"  161",",,7,0900",,,,,,,,,,,,,,,,,,,,,,
"USC00395090","2018-07-19","43.9905","-97.0925","501.1","MADISON 2 SE, SD US","  419",",,7,0900","    0",",,7,0900","    0",",,7,0900","  272",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,,,"  189",",,7,0900",,,,,,,,,,,,,,,,,,,,,,
"USC00395090","2018-07-20","43.9905","-97.0925","501.1","MADISON 2 SE, SD US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  256",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,,,,,"  211",",,7,0900",,,,,,,,,,,,,,,,,,,,,,
"USC00395090","2018-07-21","43.9905","-97.0925","501.1","MADISON 2 SE, SD US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  267",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,,,"  183",",,7,0900",,,,,,,,,,,,,,,,,,,,,,
"USC00395090","2018-07-22","43.9905","-97.0925","501.1","MADISON 2 SE, SD US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  256",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,,,,,"  206",",,7,0900",,,,,,,,,,,,,,,,,,,,,,
"USC00395090","2018-07-23","43.9905","-97.0925","501.1","MADISON 2 SE, SD US","   20",",,7,0900","    0",",,7,0900","    0",",,7,0900","  272",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,,,,,"  233",",,7,0900",,,,,,,,,,,,,,,,,,,,,,
"USC00395090","2018-07-24","43.9905","-97.0925","501.1","MADISON 2 SE, SD US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  267",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,,,"  233",",,7,0900",,,,,,,,,,,,,,,,,,,,,,
"USC00395090","2018-07-25","43.9905","-97.0925","501.1","MADISON 2 SE, SD US","   25",",,7,0900","    0",",,7,0900","    0",",,7,0900","  283",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,,,,,"  217",",,7,0900",,,,,,,,,,,,,,,,,,,,,,
"USC00395090","2018-07-26","43.9905","-97.0925","501.1","MADISON 2 SE, SD US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  267",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,,,"  172",",,7,0900",,,,,,,,,,,,,,,,,,,,,,
"USC00395090","2018-07-27","43.9905","-97.0925","501.1","MADISON 2 SE, SD US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  217",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,,,,"  172",",,7,0900",,,,,,,,,,,,,,,,,,,,,,
"USC00395090","2018-07-28","43.9905","-97.0925","501.1","MADISON 2 SE, SD US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  239",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,,,,"  183",",,7,0900",,,,,,,,,,,,,,,,,,,,,,
