"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00094227","2018-12-23","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  279",",,W,2400",,,,,"   83",",,W","   39",",,W","    5",",,W",,,,,,," 1621",",,W",,,,,,,"  330",",,W","  180",",,W","   54",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2018-12-24","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0","T,,W,2400",,,,,"   89",",,W","  -10",",,W","   11",",,W",,,,,,," 1301",",,W",,,,,,,"   10",",,W","   10",",,W","   45",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2018-12-25","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0","T,,W,2400",,,,,"   72",",,W","    0",",,W","    5",",,W",,,,,,," 1611",",,W",,,,,,,"  120",",,W","  120",",,W","   27",",,W","   31",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2018-12-26","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   64",",,W,2400",,,,,"   56",",,W","   28",",,W","   10",",,W",,,,,,," 0923",",,W",,,,,,,"  340",",,W","  340",",,W","   40",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2018-12-27","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"   78",",,W","   11",",,W","    5",",,W",,,,,,," 1535",",,W",,,,,,,"   70",",,W","  120",",,W","   27",",,W","   36",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2018-12-28","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  135",",,W,2400",,,,,"  100",",,W","   44",",,W","   16",",,W",,,,,,," 2240",",,W",,,,,,,"  210",",,W","  200",",,W","   81",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2018-12-29","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  267",",,W,2400",,,,,"  117",",,W","   61",",,W","   74",",,W",,,,,,," 1116",",,W",,,,,,,"  220",",,W","  210",",,W","  143",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2018-12-30","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  106",",,W","    0",",,W","   33",",,W",,,,,,," 0110",",,W",,,,,,,"  230",",,W","  230",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2018-12-31","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"   72",",,W","  -32",",,W","    5",",,W",,,,,,," 1354",",,W",,,,,,,"  100",",,W","  110",",,W","   36",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-01-01","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"   39",",,W","  -27",",,W","    1",",,W",,,,,,," 1341",",,W",,,,,,,"  300",",,W","   20",",,W","   22",",,W","   27",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-01-02","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   36",",,W,2400",,,,,"   78",",,W","  -32",",,W","   14",",,W",,,,,,," 1450",",,W",,,,,,,"  230",",,W","  230",",,W","   54",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-01-03","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  478",",,W,2400",,,,,"  106",",,W","   50",",,W","   32",",,W",,,,,,," 2216",",,W",,,,,,,"  230",",,W","  230",",,W","  103",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-01-04","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   71",",,W,2400",,,,,"  106",",,W","   72",",,W","   33",",,W",,,,,,," 0437",",,W",,,,,,,"  200",",,W","  210",",,W","   89",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-01-05","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   71",",,W,2400",,,,,"   83",",,W","   17",",,W","   11",",,W",,,,,,," 1457",",,W",,,,,,,"  130",",,W","  140",",,W","   63",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-01-06","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  191",",,W,2400",,,,,"   72",",,W","   11",",,W","   33",",,W",,,,,,," 0148",",,W",,,,,,,"  240",",,W","  230",",,W","  174",",,W","  250",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-01-07","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0","T,,W,2400",,,,,"   78",",,W","    6",",,W","   34",",,W",,,,,,," 0249",",,W",,,,,,,"  240",",,W","  250",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-01-08","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   79",",,W,2400",,,,,"   61",",,W","   33",",,W","   30",",,W",,,,,,," 0908",",,W",,,,,,,"   10",",,W","   10",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-01-09","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  135",",,W,2400",,,,,"  106",",,W","   61",",,W","   20",",,W",,,,,,," 1749",",,W",,,,,,,"  160",",,W","  160",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-01-10","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   43",",,W,2400",,,,,"  117",",,W","   67",",,W","   17",",,W",,,,,,," 0402",",,W",,,,,,,"  130",",,W","  200",",,W","   40",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-01-11","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  139",",,W","    6",",,W","   10",",,W",,,,,,," 0931",",,W",,,,,,,"   10",",,W","  360",",,W","   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-01-12","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  111",",,W","  -16",",,W","    3",",,W",,,,,,," 1348",",,W",,,,,,,"  110",",,W","  110",",,W","   31",",,W","   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-01-13","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  117",",,W","  -21",",,W","    0",",,W",,,,,,," 1335",",,W",,,,,,,"  160",",,W","  160",",,W","   22",",,W","   27",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-01-14","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"   56",",,W","  -38",",,W","    5",",,W",,,,,,," 1548",",,W",,,,,,,"  180",",,W","  140",",,W","   27",",,W","   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-01-15","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"   44",",,W","  -43",",,W","    3",",,W",,,,,,," 0140",",,W",,,,,,,"  230",",,W","  210",",,W","   31",",,W","   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-01-16","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   43",",,W,2400",,,,,"   89",",,W","  -32",",,W","   11",",,W",,,,,,," 2359",",,W",,,,,,,"  360",",,W","  360",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-01-17","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  119",",,W,2400",,,,,"  117",",,W","   56",",,W","   38",",,W",,,,,,," 2346",",,W",,,,,,,"  210",",,W","  210",",,W","  103",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-01-18","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  394",",,W,2400",,,,,"   94",",,W","   61",",,W","   26",",,W",,,,,,," 0016",",,W",,,,,,,"  200",",,W","  200",",,W","   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-01-19","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   58",",,W,2400",,,,,"  106",",,W","   11",",,W","   29",",,W",,,,,,," 1121",",,W",,,,,,,"  230",",,W","  230",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-01-20","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"   78",",,W","    6",",,W","    5",",,W",,,,,,," 1220",",,W",,,,,,,"  240",",,W","  170",",,W","   27",",,W","   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-01-21","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"   72",",,W","    6",",,W","    4",",,W",,,,,,," 0801",",,W",,,,,,,"  150",",,W","  300",",,W","   31",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-01-22","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  528",",,W,2400",,,,,"  117",",,W","   17",",,W","   16",",,W",,,,,,," 2316",",,W",,,,,,,"  230",",,W","  220",",,W","  139",",,W","  197",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-01-23","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   36",",,W,2400",,,,,"  117",",,W","   78",",,W","   34",",,W",,,,,,," 0139",",,W",,,,,,,"  230",",,W","  230",",,W","  157",",,W","  206",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-01-24","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"   89",",,W","   61",",,W","    7",",,W",,,,,,," 0013",",,W",,,,,,,"  240",",,W","  240",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-01-25","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  106",",,W","   -5",",,W","    8",",,W",,,,,,," 1430",",,W",,,,,,,"   30",",,W","   50",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-01-26","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"   72",",,W","  -16",",,W","    5",",,W",,,,,,," 1119",",,W",,,,,,,"  220",",,W","  110",",,W","   27",",,W","   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-01-27","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"   67",",,W","   -5",",,W","   17",",,W",,,,,,," 2353",",,W",,,,,,,"   50",",,W","   40",",,W","   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-01-28","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  128",",,W","  -16",",,W","   16",",,W",,,,,,," 0002",",,W",,,,,,,"   60",",,W","   40",",,W","   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-01-29","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  133",",,W","  -32",",,W","    5",",,W",,,,,,," 1306",",,W",,,,,,,"   50",",,W","   80",",,W","   31",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-01-30","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  111",",,W","  -32",",,W","    5",",,W",,,,,,," 1346",",,W",,,,,,,"  100",",,W","  110",",,W","   27",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-01-31","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0","T,,W,2400",,,,,"  122",",,W","  -16",",,W","   14",",,W",,,,,,," 1411",",,W",,,,,,,"  230",",,W","  230",",,W","   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-02-01","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  145",",,W,2400",,,,,"  106",",,W","   67",",,W","   21",",,W",,,,,,," 2341",",,W",,,,,,,"  230",",,W","  230",",,W","   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-02-02","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  106",",,W","   50",",,W","   15",",,W",,,,,,," 0009",",,W",,,,,,,"  270",",,W","  230",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-02-03","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   18",",,W,2400",,,,,"   56",",,W","    0",",,W","   34",",,W",,,,,,," 0802",",,W",,,,,,,"  210",",,W","  220",",,W","   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-02-04","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    8",",,W,2400",,,,,"    0",",,W","  -43",",,W","   18",",,W",,,,,,," 0422",",,W",,,,,,,"  100",",,W","   90",",,W","   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-02-05","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"   17",",,W","  -60",",,W","    7",",,W",,,,,,," 0158",",,W",,,,,,,"  110",",,W","  110",",,W","   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-02-06","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"   39",",,W","  -88",",,W","    8",",,W",,,,,,," 1328",",,W",,,,,,,"  140",",,W","  120",",,W","   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-02-07","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"   44",",,W","  -82",",,W","    5",",,W",,,,,,," 1544",",,W",,,,,,,"   50",",,W","   30",",,W","   27",",,W","   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-02-08","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   71",",,W,2400",,,,,"   28",",,W","  -21",",,W","   23",",,W",,,,,,," 2352",",,W",,,,,,,"   20",",,W","   30",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-02-09","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    8",",,W,2400",,,,,"   22",",,W","  -88",",,W","   42",",,W",,,,,,," 1354",",,W",,,,,,,"   40",",,W","   50",",,W","   89",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-02-10","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  102",",,W,2400",,,,,"   17",",,W"," -116",",,W","   22",",,W",,,,,,," 2004",",,W",,,,,,,"  230",",,W","  200",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-02-11","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  305",",,W,2400",,,,,"   11",",,W","  -16",",,W","   19",",,W",,,,,,," 0414",",,W",,,,,,,"  240",",,W","   20",",,W","   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-02-12","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","  150",",,W,2400",,,,,"   33",",,W","    0",",,W","    3",",,W",,,,,,," 1710",",,W",,,,,,,"  280",",,W","  290",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-02-13","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0","T,,W,2400",,,,,"   50",",,W","  -10",",,W","   15",",,W",,,,,,," 1454",",,W",,,,,,,"   40",",,W","   40",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-02-14","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   79",",,W,2400",,,,,"   56",",,W","   -5",",,W","   25",",,W",,,,,,," 1042",",,W",,,,,,,"  360",",,W","  360",",,W","   67",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-02-15","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   43",",,W,2400",,,,,"   72",",,W","   11",",,W","    9",",,W",,,,,,," 1027",",,W",,,,,,,"  200",",,W","  200",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-02-16","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    3",",,W,2400",,,,,"   56",",,W","    6",",,W","   21",",,W",,,,,,," 1459",",,W",,,,,,,"  230",",,W","  240",",,W","   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-02-17","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    3",",,W,2400",,,,,"   56",",,W","  -27",",,W","    4",",,W",,,,,,," 0050",",,W",,,,,,,"  160",",,W","  220",",,W","   27",",,W","   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-02-18","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"   78",",,W","  -32",",,W","   12",",,W",,,,,,," 1421",",,W",,,,,,,"  230",",,W","  230",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-02-19","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   15",",,W,2400",,,,,"   56",",,W","   -5",",,W","   33",",,W",,,,,,," 1915",",,W",,,,,,,"  230",",,W","  220",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-02-20","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   20",",,W,2400",,,,,"   61",",,W","  -27",",,W","    5",",,W",,,,,,," 1501",",,W",,,,,,,"   30",",,W","   20",",,W","   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-02-21","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"   83",",,W","  -60",",,W","    2",",,W",,,,,,," 1347",",,W",,,,,,,"  110",",,W","  190",",,W","   31",",,W","   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-02-22","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   53",",,W,2400",,,,,"   72",",,W","  -21",",,W","   31",",,W",,,,,,," 1205",",,W",,,,,,,"  220",",,W","  180",",,W","   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-02-23","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   10",",,W,2400",,,,,"   72",",,W","   -5",",,W","   13",",,W",,,,,,," 1118",",,W",,,,,,,"  230",",,W","  210",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-02-24","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   13",",,W,2400",,,,,"   67",",,W","  -10",",,W","   16",",,W",,,,,,," 1513",",,W",,,,,,,"   50",",,W","   40",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-02-25","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"   78",",,W","  -38",",,W","   23",",,W",,,,,,," 1021",",,W",,,,,,,"   40",",,W","   40",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-02-26","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"   67",",,W","  -43",",,W","   34",",,W",,,,,,," 1632",",,W",,,,,,,"   40",",,W","   70",",,W","   81",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-02-27","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"   56",",,W","  -21",",,W","   29",",,W",,,,,,," 0206",",,W",,,,,,,"   20",",,W","   40",",,W","   76",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-02-28","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0","T,,W,2400",,,,,"   94",",,W","  -49",",,W","   17",",,W",,,,,,," 1706",",,W",,,,,,,"  180",",,W","  170",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-03-01","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  111",",,W","  -27",",,W","   13",",,W",,,,,,," 1119",",,W",,,,,,,"   40",",,W","   50",",,W","   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-03-02","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  111",",,W","  -49",",,W","   17",",,W",,,,,,," 1300",",,W",,,,,,,"  360",",,W","   20",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-03-03","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"   94",",,W","   -5",",,W","   31",",,W",,,,,,," 0841",",,W",,,,,,,"  360",",,W","   40",",,W","   58",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-03-04","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"   78",",,W","  -77",",,W","   21",",,W",,,,,,," 1208",",,W",,,,,,,"   50",",,W","  100",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-03-05","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  100",",,W","  -88",",,W","   17",",,W",,,,,,," 1035",",,W",,,,,,,"   90",",,W","   90",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-03-06","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   10",",,W,2400",,,,,"   39",",,W","  -55",",,W","    7",",,W",,,,,,," 1541",",,W",,,,,,,"  110",",,W","  120",",,W","   31",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-03-07","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   56",",,W,2400",,,,,"   67",",,W","  -38",",,W","   26",",,W",,,,,,," 1607",",,W",,,,,,,"  220",",,W","  220",",,W","   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-03-08","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   69",",,W,2400",,,,,"   39",",,W","  -38",",,W","    6",",,W",,,,,,," 0720",",,W",,,,,,,"   40",",,W","   40",",,W","   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-03-09","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"   94",",,W","  -43",",,W","   11",",,W",,,,,,," 1525",",,W",,,,,,,"   30",",,W","   30",",,W","   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-03-10","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  117",",,W","  -55",",,W","    6",",,W",,,,,,," 1519",",,W",,,,,,,"  120",",,W","  140",",,W","   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-03-11","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   89",",,W,2400",,,,,"  100",",,W","  -49",",,W","   22",",,W",,,,,,," 1306",",,W",,,,,,,"  240",",,W","  220",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-03-12","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","   28",",,W,2400",,,,,"  117",",,W","   11",",,W","   30",",,W",,,,,,," 1453",",,W",,,,,,,"  260",",,W","  250",",,W","   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-03-13","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  128",",,W","  -10",",,W","   16",",,W",,,,,,," 1556",",,W",,,,,,,"  250",",,W","  240",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094227","2019-03-14","47.238","-123.1408","82.6","SHELTON AIRPORT, WA US","    0",",,W,2400",,,,,"  128",",,W","   -5",",,W","   16",",,W",,,,,,," 1327",",,W",,,,,,,"  230",",,W","  230",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
