"USC00404561","2018-07-06","35.6213","-88.8456","121.9","JACKSON EXPERIMENTAL STATION, TN US","  160",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  206",",,7",,,,,,,"  180",",,7,0800",,,,,,,"  211",",,7","  378",",,7","  228",",,7,0800","   60",",,7",,,"  244",",,7","  267",",,7","  289",",,7",,,,,,,"  367",",,7","  350",",,7","  311",",,7",,,,,,,,,,,,,,
"USC00404561","2018-07-07","35.6213","-88.8456","121.9","JACKSON EXPERIMENTAL STATION, TN US","  305",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  217",",,7",,,,,,,,,,,,,,,"  211",",,7","  350",",,7","  228",",,7,0800","   82",",,7",,,"  233",",,7","  250",",,7","  283",",,7",,,,,,,"  344",",,7","  317",",,7","  300",",,7",,,,,,,,,,,,,,
"USC00404561","2018-07-08","35.6213","-88.8456","121.9","JACKSON EXPERIMENTAL STATION, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  228",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  206",",,7","  328",",,7","  239",",,7,0800","  119",",,7",,,"  233",",,7","  250",",,7","  283",",,7",,,,,,,"  322",",,7","  311",",,7","  300",",,7",,,,,,,,,,,,,,
"USC00404561","2018-07-09","35.6213","-88.8456","121.9","JACKSON EXPERIMENTAL STATION, TN US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  228",",,7",,,,,,,"   23",",,7,0800",,,,,,,"  211",",,7","  339",",,7","  239",",,7,0800","   80",",,7",,,"  233",",,7","  250",",,7","  283",",,7",,,,,,,"  322",",,7","  306",",,7","  294",",,7",,,,,,,,,,,,,,
"USC00404561","2018-07-10","35.6213","-88.8456","121.9","JACKSON EXPERIMENTAL STATION, TN US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  222",",,7",,,,,,,"   66",",,7,0800",,,,,,,"  217",",,7","  356",",,7","  239",",,7,0800","   45",",,7",,,"  228",",,7","  250",",,7","  300",",I,7",,,,,,,"  344",",,7","  306",",,7","  289",",I,7",,,,,,,,,,,,,,
"USC00404561","2018-07-11","35.6213","-88.8456","121.9","JACKSON EXPERIMENTAL STATION, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  228",",,7",,,,,,,"   41",",,7,0800",,,,,,,"  228",",,7","  389",",,7","  244",",,7,0800","   32",",,7",,,"  233",",,7","  256",",,7","  283",",,7",,,"  267",",,7",,,"  361",",,7","  344",",,7","  300",",,7",,,"  267",",,7",,,,,,,,,,
"USC00404561","2018-07-12","35.6213","-88.8456","121.9","JACKSON EXPERIMENTAL STATION, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  228",",,7",,,,,,,"   81",",,7,0800",,,,,,,"  222",",,7","  383",",,7","  244",",,7,0800","   47",",,7",,,"  244",",,7","  267",",,7","  294",",,7",,,,,,,"  367",",,7","  333",",,7","  306",",,7",,,,,,,,,,,,,,
"USC00404561","2018-07-13","35.6213","-88.8456","121.9","JACKSON EXPERIMENTAL STATION, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  228",",,7",,,,,,,"   91",",,7,0800",,,,,,,"  233",",,7","  367",",,7","  256",",,7,0800","   42",",,7",,,"  244",",,7","  272",",,7","  294",",,7",,,,,,,"  372",",,7","  350",",,7","  311",",,7",,,,,,,,,,,,,,
"USC00404561","2018-07-14","35.6213","-88.8456","121.9","JACKSON EXPERIMENTAL STATION, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  356",",,7","  250",",,7",,,,,,,"  130",",,7,0800",,,,,,,"  211",",,7","  472",",I,7","  267",",,7,0800","   53",",,7",,,"  256",",,7","  267",",,7","  294",",,7",,,"  267",",,7",,,"  411",",,7","  378",",,7","  328",",,7",,,"  272",",,7",,,,,,,,,,
"USC00404561","2018-07-15","35.6213","-88.8456","121.9","JACKSON EXPERIMENTAL STATION, TN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  250",",,7",,,,,,,"  119",",,7,0800",,,,,,,"  317",",,7","  333",",,7","  333",",,7,0800","   80",",,7",,,"  267",",,7","  294",",,7","  300",",,7",,,,,,,"  406",",,7","  378",",,7","  311",",,7",,,,,,,,,,,,,,
