"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT05","WT05_ATTRIBUTES"
"USC00414278","2018-06-17","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  211",",,7",,,,,,,,,"   89",",,7,0800",,,,,,,,,,,,,"  233",",,7,0800","  286",",,7",,
"USC00414278","2018-06-18","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  211",",,7",,,,,,,,,"   97",",,7,0800",,,,,,,,,,,,,"  250",",,7,0800","  138",",,7",,
"USC00414278","2018-06-19","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  211",",,7",,,,,,,,,"   94",",,7,0800",,,,,,,,,,,,,"  228",",,7,0800","  121",",,7",,
"USC00414278","2018-06-20","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    5",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  217",",,7",,,,,,,,,"   33",",,7,0800",,,,,,,,,,,,,"  222",",,7,0800","  127",",,7",,
"USC00414278","2018-06-21","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","   13",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  194",",,7",,,,,,,,,"   38",",,7,0800",,,,,,,,,,,,,"  239",",,7,0800","   68",",,7",,
"USC00414278","2018-06-22","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  233",",,7",,,,,,,,,"  114",",,7,0800",,,,,,,,,,,,,"  256",",,7,0800","  100",",,7",,
"USC00414278","2018-06-23","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  389",",,7","  228",",,7",,,,,,,,,"  152",",,7,0800",,,,,,,,,,,,,"  361",",,7,0800","  256",",,7",,
"USC00414278","2018-06-24","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","   86",",,7,0800","    0",",,7","    0",",,7","  394",",,7","  206",",,7",,,,,,,,,"  140",",,7,0800",,,,,,,,,,,,,"  250",",,7,0800","  180",",,7",,
"USC00414278","2018-06-25","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  389",",,7","  233",",,7",,,,,,,,,"  170",",,7,0800",,,,,,,,,,,,,"  250",",,7,0800","  249",",,7",,
"USC00414278","2018-06-26","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  222",",,7",,,,,,,,,"   81",",,7,0800",,,,,,,,,,,,,"  239",",,7,0800","  163",",,7",,
"USC00414278","2018-06-27","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  239",",,7",,,,,,,,,"  104",",,7,0800",,,,,,,,,,,,,"  256",",,7,0800","  190",",,7",,
"USC00414278","2018-06-28","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  383",",,7","  233",",,7",,,,,,,,,"   91",",,7,0800",,,,,,,,,,,,,"  256",",,7,0800","  150",",,7",,
"USC00414278","2018-06-29","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  239",",,7",,,,,,,,,"  140",",,7,0800",,,,,,,,,,,,,"  256",",,7,0800","  188",",,7",,
"USC00414278","2018-06-30","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  244",",,7",,,,,,,,,"  140",",,7,0800",,,,,,,,,,,,,"  261",",,7,0800","  216",",,7",,
"USC00414278","2018-07-01","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  233",",,7",,,,,,,,,"  102",",,7,0800",,,,,,,,,,,,,"  256",",,7,0800","  159",",,7",,
"USC00414278","2018-07-02","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  400",",,7","  233",",,7",,,,,,,,,"  127",",,7,0800",,,,,,,,,,,,,"  256",",,7,0800","  146",",,7",,
"USC00414278","2018-07-03","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  389",",,7","  222",",,7",,,,,,,,,"  135",",,7,0800",,,,,,,,,,,,,"  256",",,7,0800","   97",",,7",,
"USC00414278","2018-07-04","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  389",",,7","  222",",,7",,,,,,,,,"   91",",,7,0800",,,,,,,,,,,,,"  272",",,7,0800","   95",",,7",,
"USC00414278","2018-07-05","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  222",",,7",,,,,,,,,"  130",",,7,0800",,,,,,,,,,,,,"  222",",,7,0800","  140",",,7",,
"USC00414278","2018-07-06","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  217",",,7",,,,,,,,,"   84",",,7,0800",,,,,,,,,,,,,"  244",",,7,0800","   92",",,7",,
"USC00414278","2018-07-07","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    8",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  200",",,7",,,,,,,,,"   97",",,7,0800",,,,,,,,,,,,,"  217",",,7,0800","  122",",,7",,
"USC00414278","2018-07-08","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","   91",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  206",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,,,,,"  294",",,7,0800","   85",",,7",,
"USC00414278","2018-07-09","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","   10",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  211",",,7",,,,,,,,,"   64",",,7,0800",,,,,,,,,,,,,"  233",",,7,0800","   71",",,7",,
"USC00414278","2018-07-10","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","   74",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  217",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,,,,,"  228",",,7,0800","   68",",,7",,
"USC00414278","2018-07-11","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  217",",,7",,,,,,,,,"  102",",,7,0800",,,,,,,,,,,,,"  233",",,7,0800","   90",",,7",,
"USC00414278","2018-07-12","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  233",",,7",,,,,,,,,"   86",",,7,0800",,,,,,,,,,,,,"  250",",,7,0800","  105",",,7",,
"USC00414278","2018-07-13","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  228",",,7",,,,,,,,,"  104",",,7,0800",,,,,,,,,,,,,"  244",",,7,0800","  100",",,7",,
"USC00414278","2018-07-14","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  244",",,7",,,,,,,,,"   81",",,7,0800",,,,,,,,,,,,,"  272",",,7,0800","  117",",,7",,
"USC00414278","2018-07-15","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  233",",,7",,,,,,,,,"  135",",,7,0800",,,,,,,,,,,,,"  256",",,7,0800","  100",",,7",,
"USC00414278","2018-07-16","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  228",",,7",,,,,,,,,"   84",",,7,0800",,,,,,,,,,,,,"  256",",,7,0800","  100",",,7",,
"USC00414278","2018-07-17","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  383",",,7","  233",",,7",,,,,,,,,"  140",",,7,0800",,,,,,,,,,,,,"  250",",,7,0800","  113",",,7",,
"USC00414278","2018-07-18","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  389",",,7","  233",",,7",,,,,,,,,"  234",",,7,0800",,,,,,,,,,,,,"  256",",,7,0800","   93",",,7",,
"USC00414278","2018-07-19","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  406",",,7","  256",",,7",,,,,,,,,"  142",",,7,0800",,,,,,,,,,,,,"  272",",,7,0800","   95",",,7",,
"USC00414278","2018-07-20","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  417",",,7","  250",",,7",,,,,,,,,"  147",",,7,0800",,,,,,,,,,,,,"  267",",,7,0800","  111",",,7",,
"USC00414278","2018-07-21","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  411",",,7","  211",",,7",,,,,,,,,"  145",",,7,0800",,,,,,,,,,,,,"  272",",,7,0800","  127",",,7",,
"USC00414278","2018-07-22","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  411",",,7","  233",",,7",,,,,,,,,"  135",",,7,0800",,,,,,,,,,,,,"  278",",,7,0800","  119",",,7",,
"USC00414278","2018-07-23","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  417",",,7","  239",",,7",,,,,,,,,"  114",",,7,0800",,,,,,,,,,,,,"  283",",,7,0800","  100",",,7",,
"USC00414278","2018-07-24","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  411",",,7","  239",",,7",,,,,,,,,"  150",",,7,0800",,,,,,,,,,,,,"  250",",,7,0800","  175",",,7",,
"USC00414278","2018-07-25","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  211",",,7",,,,,,,,,"  107",",,7,0800",,,,,,,,,,,,,"  244",",,7,0800","  108",",,7",,
"USC00414278","2018-07-26","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  383",",,7","  233",",,7",,,,,,,,,"  142",",,7,0800",,,,,,,,,,,,,"  278",",,7,0800","   79",",,7",,
"USC00414278","2018-07-27","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  383",",,7","  239",",,7",,,,,,,,,"   97",",,7,0800",,,,,,,,,,,,,"  267",",,7,0800","   80",",,7",,
"USC00414278","2018-07-28","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  250",",,7",,,,,,,,,"  132",",,7,0800",,,,,,,,,,,,,"  267",",,7,0800","  266",",,7",,
"USC00414278","2018-07-29","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  389",",,7","  244",",,7",,,,,,,,,"   91",",,7,0800",,,,,,,,,,,,,"  272",",,7,0800","  113",",,7",,
"USC00414278","2018-07-30","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  400",",,7","  250",",,7",,,,,,,,,"   99",",,7,0800",,,,,,,,,,,,,"  261",",,7,0800","  113",",,7",,
"USC00414278","2018-07-31","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    5",",,7,0800","    0",",,7","    0",",,7","  300",",,7","  211",",,7",,,,,,,,,"   25",",,7,0800",,,,,,,,,,,,,"  239",",,7,0800","  130",",,7",,
"USC00414278","2018-08-01","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  150",",,7",,,,,,,,,"  102",",,7,0800",,,,,,,,,,,,,"  200",",,7,0800","  122",",,7",,
"USC00414278","2018-08-03","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  211",",,7",,,,,,,,,"  206",",,7,0800",,,,,,,,,,,,,"  233",",,7,0800","  138",",,7",,
"USC00414278","2018-08-04","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  206",",,7",,,,,,,,,"  122",",,7,0800",,,,,,,,,,,,,"  267",",,7,0800","  142",",,7",,
"USC00414278","2018-08-05","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  228",",,7",,,,,,,,,"  132",",,7,0800",,,,,,,,,,,,,"  250",",,7,0800","  122",",,7",,
"USC00414278","2018-08-06","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  217",",,7",,,,,,,,,"  124",",,7,0800",,,,,,,,,,,,,"  239",",,7,0800","  169",",,7",,
"USC00414278","2018-08-07","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  222",",,7",,,,,,,,,"  107",",,7,0800",,,,,,,,,,,,,"  244",",,7,0800","  119",",,7",,
"USC00414278","2018-08-08","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  244",",,7",,,,,,,,,"  112",",,7,0800",,,,,,,,,,,,,"  250",",,7,0800","  124",",,7",,
"USC00414278","2018-08-09","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","   41",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  217",",,7",,,,,,,,,"   69",",,7,0800",,,,,,,,,,,,,"  233",",,7,0800","  121",",,7",,
"USC00414278","2018-08-10","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","   25",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  211",",,7",,,,,,,,,"   53",",,7,0800",,,,,,,,,,,,,"  211",",,7,0800","   66",",,7",,
"USC00414278","2018-08-11","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","  676",",,7,0800","    0",",,7","    0",",,7","  244",",,7","  189",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,,,,,"  211",",,7,0800","   43",",,7",,
"USC00414278","2018-08-12","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","   64",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  211",",,7",,,,,,,,,"   69",",,7,0800",,,,,,,,,,,,,"  217",",,7,0800","   72",",,7",,
"USC00414278","2018-08-13","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","  178",",,7,0800","    0",",,7","    0",",,7","  233",",,7","  211",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,,,,,"  217",",,7,0800","   47",",,7",,
"USC00414278","2018-08-14","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","  310",",,7,0800","    0",",,7","    0",",,7","  233",",,7","  200",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,,,,,"  222",",,7,0800","   82",",,7",,
"USC00414278","2018-08-15","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    3",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  217",",,7",,,,,,,,,"  102",",,7,0800",,,,,,,,,,,,,"  228",",,7,0800","  158",",,7",,
"USC00414278","2018-08-16","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  228",",,7",,,,,,,,,"   91",",,7,0800",,,,,,,,,,,,,"  239",",,7,0800","  127",",,7",,
"USC00414278","2018-08-17","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  228",",,7",,,,,,,,,"  102",",,7,0800",,,,,,,,,,,,,"  239",",,7,0800","  105",",,7",,
"USC00414278","2018-08-18","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  239",",,7",,,,,,,,,"   99",",,7,0800",,,,,,,,,,,,,"  256",",,7,0800","  100",",,7",,
"USC00414278","2018-08-19","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  244",",,7",,,,,,,,,"   97",",,7,0800",,,,,,,,,,,,,"  250",",,7,0800","  103",",,7",,
"USC00414278","2018-08-20","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  211",",,7",,,,,,,,,"   74",",,7,0800",,,,,,,,,,,,,"  228",",,7,0800","   82",",,7",,
"USC00414278","2018-08-21","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  217",",,7",,,,,,,,,"   89",",,7,0800",,,,,,,,,,,,,"  239",",,7,0800","   87",",,7",,
"USC00414278","2018-08-22","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  222",",,7",,,,,,,,,"   51",",,7,0800",,,,,,,,,,,,,"  233",",,7,0800","   68",",,7",,
"USC00414278","2018-08-23","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  217",",,7",,,,,,,,,"   84",",,7,0800",,,,,,,,,,,,,"  233",",,7,0800","   85",",,7",,
"USC00414278","2018-08-24","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  233",",,7",,,,,,,,,"  145",",,7,0800",,,,,,,,,,,,,"  244",",,7,0800","  137",",,7",,
"USC00414278","2018-08-25","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  222",",,7",,,,,,,,,"  112",",,7,0800",,,,,,,,,,,,,"  239",",,7,0800","  137",",,7",,
"USC00414278","2018-08-26","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  222",",,7",,,,,,,,,"  107",",,7,0800",,,,,,,,,,,,,"  239",",,7,0800","  127",",,7",,
"USC00414278","2018-08-27","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  233",",,7",,,,,,,,,"  127",",,7,0800",,,,,,,,,,,,,"  239",",,7,0800","  167",",,7",,
"USC00414278","2018-08-28","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  233",",,7",,,,,,,,,"   81",",,7,0800",,,,,,,,,,,,,"  239",",,7,0800","  187",",,7",,
"USC00414278","2018-08-29","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  228",",,7",,,,,,,,,"  137",",,7,0800",,,,,,,,,,,,,"  239",",,7,0800","  154",",,7",,
"USC00414278","2018-08-30","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  222",",,7",,,,,,,,,"   94",",,7,0800",,,,,,,,,,,,,"  233",",,7,0800","  101",",,7",,
"USC00414278","2018-08-31","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  217",",,7",,,,,,,,,"  109",",,7,0800",,,,,,,,,,,,,"  239",",,7,0800","   92",",,7",,
"USC00414278","2018-09-01","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  222",",,7",,,,,,,,,"  104",",,7,0800",,,,,,,,,,,,,"  244",",,7,0800","  100",",,7",,
"USC00414278","2018-09-02","31.84555","-99.56068","594.1","HORDS CREEK DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  228",",,7",,,,,,,,,"   97",",,7,0800",,,,,,,,,,,,,"  244",",,7,0800","  106",",,7",,
