"USW00014710","2018-07-06","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","   30",",,W,2400",,,,,"  306",",,W","  167",",,W","   51",",,W",,," 1915",",,W",,,,,"  330",",,W","  330",",,W",,,,,"  125",",,W","  157",",,W",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USW00014710","2018-07-07","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  272",",,W","  128",",,W","   26",",,W",,," 1053",",,W",,,,,"  340",",,W","  350",",,W",,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014710","2018-07-08","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  300",",,W","  139",",,W","   20",",,W",,," 1642",",,W",,,,,"  150",",,W","  190",",,W",,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014710","2018-07-09","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  328",",,W","  167",",,W","   27",",,W",,," 1403",",,W",,,,,"  240",",,W","  220",",,W",,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014710","2018-07-10","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  344",",,W","  183",",,W","   28",",,W",,," 1848",",,W",,,,,"  350",",,W","  300",",,W",,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014710","2018-07-11","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","    0",",,W,2400",,,,,"  283",",,W","  189",",,W","   30",",,W",,," 1355",",,W",,,,,"   10",",,W","  350",",,W",,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014710","2018-07-12","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","    0",",,W,2400",,,,,"  278",",,W","  156",",,W","   26",",,W",,," 1804",",,W",,,,,"  150",",,W","  160",",,W",,,,,"   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014710","2018-07-13","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","    0",",,W,2400",,,,,"  333",",,W","  139",",,W","   20",",,W",,," 1516",",,W",,,,,"  130",",,W","   90",",,W",,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014710","2018-07-14","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","   13",",,W,2400",,,,,,,,,"   22",",,W",,," 1343",",,W",,,,,"  150",",,W","  150",",,W",,,,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014710","2018-07-15","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","    5",",,W,2400",,,,,"  294",",,W","  183",",,W","   18",",,W",,," 1403",",,W",,,,,"   90",",,W","  150",",,W",,,,,"   45",",,W","   58",",,W",,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USW00014710","2018-07-16","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","    5",",,W,2400","    0",",,W,2400","    0",",,W,2400","  322",",,W","  189",",,W","   21",",,W",,," 1720",",,W",,,,,"  130",",,W","  130",",,W",,,,,"   63",",,W","   81",",,W",,,"    1",",,7",,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USW00014710","2018-07-17","42.92963","-71.43566","67.4","MANCHESTER AIRPORT, NH US","  805",",,W,2400","    0",",,W,2400","    0",",,W,2400","  317",",,W","  211",",,W","   30",",,W",,," 1044",",,W",,,,,"  340",",,W","  340",",,W",,,,,"  116",",,W","  165",",,W",,,"    1",",,7",,,"    1",",,7",,,,,,,,,,,,,,,,,,
