"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USC00293775","2018-04-11","31.9194","-108.3441","1361.2","HACHITA 1 W, NM US","    0",",,7,1800",,,,,"  300",",,7","  106",",,7",,,,,,,,,"  278",",,7,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00293775","2018-04-12","31.9194","-108.3441","1361.2","HACHITA 1 W, NM US","    0",",,7,1800",,,,,"  300",",,7","  144",",,7",,,,,,,,,"  239",",,7,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00293775","2018-04-13","31.9194","-108.3441","1361.2","HACHITA 1 W, NM US","    0",",,7,1800",,,,,"  244",",,7","   94",",,7",,,,,,,,,"  100",",,7,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00293775","2018-04-14","31.9194","-108.3441","1361.2","HACHITA 1 W, NM US","    0",",,7,1800",,,,,"  200",",,7","  -50",",,7",,,,,,,,,"   72",",,7,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00293775","2018-04-15","31.9194","-108.3441","1361.2","HACHITA 1 W, NM US","    0",",,7,1800",,,,,"  272",",,7","  -28",",,7",,,,,,,,,"  233",",,7,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00293775","2018-04-16","31.9194","-108.3441","1361.2","HACHITA 1 W, NM US","    0",",,7,1800",,,,,"  294",",,7","   11",",,7",,,,,,,,,"  256",",,7,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00293775","2018-04-17","31.9194","-108.3441","1361.2","HACHITA 1 W, NM US","    0",",,7,1800",,,,,"  294",",,7","   11",",,7",,,,,,,,,"  261",",,7,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00293775","2018-04-18","31.9194","-108.3441","1361.2","HACHITA 1 W, NM US","    0",",,7,1800",,,,,"  278",",,7","   11",",,7",,,,,,,,,"  189",",,7,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00293775","2018-04-19","31.9194","-108.3441","1361.2","HACHITA 1 W, NM US","    0",",,7,1800",,,,,"  300",",,7","   94",",,7",,,,,,,,,"  261",",,7,1800",,,,,,,,,,,,,,,,,,,,,,
"USC00293775","2018-04-20","31.9194","-108.3441","1361.2","HACHITA 1 W, NM US","    0",",,7,1800",,,,,"  261",",,7","   83",",,7",,,,,,,,,"  172",",,7,1800",,,,,,,,,,,,,,,,,,,,,,
