"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00204756","2017-12-22","44.8821","-84.3654","380.7","LEWISTON 3 W, MI US","   51",",,7,0800","   76",",,7,0800","  152",",,7,0800","  -33",",,7","  -78",",,7",,,,,"  -78",",,7,0800",,,,,,,,,,
"USC00204756","2017-12-23","44.8821","-84.3654","380.7","LEWISTON 3 W, MI US","    0","T,,7,0800","    0","T,,7,0800","  152",",,7,0800","  -11",",,7","  -78",",,7",,,,,"  -44",",,7,0800",,,,,,,,,,
"USC00204756","2017-12-24","44.8821","-84.3654","380.7","LEWISTON 3 W, MI US","    0","T,,7,0800","    0","T,,7,0800","  152",",,7,0800","  -39",",,7"," -139",",,7",,,,," -133",",,7,0800",,,,,,,,,,
"USC00204756","2017-12-25","44.8821","-84.3654","380.7","LEWISTON 3 W, MI US","   25",",,7,0800","   25",",,7,0800","  127",",,7,0800","  -72",",,7"," -150",",,7",,,,," -106",",,7,0800",,,,,,,,,,
"USC00204756","2017-12-26","44.8821","-84.3654","380.7","LEWISTON 3 W, MI US",,,"   51",",,7,0800","  178",",,7,0800"," -100",",,7"," -206",",,7",,,,," -200",",,7,0800",,,,,,,,,,
"USC00204756","2017-12-27","44.8821","-84.3654","380.7","LEWISTON 3 W, MI US","    0","T,,7,0800","    0","T,,7,0800","  178",",,7,0800"," -100",",,7"," -239",",,7",,,,," -239",",,7,0800",,,,,,,,,,
"USC00204756","2017-12-28","44.8821","-84.3654","380.7","LEWISTON 3 W, MI US","    0","T,,7,0800","    0","T,,7,0800","  152",",,7,0800"," -133",",,7"," -256",",,7",,,,," -217",",,7,0800",,,,,,,,,,
"USC00204756","2017-12-29","44.8821","-84.3654","380.7","LEWISTON 3 W, MI US","    0","T,,7,0800","    0","T,,7,0800","  152",",,7,0800"," -117",",,7"," -217",",,7",,,,," -156",",,7,0800",,,,,,,,,,
"USC00204756","2017-12-30","44.8821","-84.3654","380.7","LEWISTON 3 W, MI US","    0","T,,7,0800","    0","T,,7,0800","  152",",,7,0800"," -106",",,7"," -189",",,7",,,,," -189",",,7,0800",,,,,,,,,,
"USC00204756","2017-12-31","44.8821","-84.3654","380.7","LEWISTON 3 W, MI US","    0",",,7,0800","    0",",,7,0800","  152",",,7,0800"," -106",",,7"," -272",",,7",,,,," -233",",,7,0800",,,,,,,,,,
"USC00204756","2018-01-01","44.8821","-84.3654","380.7","LEWISTON 3 W, MI US","    0","T,,7,0800","   13",",,7,0800","  178",",,7,0800"," -144",",,7"," -233",",,7",,,,," -144",",,7,0800",,,,,,,,,,
"USC00204756","2018-01-02","44.8821","-84.3654","380.7","LEWISTON 3 W, MI US","    0",",,7,0800","    0",",,7,0800","  178",",,7,0800",,,,,,,,," -117",",,7,0800",,,,,,,,,,
"USC00204756","2018-01-03","44.8821","-84.3654","380.7","LEWISTON 3 W, MI US","    0","T,,7,0800","    0","T,,7,0800","  178",",,7,0800","  -78",",,7"," -122",",,7",,,,," -122",",,7,0800",,,,,,,,,,
"USC00204756","2018-01-04","44.8821","-84.3654","380.7","LEWISTON 3 W, MI US","    0","T,,7,0800","   25",",,7,0800","  203",",,7,0800","  -83",",,7"," -211",",,7",,,,," -211",",,7,0800",,,,,,,,,,
"USC00204756","2018-01-05","44.8821","-84.3654","380.7","LEWISTON 3 W, MI US","    0",",,7,0800","    0",",,7,0800","  203",",,7,0800"," -178",",,7"," -261",",,7",,,,," -256",",,7,0800",,,,,,,,,,
"USC00204756","2018-01-06","44.8821","-84.3654","380.7","LEWISTON 3 W, MI US","    0",",,7,0800","    0",",,7,0800","  203",",,7,0800"," -183",",,7"," -278",",,7",,,,," -278",",,7,0800",,,,,,,,,,
