"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00123418","2018-08-25","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","  155",",,7,1900","    0",",,7,1900","    0",",,7,1900","  233",",,7","  189",",,7",,,,,"  228",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-08-26","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","   74",",,7,1900","    0",",,7,1900","    0",",,7,1900","  317",",,7","  211",",,7",,,,,"  267",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-08-27","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  317",",,7","  228",",,7",,,,,"  267",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-08-28","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  311",",,7","  228",",,7",,,,,"  267",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-08-29","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","   18",",,7,1900","    0",",,7,1900","    0",",,7,1900","  272",",,7","  194",",,7",,,,,"  200",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-08-30","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","    0","T,,7,1900","    0",",,7,1900","    0",",,7,1900","  239",",,7","  111",",,7",,,,,"  189",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-08-31","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  283",",,7","  133",",,7",,,,,"  194",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-09-01","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","    0","T,,7,1900","    0",",,7,1900","    0",",,7,1900","  300",",,7","  200",",,7",,,,,"  261",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-09-02","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  322",",,7","  222",",,7",,,,,"  267",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-09-03","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","  203",",,7,1900","    0",",,7,1900","    0",",,7,1900","  322",",,7","  211",",,7",,,,,"  211",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-09-04","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","   18",",,7,1900","    0",",,7,1900","    0",",,7,1900","  322",",,7","  194",",,7",,,,,"  261",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-09-05","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  328",",,7","  211",",,7",,,,,"  267",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-09-06","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","  152",",,7,1900","    0",",,7,1900","    0",",,7,1900","  267",",,7","  194",",,7",,,,,"  194",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-09-07","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","    3",",,7,1900","    0",",,7,1900","    0",",,7,1900","  206",",,7","  167",",,7",,,,,"  172",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-09-08","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","    3",",,7,1900","    0",",,7,1900","    0",",,7,1900","  183",",,7","  144",",,7",,,,,"  156",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-09-09","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","   25",",,7,1900","    0",",,7,1900","    0",",,7,1900","  189",",,7","  106",",,7",,,,,"  144",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-09-10","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","    0","T,,7,1900","    0",",,7,1900","    0",",,7,1900","  211",",,7","  117",",,7",,,,,"  178",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-09-11","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  250",",,7","  106",",,7",,,,,"  183",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-09-12","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  244",",,7","  106",",,7",,,,,"  178",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-09-13","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  261",",,7","  133",",,7",,,,,"  211",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-09-14","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  283",",,7","  144",",,7",,,,,"  222",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-09-15","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  289",",,7","  156",",,7",,,,,"  239",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-09-16","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  300",",,7","  178",",,7",,,,,"  233",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-09-17","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  317",",,7","  178",",,7",,,,,"  244",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-09-18","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  300",",,7","  172",",,7",,,,,"  222",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-09-19","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  294",",,7","  161",",,7",,,,,"  233",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-09-20","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","    5",",,7,1900","    0",",,7,1900","    0",",,7,1900","  328",",,7","  178",",,7",,,,,"  222",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-09-21","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","   25",",,7,1900","    0",",,7,1900","    0",",,7,1900","  261",",,7","  200",",,7",,,,,"  200",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-09-22","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  200",",,7","   94",",,7",,,,,"  122",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-09-23","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  233",",,7","   67",",,7",,,,,"  156",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-09-24","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","    3",",,7,1900","    0",",,7,1900","    0",",,7,1900","  200",",,7","  111",",,7",,,,,"  189",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-09-25","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","   30",",,7,1900","    0",",,7,1900","    0",",,7,1900","  267",",,7","  183",",,7",,,,,"  222",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-09-26","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","   38",",,7,1900","    0",",,7,1900","    0",",,7,1900","  222",",,7","  122",",,7",,,,,"  122",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-09-27","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  167",",,7","   72",",,7",,,,,"  117",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-09-28","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  217",",,7","   83",",,7",,,,,"  111",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-09-29","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","    0","T,,7,1900","    0",",,7,1900","    0",",,7,1900","  172",",,7","   50",",,7",,,,,"  128",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-09-30","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","    0","T,,7,1900","    0",",,7,1900","    0",",,7,1900","  267",",,7","  100",",,7",,,,,"  211",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-10-01","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  267",",,7","  117",",,7",,,,,"  200",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-10-02","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","    0","T,,7,1900","    0",",,7,1900","    0",",,7,1900","  222",",,7","  161",",,7",,,,,"  161",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-10-03","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  306",",,7","  122",",,7",,,,,"  256",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-10-04","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","    3",",,7,1900","    0",",,7,1900","    0",",,7,1900","  256",",,7","  128",",,7",,,,,"  128",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-10-05","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","   97",",,7,1900","    0",",,7,1900","    0",",,7,1900","  172",",,7","   89",",,7",,,,,"  167",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-10-06","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","  676",",,7,1900","    0",",,7,1900","    0",",,7,1900","  261",",,7","  161",",,7",,,,,"  167",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-10-07","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","   81",",,7,1900","    0",",,7,1900","    0",",,7,1900","  189",",,7","  133",",,7",,,,,"  167",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-10-08","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","    0","T,,7,1900","    0",",,7,1900","    0",",,7,1900","  294",",,7","  156",",,7",,,,,"  222",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-10-09","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  294",",,7","  183",",,7",,,,,"  222",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-10-10","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","  206",",,7,1900","    0",",,7,1900","    0",",,7,1900","  222",",,7","  178",",,7",,,,,"  200",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-10-11","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","   20",",,7,1900","    0",",,7,1900","    0",",,7,1900","  200",",,7","   78",",,7",,,,,"   78",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-10-12","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","   30",",,7,1900","    0",",,7,1900","    0",",,7,1900","   89",",,7","   22",",,7",,,,,"   28",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-10-13","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","   18",",,7,1900","    0",",,7,1900","    0",",,7,1900","  117",",,7","   11",",,7",,,,,"   61",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-10-14","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  161",",,7","   22",",,7",,,,,"  117",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","2018-10-15","41.5575","-85.8825","266.7","GOSHEN 3 SW, IN US","   20",",,7,1900","    0",",,7,1900","    0",",,7,1900","  117",",,7","   33",",,7",,,,,"   33",",,7,1900",,,,,,,,,,,,,,,,,,,,,,
