"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00024091","2018-09-24","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  233",",,W","   89",",,W","   38",",,W",,,,,,,,,,,"  360",",,W","  350",",,W",,,"   94",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-09-25","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    8",",,W,",,,,,"  194",",,W","   39",",,W","   57",",,W",,,,,,,,,,,"  330",",,W","  330",",,W",,,"  125",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-09-26","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  233",",,W","   17",",,W","   44",",,W",,,,,,,,,,,"  190",",,W","  190",",,W",,,"   98",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-09-27","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  250",",,W","   28",",,W","   32",",,W",,,,,,,,,,,"   60",",,W","   60",",,W",,,"   76",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-09-28","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  100",",,W","   56",",,W","   47",",,W",,,,,,,,,,,"   40",",,W","   40",",,W",,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-09-29","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  222",",,W","   56",",,W","   53",",,W",,,,,,,,,,,"  170",",,W","  180",",,W",,,"   94",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-09-30","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    3",",,W,",,,,,"  100",",,W","   67",",,W","   40",",,W",,,,,,,,,,,"   40",",,W","   30",",,W",,,"   72",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-10-01","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  167",",,W","   72",",,W","   20",",,W",,,,,,,,,,,"  140",",,W","  160",",,W",,,"   54",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-10-02","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  244",",,W","   89",",,W","   31",",,W",,,,,,,,,,,"  160",",,W","  160",",,W",,,"   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-10-03","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  328",",,W","   78",",,W","   58",",,W",,,,,,,,,,,"  310",",,W","   10",",,W",,,"  143",",,W","  206",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-10-04","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","   86",",,W,",,,,,"   78",",,W","    6",",,W","   39",",,W",,,,,,,,,,,"   50",",,W","   50",",,W",,,"  107",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-10-05","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  222",",,W","    0",",,W","   37",",,W",,,,,,,,,,,"   10",",,W","   10",",,W",,,"  125",",,W","  179",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-10-06","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  150",",,W","   11",",,W","   32",",,W",,,,,,,,,,,"  130",",,W","  140",",,W",,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-10-07","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","  157",",,W,",,,,,"   83",",,W","   50",",,W","   43",",,W",,,,,,,,,,,"  120",",,W","   80",",,W",,,"   67",",,W","   89",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-10-08","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","   61",",,W,",,,,,"   61",",,W","   33",",,W","   45",",,W",,,,,,,,,,,"   40",",,W","   30",",,W",,,"  107",",,W","  161",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-10-09","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","  218",",,W,",,,,,"   44",",,W","    6",",,W","   53",",,W",,,,,,,,,,,"  320",",,W","  350",",,W",,,"   72",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-10-10","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    3",",,W,",,,,,"   44",",,W","  -21",",,W","   48",",,W",,,,,,,,,,,"  330",",,W","  340",",,W",,,"   81",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-10-11","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"   67",",,W","  -49",",,W","   25",",,W",,,,,,,,,,,"  180",",,W","  180",",,W",,,"   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-10-12","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    5",",,W,",,,,,"  156",",,W","   17",",,W","   43",",,W",,,,,,,,,,,"  330",",,W","  320",",,W",,,"  103",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-10-13","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","   20",",,W,",,,,,"  189",",,W","    0",",,W","   47",",,W",,,,,,,,,,,"   10",",,W","   20",",,W",,,"  107",",,W","  174",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-10-14","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","   13",",,W,",,,,,"    6",",,W","  -60",",,W","   55",",,W",,,,,,,,,,,"  360",",,W","   10",",,W",,,"  125",",,W","  192",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-10-15","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  100",",,W","  -82",",,W","   38",",,W",,,,,,,,,,,"  310",",,W","  320",",,W",,,"   72",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-10-16","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  194",",,W","  -21",",,W","   42",",,W",,,,,,,,,,,"  350",",,W","  350",",,W",,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-10-17","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  194",",,W","  -16",",,W","   26",",,W",,,,,,,,,,,"  180",",,W","  170",",,W",,,"   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-10-18","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"  183",",,W","   67",",,W","   60",",,W",,,,,,,,,,,"  200",",,W","  190",",,W",,,"  125",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-10-19","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  211",",,W","   11",",,W","   51",",,W",,,,,,,,,,,"  340",",,W","  350",",,W",,,"  112",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-10-20","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  200",",,W","  -27",",,W","   26",",,W",,,,,,,,,,,"  160",",,W","  150",",,W",,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-10-21","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  272",",,W","    0",",,W","   17",",,W",,,,,,,,,,,"  150",",,W","  150",",,W",,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00024091","2018-10-22","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  217",",,W","   11",",,W","   30",",,W",,,,,,,,,,,"   80",",,W","   80",",,W",,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-10-23","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  194",",,W","  -10",",,W","   40",",,W",,,,,,,,,,,"  140",",,W","  130",",,W",,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-10-24","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","   91",",,W,",,,,,"  133",",,W","   56",",,W","   54",",,W",,,,,,,,,,,"  160",",,W","  190",",,W",,,"   98",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-10-25","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  178",",,W","   56",",,W","   21",",,W",,,,,,,,,,,"  310",",,W","  310",",,W",,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-10-26","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  211",",,W","   44",",,W","   41",",,W",,,,,,,,,,,"  330",",,W","  330",",,W",,,"   98",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-10-27","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  272",",,W","   22",",,W","   42",",,W",,,,,,,,,,,"  360",",,W","  320",",,W",,,"  125",",,W","  179",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00024091","2018-10-28","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  194",",,W","   17",",,W","   35",",,W",,,,,,,,,,,"  180",",,W","  170",",,W",,,"   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-10-29","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  261",",,W","   33",",,W","   30",",,W",,,,,,,,,,,"  360",",,W","   10",",,W",,,"  143",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-10-30","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  128",",,W","   39",",,W","   37",",,W",,,,,,,,,,,"  360",",,W","  340",",,W",,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-10-31","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  133",",,W","  -10",",,W","   30",",,W",,,,,,,,,,,"  320",",,W","  320",",,W",,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-11-01","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"  156",",,W","  -32",",,W","   49",",,W",,,,,,,,,,,"  330",",,W","  320",",,W",,,"  130",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-11-02","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  128",",,W","   33",",,W","   38",",,W",,,,,,,,,,,"  140",",,W","  130",",,W",,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-11-03","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"  106",",,W","   -5",",,W","   79",",,W",,,,,,,,,,,"  350",",,W","  340",",,W",,,"  161",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-11-04","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"  144",",,W","  -32",",,W","   34",",,W",,,,,,,,,,,"  180",",,W","  140",",,W",,,"   72",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-11-05","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  150",",,W","    0",",,W","   66",",,W",,,,,,,,,,,"  320",",,W","  330",",,W",,,"  157",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-11-06","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  117",",,W","  -49",",,W","   34",",,W",,,,,,,,,,,"  360",",,W","  340",",,W",,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-11-07","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","   33",",,W,",,,,,"    0",",,W","  -71",",,W","   19",",,W",,,,,,,,,,,"  160",",,W","   30",",,W",,,"   40",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-11-08","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    3",",,W,",,,,,"   22",",,W","  -66",",,W","   31",",,W",,,,,,,,,,,"  340",",,W","  340",",,W",,,"   89",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-11-09","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   -5",",,W","  -93",",,W","   44",",,W",,,,,,,,,,,"  320",",,W","  320",",,W",,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-11-10","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  100",",,W","  -88",",,W","   39",",,W",,,,,,,,,,,"  170",",,W","  170",",,W",,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-11-11","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"   28",",,W","  -60",",,W","   38",",,W",,,,,,,,,,,"  360",",,W","   10",",,W",,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-11-12","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   11",",,W"," -105",",,W","   44",",,W",,,,,,,,,,,"  350",",,W","  350",",,W",,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-11-13","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  111",",,W","  -99",",,W","   37",",,W",,,,,,,,,,,"  340",",,W","  350",",,W",,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-11-14","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  183",",,W","  -38",",,W","   37",",,W",,,,,,,,,,,"  280",",,W","  290",",,W",,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-11-15","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  161",",,W","  -32",",,W","   53",",,W",,,,,,,,,,,"  350",",,W","  350",",,W",,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-11-16","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  200",",,W","  -55",",,W","   47",",,W",,,,,,,,,,,"   10",",,W","   30",",,W",,,"  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-11-17","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    5",",,W,",,,,,"   44",",,W","  -82",",,W","   56",",,W",,,,,,,,,,,"   20",",,W","   30",",,W",,,"  116",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-11-18","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   56",",,W","  -88",",,W","   35",",,W",,,,,,,,,,,"  240",",,W","  240",",,W",,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-11-19","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   94",",,W","  -49",",,W","   40",",,W",,,,,,,,,,,"  340",",,W","  330",",,W",,,"  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-11-20","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  144",",,W","  -77",",,W","   22",",,W",,,,,,,,,,,"  320",",,W","  310",",,W",,,"   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-11-21","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  189",",,W","  -66",",,W","   26",",,W",,,,,,,,,,,"  220",",,W","  230",",,W",,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-11-22","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  194",",,W","  -55",",,W","   43",",,W",,,,,,,,,,,"  320",",,W","  310",",,W",,,"  143",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-11-23","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  156",",,W","  -10",",,W","   78",",,W",,,,,,,,,,,"  320",",,W","  310",",,W",,,"  148",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-11-24","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","   81",",,W,",,,,,"  122",",,W","  -43",",,W","   53",",,W",,,,,,,,,,,"   20",",,W","   20",",,W",,,"  139",",,W","  183",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-11-25","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    8",",,W,",,,,,"   -5",",,W","  -82",",,W","   73",",,W",,,,,,,,,,,"  360",",,W","  360",",,W",,,"  165",",,W","  215",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00024091","2018-11-26","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"    6",",,W","  -66",",,W","   30",",,W",,,,,,,,,,,"  310",",,W","  300",",,W",,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-11-27","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   17",",,W","  -71",",,W","   20",",,W",,,,,,,,,,,"  140",",,W","  130",",,W",,,"   40",",,W","   54",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00024091","2018-11-28","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  100",",,W","   -5",",,W","   30",",,W",,,,,,,,,,,"  310",",,W","  300",",,W",,,"   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-11-29","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"  100",",,W","  -10",",,W","   35",",,W",,,,,,,,,,,"  340",",,W","  330",",,W",,,"   76",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-11-30","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","   25",",,W,",,,,,"   28",",,W","   11",",,W","   43",",,W",,,,,,,,,,,"  140",",,W","  140",",,W",,,"   81",",,W","  107",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-12-01","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","   64",",,W,",,,,,"   17",",,W","   -5",",,W","  104",",,W",,,,,,,,,,,"  340",",,W","  340",",,W",,,"  139",",,W","  183",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-12-02","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"    6",",,W","  -55",",,W","   60",",,W",,,,,,,,,,,"  330",",,W","  330",",,W",,,"  103",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00024091","2018-12-03","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  -49",",,W","  -60",",,W","   36",",,W",,,,,,,,,,,"  350",",,W","  350",",,W",,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-12-04","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   11",",,W","  -88",",,W","   37",",,W",,,,,,,,,,,"  310",",,W","  290",",,W",,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-12-05","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   -5",",,W"," -105",",,W","   38",",,W",,,,,,,,,,,"   10",",,W","   10",",,W",,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-12-06","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0","T,,W,",,,,,"  -32",",,W","  -77",",,W","   38",",,W",,,,,,,,,,,"   10",",,W","   10",",,W",,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-12-07","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  -10",",,W"," -143",",,W","   26",",,W",,,,,,,,,,,"  330",",,W","  330",",,W",,,"   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00024091","2018-12-08","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   72",",,W"," -143",",,W","   17",",,W",,,,,,,,,,,"  180",",,W","  170",",,W",,,"   72",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00024091","2018-12-09","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   39",",,W","  -60",",,W","   50",",,W",,,,,,,,,,,"  320",",,W","  320",",,W",,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-12-10","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  100",",,W","  -71",",,W","   36",",,W",,,,,,,,,,,"  240",",,W","  250",",,W",,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-12-11","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   72",",,W","  -55",",,W","   44",",,W",,,,,,,,,,,"  340",",,W","  340",",,W",,,"  130",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-12-12","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  117",",,W","  -60",",,W","   45",",,W",,,,,,,,,,,"  350",",,W","  350",",,W",,,"  134",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-12-13","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   56",",,W","  -60",",,W","   67",",,W",,,,,,,,,,,"  330",",,W","  320",",,W",,,"  130",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-12-14","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  111",",,W","  -77",",,W","   29",",,W",,,,,,,,,,,"  320",",,W","  330",",,W",,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-12-15","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"   83",",,W","  -55",",,W","   20",",,W",,,,,,,,,,,"  240",",,W","  310",",,W",,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-12-16","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  139",",,W","  -60",",,W","   23",",,W",,,,,,,,,,,"   90",",,W","   90",",,W",,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024091","2018-12-17","40.51","-101.62","996.1","IMPERIAL MUNICIPAL AIRPORT, NE US","    0",",,W,",,,,,"  139",",,W","  -60",",,W","   23",",,W",,,,,,,,,,,"  170",",,W","  170",",,W",,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
