"USC00126400","2018-07-06","41.3588","-85.6997","289.9","NORTHERN INDIANA WEATHER FORECAST OFFICE, IN US","    0",",,7,2400","    0",",,7","    0",",,7,2400","  250",",,7","  167",",,7","  167",",,7,2400",,,,,,,,,,,,,,
"USC00126400","2018-07-07","41.3588","-85.6997","289.9","NORTHERN INDIANA WEATHER FORECAST OFFICE, IN US","    0",",,7,2400","    0",",,7","    0",",,7,2400","  256",",,7","  122",",,7","  172",",,7,2400",,,,,,,,,,,,,,
"USC00126400","2018-07-08","41.3588","-85.6997","289.9","NORTHERN INDIANA WEATHER FORECAST OFFICE, IN US","    0",",,7,2400","    0",",,7","    0",",,7,2400","  283",",,7","  133",",,7","  189",",,7,2400",,,,,,,,,,,,,,
"USC00126400","2018-07-09","41.3588","-85.6997","289.9","NORTHERN INDIANA WEATHER FORECAST OFFICE, IN US","    0",",,7,2400","    0",",,7","    0",",,7,2400","  311",",,7","  156",",,7","  228",",,7,2400",,,,,,,,,,,,,,
"USC00126400","2018-07-10","41.3588","-85.6997","289.9","NORTHERN INDIANA WEATHER FORECAST OFFICE, IN US","   30",",,7,2400","    0",",,7","    0",",,7,2400","  322",",,7","  189",",,7","  189",",,7,2400",,,,,,,,,,,,,,
"USC00126400","2018-07-11","41.3588","-85.6997","289.9","NORTHERN INDIANA WEATHER FORECAST OFFICE, IN US","    0",",,7,2400","    0",",,7","    0",",,7,2400","  278",",,7","  161",",,7","  183",",,7,2400",,,,,,,,,,,,,,
"USC00126400","2018-07-12","41.3588","-85.6997","289.9","NORTHERN INDIANA WEATHER FORECAST OFFICE, IN US","    0",",,7,2400","    0",",,7","    0",",,7,2400","  289",",,7","  172",",,7","  200",",,7,2400",,,,,,,,,,,,,,
"USC00126400","2018-07-13","41.3588","-85.6997","289.9","NORTHERN INDIANA WEATHER FORECAST OFFICE, IN US","    0",",,7,2400","    0",",,7","    0",",,7,2400","  317",",,7","  189",",,7","  228",",,7,2400",,,,,,,,,,,,,,
"USC00126400","2018-07-14","41.3588","-85.6997","289.9","NORTHERN INDIANA WEATHER FORECAST OFFICE, IN US","    0",",,7,2400","    0",",,7","    0",",,7,2400","  294",",,7","  194",",,7","  233",",,7,2400",,,,,,,,,,,,,,
"USC00126400","2018-07-15","41.3588","-85.6997","289.9","NORTHERN INDIANA WEATHER FORECAST OFFICE, IN US","    0","T,,7,2400","    0",",,7","    0",",,7,2400","  317",",,7","  217",",,7","  233",",,7,2400",,,,,,,,,,,,,,
"USC00126400","2018-07-16","41.3588","-85.6997","289.9","NORTHERN INDIANA WEATHER FORECAST OFFICE, IN US","  160",",,7,2400","    0",",,7","    0",",,7,2400","  289",",,7","  200",",,7","  200",",,7,2400",,,,,"    1",",,7",,,,,,,,
"USC00126400","2018-07-17","41.3588","-85.6997","289.9","NORTHERN INDIANA WEATHER FORECAST OFFICE, IN US","    0",",,7,2400","    0",",,7","    0",",,7,2400","  289",",,7","  156",",,7","  156",",,7,2400",,,,,,,,,,,,,,
"USC00126400","2018-07-18","41.3588","-85.6997","289.9","NORTHERN INDIANA WEATHER FORECAST OFFICE, IN US","    0",",,7,2400","    0",",,7","    0",",,7,2400","  272",",,7","  139",",,7","  178",",,7,2400",,,,,,,,,,,,,,
"USC00126400","2018-07-19","41.3588","-85.6997","289.9","NORTHERN INDIANA WEATHER FORECAST OFFICE, IN US","    0",",,7,2400","    0",",,7","    0",",,7,2400","  283",",,7","  161",",,7","  217",",,7,2400",,,,,,,,,,,,,,
"USC00126400","2018-07-20","41.3588","-85.6997","289.9","NORTHERN INDIANA WEATHER FORECAST OFFICE, IN US","  452",",,7,2400","    0",",,7","    0",",,7,2400","  250",",,7","  172",",,7","  194",",,7,2400",,,,,,,,,,,,,,
"USC00126400","2018-07-21","41.3588","-85.6997","289.9","NORTHERN INDIANA WEATHER FORECAST OFFICE, IN US","  132",",,7,2400","    0",",,7","    0",",,7,2400","  250",",,7","  189",",,7","  194",",,7,2400",,,,,,,,,,,,,,
"USC00126400","2018-07-22","41.3588","-85.6997","289.9","NORTHERN INDIANA WEATHER FORECAST OFFICE, IN US","   53",",,7,2400","    0",",,7","    0",",,7,2400","  250",",,7","  178",",,7","  178",",,7,2400",,,,,,,,,,,,,,
"USC00126400","2018-07-23","41.3588","-85.6997","289.9","NORTHERN INDIANA WEATHER FORECAST OFFICE, IN US","    8",",,7,2400","    0",",,7","    0",",,7,2400","  250",",,7","  172",",,7","  183",",,7,2400",,,"    1",",,7",,,,,,,,,,
"USC00126400","2018-07-24","41.3588","-85.6997","289.9","NORTHERN INDIANA WEATHER FORECAST OFFICE, IN US","   10",",,7,2400","    0",",,7","    0",",,7,2400","  267",",,7","  172",",,7","  178",",,7,2400",,,,,,,,,,,,,,
"USC00126400","2018-07-25","41.3588","-85.6997","289.9","NORTHERN INDIANA WEATHER FORECAST OFFICE, IN US","    0",",,7,2400","    0",",,7","    0",",,7,2400","  289",",,7","  161",",,7","  172",",,7,2400",,,,,,,,,,,,,,
"USC00126400","2018-07-26","41.3588","-85.6997","289.9","NORTHERN INDIANA WEATHER FORECAST OFFICE, IN US","    0",",,7,2400","    0",",,7","    0",",,7,2400","  267",",,7","  167",",,7","  167",",,7,2400",,,,,,,,,,,,,,
"USC00126400","2018-07-27","41.3588","-85.6997","289.9","NORTHERN INDIANA WEATHER FORECAST OFFICE, IN US","    0",",,7,2400","    0",",,7","    0",",,7,2400","  244",",,7","  144",",,7","  144",",,7,2400",,,,,,,,,,,,,,
"USC00126400","2018-07-28","41.3588","-85.6997","289.9","NORTHERN INDIANA WEATHER FORECAST OFFICE, IN US","    0",",,7,2400","    0",",,7","    0",",,7,2400","  261",",,7","  139",",,7","  156",",,7,2400",,,,,,,,,,,,,,
