"USC00407141","2017-10-08","36.5514","-84.7968","495.3","PICKETT STATE PARK, TN US","    0",",,7,0700",,,,,"  256",",,7","  194",",,7",,,,,,,"  194",",,7,0700",,,,,,,,
"USC00407141","2017-10-16","36.5514","-84.7968","495.3","PICKETT STATE PARK, TN US",,,,,,,"  283",",,7","   67",",,7","    8",",,7","  787",",,7",,,"  144",",,7,0700",,,,,,,,
"USC00407141","2018-01-01","36.5514","-84.7968","495.3","PICKETT STATE PARK, TN US","    0",",,7,0700",,,,,"  -78",",,7"," -150",",,7",,,,,,," -133",",,7,0700",,,,,,,,
"USC00407141","2018-01-02","36.5514","-84.7968","495.3","PICKETT STATE PARK, TN US","    0",",,7,0700",,,,,"  -61",",,7"," -211",",,7",,,,,,,"  -67",",,7,0700",,,,,,,,
"USC00407141","2018-01-03","36.5514","-84.7968","495.3","PICKETT STATE PARK, TN US","    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00407141","2018-01-04","36.5514","-84.7968","495.3","PICKETT STATE PARK, TN US","    3",",,7,0700","   13",",,7","   25",",,7","   -6",",,7"," -161",",,7",,,,,,," -122",",,7,0700",,,,,,,,
"USC00407141","2018-01-05","36.5514","-84.7968","495.3","PICKETT STATE PARK, TN US","    0",",,7,0700",,,,,"  -67",",,7"," -172",",,7",,,,,,," -128",",,7,0700",,,,,,,,
"USC00407141","2018-01-06","36.5514","-84.7968","495.3","PICKETT STATE PARK, TN US","    0",",,7,0700",,,,,"  -78",",,7"," -194",",,7",,,,,,," -161",",,7,0700",,,,,,,,
"USC00407141","2018-01-07","36.5514","-84.7968","495.3","PICKETT STATE PARK, TN US","    0",",,7,0700",,,,,"  -50",",,7"," -178",",,7",,,,,,,"  -78",",,7,0700",,,,,,,,
"USC00407141","2018-01-11","36.5514","-84.7968","495.3","PICKETT STATE PARK, TN US","  140",",,7,0700",,,,,"  150",",,7","  -72",",,7",,,,,,,"  117",",,7,0700",,,,,,,,
"USC00407141","2018-01-12","36.5514","-84.7968","495.3","PICKETT STATE PARK, TN US","    0",",,7,0700",,,,,"  144",",,7","  111",",,7",,,,,,,"  128",",,7,0700",,,,,,,,
