"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NLE00155454","2018-03-26","52.3667","3.35","24.0","P11 B, NL","   71",",,E","   54",",,E"
"NLE00155454","2018-03-27","52.3667","3.35","24.0","P11 B, NL","   72",",,E","   47",",,E"
"NLE00155454","2018-03-28","52.3667","3.35","24.0","P11 B, NL","   77",",,E","   39",",,E"
"NLE00155454","2018-03-29","52.3667","3.35","24.0","P11 B, NL","   69",",,E","   52",",,E"
"NLE00155454","2018-03-30","52.3667","3.35","24.0","P11 B, NL","   86",",,E","   58",",,E"
"NLE00155454","2018-03-31","52.3667","3.35","24.0","P11 B, NL","   74",",,E","   58",",,E"
"NLE00155454","2018-04-01","52.3667","3.35","24.0","P11 B, NL","   67",",,E","   51",",,E"
"NLE00155454","2018-04-02","52.3667","3.35","24.0","P11 B, NL","   89",",,E","   50",",,E"
"NLE00155454","2018-04-03","52.3667","3.35","24.0","P11 B, NL","  106",",,E","   74",",,E"
"NLE00155454","2018-04-04","52.3667","3.35","24.0","P11 B, NL","  101",",,E","   70",",,E"
"NLE00155454","2018-04-05","52.3667","3.35","24.0","P11 B, NL","   85",",,E","   51",",,E"
"NLE00155454","2018-04-06","52.3667","3.35","24.0","P11 B, NL","  106",",,E","   57",",,E"
"NLE00155454","2018-04-07","52.3667","3.35","24.0","P11 B, NL","  138",",,E","   81",",,E"
"NLE00155454","2018-04-08","52.3667","3.35","24.0","P11 B, NL","  107",",,E","   64",",,E"
"NLE00155454","2018-04-09","52.3667","3.35","24.0","P11 B, NL","   74",",,E","   64",",,E"
"NLE00155454","2018-04-10","52.3667","3.35","24.0","P11 B, NL","  132",",,E","   71",",,E"
"NLE00155454","2018-04-11","52.3667","3.35","24.0","P11 B, NL","  112",",,E","   69",",,E"
"NLE00155454","2018-04-12","52.3667","3.35","24.0","P11 B, NL","  103",",,E","   69",",,E"
"NLE00155454","2018-04-13","52.3667","3.35","24.0","P11 B, NL","  105",",,E","   72",",,E"
"NLE00155454","2018-04-14","52.3667","3.35","24.0","P11 B, NL","   94",",,E","   81",",,E"
"NLE00155454","2018-04-15","52.3667","3.35","24.0","P11 B, NL","  107",",,E","   78",",,E"
"NLE00155454","2018-04-16","52.3667","3.35","24.0","P11 B, NL","   95",",,E","   83",",,E"
"NLE00155454","2018-04-17","52.3667","3.35","24.0","P11 B, NL","  131",",,E","   84",",,E"
"NLE00155454","2018-04-18","52.3667","3.35","24.0","P11 B, NL","  168",",,E","   98",",,E"
"NLE00155454","2018-04-19","52.3667","3.35","24.0","P11 B, NL","  203",",,E","  119",",,E"
"NLE00155454","2018-04-20","52.3667","3.35","24.0","P11 B, NL","  175",",,E","   87",",,E"
"NLE00155454","2018-04-21","52.3667","3.35","24.0","P11 B, NL","  138",",,E","   86",",,E"
"NLE00155454","2018-04-22","52.3667","3.35","24.0","P11 B, NL","  143",",,E","  101",",,E"
"NLE00155454","2018-04-23","52.3667","3.35","24.0","P11 B, NL","  117",",,E","   90",",,E"
"NLE00155454","2018-04-24","52.3667","3.35","24.0","P11 B, NL","  107",",,E","   92",",,E"
"NLE00155454","2018-04-25","52.3667","3.35","24.0","P11 B, NL","  105",",,E","   84",",,E"
"NLE00155454","2018-04-26","52.3667","3.35","24.0","P11 B, NL","   99",",,E","   83",",,E"
"NLE00155454","2018-04-27","52.3667","3.35","24.0","P11 B, NL","  107",",,E","   84",",,E"
"NLE00155454","2018-04-28","52.3667","3.35","24.0","P11 B, NL","  105",",,E","   72",",,E"
"NLE00155454","2018-04-29","52.3667","3.35","24.0","P11 B, NL","   90",",,E","   71",",,E"
"NLE00155454","2018-04-30","52.3667","3.35","24.0","P11 B, NL","   85",",,E","   63",",,E"
"NLE00155454","2018-05-01","52.3667","3.35","24.0","P11 B, NL","   97",",,E","   59",",,E"
"NLE00155454","2018-05-02","52.3667","3.35","24.0","P11 B, NL","  109",",,E","   92",",,E"
"NLE00155454","2018-05-03","52.3667","3.35","24.0","P11 B, NL","  101",",,E","   87",",,E"
"NLE00155454","2018-05-04","52.3667","3.35","24.0","P11 B, NL","  122",",,E","   88",",,E"
"NLE00155454","2018-05-05","52.3667","3.35","24.0","P11 B, NL","  127",",,E","  102",",,E"
"NLE00155454","2018-05-06","52.3667","3.35","24.0","P11 B, NL","  175",",,E","  116",",,E"
"NLE00155454","2018-05-07","52.3667","3.35","24.0","P11 B, NL","  175",",,E","  127",",,E"
"NLE00155454","2018-05-08","52.3667","3.35","24.0","P11 B, NL","  200",",,E","  130",",,E"
"NLE00155454","2018-05-09","52.3667","3.35","24.0","P11 B, NL","  133",",,E","  104",",,E"
"NLE00155454","2018-05-10","52.3667","3.35","24.0","P11 B, NL","  117",",,E","   99",",,E"
"NLE00155454","2018-05-11","52.3667","3.35","24.0","P11 B, NL","  135",",,E","   98",",,E"
"NLE00155454","2018-05-12","52.3667","3.35","24.0","P11 B, NL","  155",",,E","  122",",,E"
"NLE00155454","2018-05-13","52.3667","3.35","24.0","P11 B, NL","  155",",,E","  105",",,E"
"NLE00155454","2018-05-14","52.3667","3.35","24.0","P11 B, NL","  110",",,E","   95",",,E"
"NLE00155454","2018-05-15","52.3667","3.35","24.0","P11 B, NL","  132",",,E","   94",",,E"
"NLE00155454","2018-05-16","52.3667","3.35","24.0","P11 B, NL","  114",",,E","   94",",,E"
"NLE00155454","2018-05-17","52.3667","3.35","24.0","P11 B, NL","   98",",,E","   88",",,E"
"NLE00155454","2018-05-18","52.3667","3.35","24.0","P11 B, NL","  100",",,E","   87",",,E"
"NLE00155454","2018-05-19","52.3667","3.35","24.0","P11 B, NL","  100",",,E","   85",",,E"
"NLE00155454","2018-05-20","52.3667","3.35","24.0","P11 B, NL","  128",",,E","   88",",,E"
"NLE00155454","2018-05-21","52.3667","3.35","24.0","P11 B, NL","  174",",,E","  119",",,E"
"NLE00155454","2018-05-22","52.3667","3.35","24.0","P11 B, NL","  176",",,E","  119",",,E"
"NLE00155454","2018-05-23","52.3667","3.35","24.0","P11 B, NL","  142",",,E","  119",",,E"
"NLE00155454","2018-05-24","52.3667","3.35","24.0","P11 B, NL","  155",",,E","  130",",,E"
"NLE00155454","2018-05-25","52.3667","3.35","24.0","P11 B, NL","  169",",,E","  108",",,E"
"NLE00155454","2018-05-26","52.3667","3.35","24.0","P11 B, NL","  181",",,E","  140",",,E"
"NLE00155454","2018-05-27","52.3667","3.35","24.0","P11 B, NL","  198",",,E","  143",",,E"
"NLE00155454","2018-05-28","52.3667","3.35","24.0","P11 B, NL","  180",",,E","  142",",,E"
"NLE00155454","2018-05-29","52.3667","3.35","24.0","P11 B, NL","  184",",,E","  128",",,E"
"NLE00155454","2018-05-30","52.3667","3.35","24.0","P11 B, NL","  168",",,E","  114",",,E"
"NLE00155454","2018-05-31","52.3667","3.35","24.0","P11 B, NL","  176",",,E","  123",",,E"
"NLE00155454","2018-06-01","52.3667","3.35","24.0","P11 B, NL","  132",",,E","  110",",,E"
"NLE00155454","2018-06-02","52.3667","3.35","24.0","P11 B, NL","  133",",,E","  122",",,E"
"NLE00155454","2018-06-03","52.3667","3.35","24.0","P11 B, NL","  135",",,E","  108",",,E"
"NLE00155454","2018-06-04","52.3667","3.35","24.0","P11 B, NL","  134",",,E","  107",",,E"
"NLE00155454","2018-06-05","52.3667","3.35","24.0","P11 B, NL","  129",",,E","  120",",,E"
"NLE00155454","2018-06-06","52.3667","3.35","24.0","P11 B, NL","  131",",,E","  120",",,E"
"NLE00155454","2018-06-07","52.3667","3.35","24.0","P11 B, NL","  133",",,E","  122",",,E"
"NLE00155454","2018-06-08","52.3667","3.35","24.0","P11 B, NL","  137",",,E","  128",",,E"
"NLE00155454","2018-06-09","52.3667","3.35","24.0","P11 B, NL","  136",",,E","  129",",,E"
"NLE00155454","2018-06-10","52.3667","3.35","24.0","P11 B, NL","  137",",,E","  130",",,E"
"NLE00155454","2018-06-11","52.3667","3.35","24.0","P11 B, NL","  142",",,E","  134",",,E"
"NLE00155454","2018-06-12","52.3667","3.35","24.0","P11 B, NL","  140",",,E","  124",",,E"
"NLE00155454","2018-06-13","52.3667","3.35","24.0","P11 B, NL","  145",",,E","  127",",,E"
"NLE00155454","2018-06-14","52.3667","3.35","24.0","P11 B, NL","  172",",,E","  134",",,E"
"NLE00155454","2018-06-15","52.3667","3.35","24.0","P11 B, NL","  174",",,E","  123",",,E"
"NLE00155454","2018-06-16","52.3667","3.35","24.0","P11 B, NL","  146",",,E","  132",",,E"
"NLE00155454","2018-06-17","52.3667","3.35","24.0","P11 B, NL","  146",",,E","  134",",,E"
"NLE00155454","2018-06-18","52.3667","3.35","24.0","P11 B, NL","  159",",,E","  140",",,E"
"NLE00155454","2018-06-19","52.3667","3.35","24.0","P11 B, NL","  161",",,E","  140",",,E"
"NLE00155454","2018-06-20","52.3667","3.35","24.0","P11 B, NL","  153",",,E","  132",",,E"
"NLE00155454","2018-06-21","52.3667","3.35","24.0","P11 B, NL","  144",",,E","  109",",,E"
"NLE00155454","2018-06-22","52.3667","3.35","24.0","P11 B, NL","  137",",,E","  122",",,E"
"NLE00155454","2018-06-23","52.3667","3.35","24.0","P11 B, NL","  146",",,E","  122",",,E"
"NLE00155454","2018-06-24","52.3667","3.35","24.0","P11 B, NL","  149",",,E","  128",",,E"
"NLE00155454","2018-06-25","52.3667","3.35","24.0","P11 B, NL","  148",",,E","  113",",,E"
"NLE00155454","2018-06-26","52.3667","3.35","24.0","P11 B, NL","  142",",,E","  114",",,E"
