"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES"
"USC00388188","2018-07-05","34.9077","-81.9138","185.9","SPARTANBURG 3 SSE, SC US","   38",",,7,1700","    0",",,7,1700","    0",",,7,1700","  322",",,7","  233",",,7",,,,,"  306",",,7,1700",,,,,,,,,,
"USC00388188","2018-07-06","34.9077","-81.9138","185.9","SPARTANBURG 3 SSE, SC US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  339",",,7","  206",",,7",,,,,"  267",",,7,1700",,,,,,,,,,
"USC00388188","2018-07-07","34.9077","-81.9138","185.9","SPARTANBURG 3 SSE, SC US","   18",",,7,1700","    0",",,7,1700","    0",",,7,1700","  267",",,7","  200",",,7",,,,,"  233",",,7,1700",,,,,,,,,,
"USC00388188","2018-07-08","34.9077","-81.9138","185.9","SPARTANBURG 3 SSE, SC US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  294",",,7","  194",",,7",,,,,"  289",",,7,1700",,,,,,,,,,
"USC00388188","2018-07-09","34.9077","-81.9138","185.9","SPARTANBURG 3 SSE, SC US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  311",",,7","  144",",,7",,,,,"  306",",,7,1700",,,,,,,,,,
"USC00388188","2018-07-10","34.9077","-81.9138","185.9","SPARTANBURG 3 SSE, SC US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  339",",,7","  172",",,7",,,,,"  328",",,7,1700",,,,,,,,,,
"USC00388188","2018-07-11","34.9077","-81.9138","185.9","SPARTANBURG 3 SSE, SC US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  350",",,7","  194",",,7",,,,,"  333",",,7,1700",,,,,,,,,,
"USC00388188","2018-07-12","34.9077","-81.9138","185.9","SPARTANBURG 3 SSE, SC US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  333",",,7","  211",",,7",,,,,"  328",",,7,1700",,,,,,,,,,
"USC00388188","2018-07-13","34.9077","-81.9138","185.9","SPARTANBURG 3 SSE, SC US","  516",",,7,1700","    0",",,7,1700","    0",",,7,1700","  328",",,7","  228",",,7",,,,,"  289",",,7,1700",,,,,,,,,,
"USC00388188","2018-07-14","34.9077","-81.9138","185.9","SPARTANBURG 3 SSE, SC US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  300",",,7","  217",",,7",,,,,"  300",",,7,1700",,,,,,,,,,
"USC00388188","2018-07-15","34.9077","-81.9138","185.9","SPARTANBURG 3 SSE, SC US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  322",",,7","  206",",,7",,,,,"  317",",,7,1700",,,,,,,,,,
"USC00388188","2018-07-16","34.9077","-81.9138","185.9","SPARTANBURG 3 SSE, SC US","  203",",,7,1700","    0",",,7,1700","    0",",,7,1700","  317",",,7","  217",",,7",,,,,"  239",",,7,1700",,,,,,,,,,
"USC00388188","2018-07-17","34.9077","-81.9138","185.9","SPARTANBURG 3 SSE, SC US","   38",",,7,1700","    0",",,7,1700","    0",",,7,1700","  328",",,7","  217",",,7",,,,,"  283",",,7,1700",,,,,,,,,,
"USC00388188","2018-07-18","34.9077","-81.9138","185.9","SPARTANBURG 3 SSE, SC US","  127",",,7,1700","    0",",,7,1700","    0",",,7,1700","  328",",,7","  200",",,7",,,,,"  306",",,7,1700",,,,,,,,,,
