"ASN00007176","2018-07-05","-23.4169","119.7989","524.0","NEWMAN AERO, AS","    0",",,a","  212",",,a","   83",",,a",,,,,,,"  132","H,,S"
"ASN00007176","2018-07-06","-23.4169","119.7989","524.0","NEWMAN AERO, AS","    0",",,a","  188",",,a","   50",",,a",,,,,,,"  111","H,,S"
"ASN00007176","2018-07-07","-23.4169","119.7989","524.0","NEWMAN AERO, AS","    0",",,a","  204",",,a","   29",",,a",,,,,,,"  111","H,,S"
"ASN00007176","2018-07-08","-23.4169","119.7989","524.0","NEWMAN AERO, AS","    0",",,a","  246",",,a","   26",",,a",,,,,,,"  150","H,,S"
"ASN00007176","2018-07-09","-23.4169","119.7989","524.0","NEWMAN AERO, AS","    0",",,a","  250",",,a","   51",",,a",,,,,,,"  144","H,,S"
"ASN00007176","2018-07-10","-23.4169","119.7989","524.0","NEWMAN AERO, AS","    0",",,a","  246",",,a","   44",",,a",,,,,,,"  139","H,,S"
"ASN00007176","2018-07-11","-23.4169","119.7989","524.0","NEWMAN AERO, AS","    0",",,a","  258",",,a","   41",",,a",,,,,,,"  149","H,,S"
"ASN00007176","2018-07-12","-23.4169","119.7989","524.0","NEWMAN AERO, AS","    0",",,a","  264",",,a","   54",",,a",,,,,,,"  162","H,,S"
"ASN00007176","2018-07-13","-23.4169","119.7989","524.0","NEWMAN AERO, AS","    0",",,a","  256",",,a","   64",",,a",,,,,,,"  155","H,,S"
"ASN00007176","2018-07-14","-23.4169","119.7989","524.0","NEWMAN AERO, AS","    0",",,a","  262",",,a","   63",",,a",,,,,,,"  172","H,,S"
"ASN00007176","2018-07-15","-23.4169","119.7989","524.0","NEWMAN AERO, AS","    0",",,a","  217",",,a","   96",",,a",,,,,,,"  133","H,,S"
"ASN00007176","2018-07-16","-23.4169","119.7989","524.0","NEWMAN AERO, AS","    0",",,a","  228",",,a","   45",",,a",,,,,,,"  131","H,,S"
"ASN00007176","2018-07-17","-23.4169","119.7989","524.0","NEWMAN AERO, AS","    0",",,a","  234",",,a","   41",",,a",,,,,,,"  132","H,,S"
"ASN00007176","2018-07-18","-23.4169","119.7989","524.0","NEWMAN AERO, AS","    0",",,a","  256",",,a","   44",",,a",,,,,,,"  157","H,,S"
"ASN00007176","2018-07-19","-23.4169","119.7989","524.0","NEWMAN AERO, AS","    0",",,a","  255",",,a","   68",",,a",,,,,,,"  158","H,,S"
"ASN00007176","2018-07-20","-23.4169","119.7989","524.0","NEWMAN AERO, AS","    0",",,a","  275",",,a","   60",",,a",,,,,,,"  172","H,,S"
"ASN00007176","2018-07-21","-23.4169","119.7989","524.0","NEWMAN AERO, AS","    0",",,a","  293",",,a","   75",",,a",,,,,,,"  212","H,,S"
"ASN00007176","2018-07-22","-23.4169","119.7989","524.0","NEWMAN AERO, AS","    0",",,a","  265",",,a","  120",",,a",,,,,,,"  191","H,,S"
"ASN00007176","2018-07-23","-23.4169","119.7989","524.0","NEWMAN AERO, AS","    0",",,a","  242",",,a","  118",",,a",,,,,,,"  165","H,,S"
"ASN00007176","2018-07-24","-23.4169","119.7989","524.0","NEWMAN AERO, AS","    0",",,a","  251",",,a","   81",",,a",,,,,,,"  160","H,,S"
"ASN00007176","2018-07-25","-23.4169","119.7989","524.0","NEWMAN AERO, AS","    0",",,a","  261",",,a","   78",",,a",,,,,,,"  193","H,,S"
"ASN00007176","2018-07-26","-23.4169","119.7989","524.0","NEWMAN AERO, AS","    0",",,a","  221",",,a","  144",",,a",,,,,,,"  143","H,,S"
"ASN00007176","2018-07-27","-23.4169","119.7989","524.0","NEWMAN AERO, AS","    0",",,a","  238",",,a","   55",",,a",,,,,,,"  152","H,,S"
"ASN00007176","2018-07-28","-23.4169","119.7989","524.0","NEWMAN AERO, AS","    0",",,a","  239",",,a","   72",",,a",,,,,,,"  149","H,,S"
"ASN00007176","2018-07-29","-23.4169","119.7989","524.0","NEWMAN AERO, AS","    0",",,a","  240",",,a","   50",",,a",,,,,,,"  144","H,,S"
"ASN00007176","2018-07-30","-23.4169","119.7989","524.0","NEWMAN AERO, AS","    0",",,a","  255",",,a","   51",",,a",,,,,,,"  156","H,,S"
"ASN00007176","2018-07-31","-23.4169","119.7989","524.0","NEWMAN AERO, AS","    0",",,a","  269",",,a","   58",",,a",,,,,,,"  164","H,,S"
"ASN00007176","2018-08-01","-23.4169","119.7989","524.0","NEWMAN AERO, AS","    0",",,a","  278",",,a","   61",",,a",,,,,,,"  181","H,,S"
"ASN00007176","2018-08-02","-23.4169","119.7989","524.0","NEWMAN AERO, AS","    0",",,a","  173",",,a","   84",",,a",,,,,,,"  101","H,,S"
"ASN00007176","2018-08-03","-23.4169","119.7989","524.0","NEWMAN AERO, AS","    0",",,a","  203",",,a","   29",",,a",,,,,,,"  119","H,,S"
"ASN00007176","2018-08-04","-23.4169","119.7989","524.0","NEWMAN AERO, AS","    0",",,a","  216",",,a","   30",",,a",,,,,,,"  143","H,,S"
