"USC00489615","2017-12-20","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","    0",",,7,1700","    0",",,7","    0",",,7,1700","  183",",,7","  -11",",,7",,,,,,,,,"  -11",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00489615","2017-12-21","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","    0","T,,7,1700","   25",",,7","   25",",,7,1700","  -11",",,7"," -194",",,7",,,,,,,,," -194",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00489615","2017-12-22","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","    0",",,7,1700","    0",",,7","   25",",,7,1700","  -33",",,7"," -217",",,7",,,,,,,,,"  -78",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00489615","2017-12-23","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","   20",",,7,1700","  102",",,7","  127",",,7,1700","  -78",",,7"," -144",",,7",,,,,,,,," -139",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00489615","2017-12-24","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","    0",",,7,1700","    0",",,7","  127",",,7,1700","  -61",",,7"," -300",",,7",,,,,,,,," -150",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00489615","2017-12-25","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","   13",",,7,1700","   51",",,7","  152",",,7,1700"," -122",",,7"," -161",",,7",,,,,,,,," -156",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00489615","2017-12-26","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","    0",",,7,1700","    0",",,7","  152",",,7,1700"," -111",",,7"," -278",",,7",,,,,,,,," -272",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00489615","2017-12-27","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","    0",",,7,1700","    0",",,7","  102",",,7,1700","   44",",,7"," -272",",,7",,,,,,,,,"   28",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00489615","2017-12-28","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","    0",",,7,1700","    0",",,7","   51",",,7,1700","   67",",,7"," -239",",,7",,,,,,,,,"   61",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00489615","2017-12-29","42.1106","-104.9492","1413.7","WHEATLAND 4 N, WY US","    0",",,7,1700","    0",",,7","   25",",,7,1700","   89",",,7"," -156",",,7",,,,,,,,," -150",",,7,1700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
