"USC00028499","2018-06-07","33.4258","-111.9216","355.7","TEMPE ASU, AZ US","    0",",,7,1700","    0",",,7","    0",",,7","  400",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,"  389",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00028499","2018-06-08","33.4258","-111.9216","355.7","TEMPE ASU, AZ US","    0",",,7,1700","    0",",,7","    0",",,7","  417",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,"  406",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00028499","2018-06-09","33.4258","-111.9216","355.7","TEMPE ASU, AZ US","    0",",,7,1700","    0",",,7","    0",",,7","  417",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  400",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00028499","2018-06-10","33.4258","-111.9216","355.7","TEMPE ASU, AZ US","    0",",,7,1700","    0",",,7","    0",",,7",,,"  183",",,7",,,,,,,,,,,,,,,,,,,"  383",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00028499","2018-06-11","33.4258","-111.9216","355.7","TEMPE ASU, AZ US","    0",",,7,1700","    0",",,7","    0",",,7","  411",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,"  394",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00028499","2018-06-12","33.4258","-111.9216","355.7","TEMPE ASU, AZ US","    0",",,7,1700","    0",",,7","    0",",,7","  417",",,7","  194",",,7",,,,,,,"  632",",,7,1700",,,,,,,,,,,"  411",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00028499","2018-06-13","33.4258","-111.9216","355.7","TEMPE ASU, AZ US","    0",",,7,1700","    0",",,7","    0",",,7","  433",",,7","  239",",,7",,,,,,,"   86",",,7,1700",,,,,,,,,,,"  411",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00028499","2018-06-14","33.4258","-111.9216","355.7","TEMPE ASU, AZ US","    0",",,7,1700","    0",",,7","    0",",,7",,,"  239",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00028499","2018-06-15","33.4258","-111.9216","355.7","TEMPE ASU, AZ US","    0","T,,7,1700","    0",",,7","    0",",,7",,,"  261",",,7",,,,,,,"  185",",,7,1700",,,,,,,,,,,"  322",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00028499","2018-06-16","33.4258","-111.9216","355.7","TEMPE ASU, AZ US","    0",",,7,1700","    0",",,7","    0",",,7",,,"  239",",,7",,,,,,,"   41",",,7,1700",,,,,,,,,,,"  267",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00028499","2018-06-17","33.4258","-111.9216","355.7","TEMPE ASU, AZ US","    0",",,7,1700","    0",",,7","    0",",,7","  361",",,7","  194",",,7",,,,,,,"   76",",,7,1700",,,,,,,,,,,"  356",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00028499","2018-06-18","33.4258","-111.9216","355.7","TEMPE ASU, AZ US","    0",",,7,1700","    0",",,7","    0",",,7","  367",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,"  367",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00028499","2018-06-19","33.4258","-111.9216","355.7","TEMPE ASU, AZ US","    0",",,7,1700","    0",",,7","    0",",,7","  378",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,"  372",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00028499","2018-06-20","33.4258","-111.9216","355.7","TEMPE ASU, AZ US","    0",",,7,1700","    0",",,7","    0",",,7","  417",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,"  400",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00028499","2018-06-21","33.4258","-111.9216","355.7","TEMPE ASU, AZ US","    0",",,7,1700","    0",",,7","    0",",,7","  411",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  406",",,7,1700",,,,,,,,,,,,,,,,,,
"USC00028499","2018-06-22","33.4258","-111.9216","355.7","TEMPE ASU, AZ US","    0",",,7,1700","    0",",,7","    0",",,7","  428",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,"  406",",,7,1700",,,,,,,,,,,,,,,,,,
