"USC00332791","2018-06-15","41.0461","-83.6622","234.1","FINDLAY WPCC, OH US","    0",",,7,2400","    0",",,7","    0",",,7","  283",",,7","  167",",,7","  211",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00332791","2018-06-16","41.0461","-83.6622","234.1","FINDLAY WPCC, OH US","   20",",,7,2400","    0",",,7","    0",",,7","  311",",,7","  183",",,7","  256",",,7,2400",,,,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00332791","2018-06-17","41.0461","-83.6622","234.1","FINDLAY WPCC, OH US","    0",",,7,2400","    0",",,7","    0",",,7","  339",",,7","  228",",,7","  272",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00332791","2018-06-18","41.0461","-83.6622","234.1","FINDLAY WPCC, OH US","    0",",,7,2400","    0",",,7","    0",",,7","  339",",,7","  244",",,7","  283",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00332791","2018-06-19","41.0461","-83.6622","234.1","FINDLAY WPCC, OH US","    0","T,,7,2400","    0",",,7","    0",",,7","  283",",,7","  194",",,7","  194",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00332791","2018-06-20","41.0461","-83.6622","234.1","FINDLAY WPCC, OH US","    0",",,7,2400","    0",",,7","    0",",,7","  256",",,7","  183",",,7","  183",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00332791","2018-06-21","41.0461","-83.6622","234.1","FINDLAY WPCC, OH US","   10",",,7,2400","    0",",,7","    0",",,7","  256",",,7","  156",",,7","  189",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00332791","2018-06-22","41.0461","-83.6622","234.1","FINDLAY WPCC, OH US","  251",",,7,2400","    0",",,7","    0",",,7","  222",",,7","  189",",,7","  189",",,7,2400",,,,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00332791","2018-06-23","41.0461","-83.6622","234.1","FINDLAY WPCC, OH US","   66",",,7,2400","    0",",,7","    0",",,7","  250",",,7","  189",",,7","  211",",,7,2400",,,,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00332791","2018-06-24","41.0461","-83.6622","234.1","FINDLAY WPCC, OH US","    0",",,7,2400","    0",",,7","    0",",,7","  267",",,7","  189",",,7","  189",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00332791","2018-06-25","41.0461","-83.6622","234.1","FINDLAY WPCC, OH US","    0",",,7,2400","    0",",,7","    0",",,7","  239",",,7","  150",",,7","  178",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00332791","2018-06-26","41.0461","-83.6622","234.1","FINDLAY WPCC, OH US","    0","T,,7,2400","    0",",,7","    0",",,7","  278",",,7","  150",",,7","  194",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00332791","2018-06-27","41.0461","-83.6622","234.1","FINDLAY WPCC, OH US","  267",",,7,2400","    0",",,7","    0",",,7","  267",",,7","  189",",,7","  211",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00332791","2018-06-28","41.0461","-83.6622","234.1","FINDLAY WPCC, OH US","    0",",,7,2400","    0",",,7","    0",",,7","  289",",,7","  178",",,7","  228",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00332791","2018-06-29","41.0461","-83.6622","234.1","FINDLAY WPCC, OH US","    0",",,7,2400","    0",",,7","    0",",,7","  317",",,7","  183",",,7","  250",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00332791","2018-06-30","41.0461","-83.6622","234.1","FINDLAY WPCC, OH US","    0",",,7,2400","    0",",,7","    0",",,7","  328",",,7","  217",",,7","  261",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00332791","2018-07-01","41.0461","-83.6622","234.1","FINDLAY WPCC, OH US","    0",",,7,2400","    0",",,7","    0",",,7","  339",",,7","  211",",,7","  256",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00332791","2018-07-02","41.0461","-83.6622","234.1","FINDLAY WPCC, OH US","    0",",,7,2400","    0",",,7","    0",",,7","  311",",,7","  233",",,7","  261",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00332791","2018-07-03","41.0461","-83.6622","234.1","FINDLAY WPCC, OH US","   71",",,7,2400","    0",",,7","    0",",,7","  328",",,7","  222",",,7","  228",",,7,2400",,,,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00332791","2018-07-04","41.0461","-83.6622","234.1","FINDLAY WPCC, OH US","    0",",,7,2400","    0",",,7","    0",",,7","  328",",,7","  222",",,7","  278",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00332791","2018-07-05","41.0461","-83.6622","234.1","FINDLAY WPCC, OH US","   18",",,7,2400","    0",",,7","    0",",,7","  317",",,7","  228",",,7","  250",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00332791","2018-07-06","41.0461","-83.6622","234.1","FINDLAY WPCC, OH US","    0",",,7,2400","    0",",,7","    0",",,7","  256",",,7","  167",",,7","  167",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
"USC00332791","2018-07-07","41.0461","-83.6622","234.1","FINDLAY WPCC, OH US","    0",",,7,2400","    0",",,7","    0",",,7","  261",",,7","  139",",,7","  178",",,7,2400",,,,,,,,,,,,,,,,,,,,,,
