"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"MXM00076762","2017-04-20","17.55","-99.5","1265.0","CHILPANCINGO RO., MX","    0",",,S",,,"  328",",,S","  126",",,S","  227","H,,S"
"MXM00076762","2017-04-21","17.55","-99.5","1265.0","CHILPANCINGO RO., MX","    0",",,S",,,"  316",",,S","  145",",,S","  229","H,,S"
"MXM00076762","2017-04-22","17.55","-99.5","1265.0","CHILPANCINGO RO., MX","    0",",,S",,,"  318",",,S","  166",",,S","  241","H,,S"
"MXM00076762","2017-04-23","17.55","-99.5","1265.0","CHILPANCINGO RO., MX","    0",",,S",,,"  319",",,S","  164",",,S","  236","H,,S"
"MXM00076762","2017-04-24","17.55","-99.5","1265.0","CHILPANCINGO RO., MX","    0",",,S",,,"  314",",,S","  164",",,S","  246","H,,S"
"MXM00076762","2017-04-25","17.55","-99.5","1265.0","CHILPANCINGO RO., MX","    0",",,S",,,"  323",",,S","  170",",,S","  242","H,,S"
"MXM00076762","2017-04-26","17.55","-99.5","1265.0","CHILPANCINGO RO., MX","    0",",,S",,,"  309",",,S","  175",",,S","  233","H,,S"
"MXM00076762","2017-04-27","17.55","-99.5","1265.0","CHILPANCINGO RO., MX","    0",",,S",,,"  302",",,S","  165",",,S","  228","H,,S"
"MXM00076762","2017-04-28","17.55","-99.5","1265.0","CHILPANCINGO RO., MX","    0",",,S",,,"  324",",,S","  166",",,S","  234","H,,S"
"MXM00076762","2017-04-29","17.55","-99.5","1265.0","CHILPANCINGO RO., MX","    0",",,S",,,"  338",",,S","  168",",,S","  259","H,,S"
"MXM00076762","2017-04-30","17.55","-99.5","1265.0","CHILPANCINGO RO., MX","    0",",,S",,,,,,,"  252","H,,S"
"MXM00076762","2017-05-01","17.55","-99.5","1265.0","CHILPANCINGO RO., MX","    0",",,S",,,"  340",",,S","  176",",,S","  248","H,,S"
"MXM00076762","2017-05-02","17.55","-99.5","1265.0","CHILPANCINGO RO., MX","    0",",,S",,,"  338",",,S","  188",",,S","  224","H,,S"
"MXM00076762","2017-05-03","17.55","-99.5","1265.0","CHILPANCINGO RO., MX","    0",",,S",,,"  328",",,S","  186",",,S","  219","H,,S"
"MXM00076762","2017-05-04","17.55","-99.5","1265.0","CHILPANCINGO RO., MX","    0",",,S",,,"  328",",,S","  183",",,S","  248","H,,S"
"MXM00076762","2017-05-05","17.55","-99.5","1265.0","CHILPANCINGO RO., MX","    0",",,S",,,"  355",",,S","  183",",,S","  239","H,,S"
"MXM00076762","2017-05-06","17.55","-99.5","1265.0","CHILPANCINGO RO., MX","    0",",,S",,,"  311",",,S","  183",",,S","  247","H,,S"
"MXM00076762","2017-05-07","17.55","-99.5","1265.0","CHILPANCINGO RO., MX","    0",",,S",,,"  318",",,S","  182",",,S","  241","H,,S"
"MXM00076762","2017-05-08","17.55","-99.5","1265.0","CHILPANCINGO RO., MX","    0",",,S",,,"  338",",,S","  182",",,S","  231","H,,S"
"MXM00076762","2017-05-09","17.55","-99.5","1265.0","CHILPANCINGO RO., MX","    0",",,S",,,"  316",",,S","  182",",,S","  217","H,,S"
"MXM00076762","2017-05-11","17.55","-99.5","1265.0","CHILPANCINGO RO., MX","    0",",,S",,,"  336",",,S","  186",",,S","  250","H,,S"
