"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SPE00120161","2018-04-02","42.0831","0.3264","541.0","HUESCA, SP","    0",",,E","  158",",,E","   77",",,E"
"SPE00120161","2018-04-03","42.0831","0.3264","541.0","HUESCA, SP","    2",",,E","  188",",,E","   73",",,E"
"SPE00120161","2018-04-04","42.0831","0.3264","541.0","HUESCA, SP","   16",",,E","  155",",,E","   74",",,E"
"SPE00120161","2018-04-05","42.0831","0.3264","541.0","HUESCA, SP","    0",",,E","  179",",,E","   45",",,E"
"SPE00120161","2018-04-06","42.0831","0.3264","541.0","HUESCA, SP","    2",",,E","  186",",,E","   84",",,E"
"SPE00120161","2018-04-07","42.0831","0.3264","541.0","HUESCA, SP","  222",",,E","  160",",,E","   90",",,E"
"SPE00120161","2018-04-08","42.0831","0.3264","541.0","HUESCA, SP","    0",",,E","  130",",,E","   55",",,E"
"SPE00120161","2018-04-09","42.0831","0.3264","541.0","HUESCA, SP","    6",",,E","  100",",,E","   40",",,E"
"SPE00120161","2018-04-10","42.0831","0.3264","541.0","HUESCA, SP","  372",",,E","   73",",,E","   37",",,E"
"SPE00120161","2018-04-11","42.0831","0.3264","541.0","HUESCA, SP","   86",",,E","   66",",,E","   26",",,E"
"SPE00120161","2018-04-12","42.0831","0.3264","541.0","HUESCA, SP","   26",",,E","  140",",,E","    9",",,E"
"SPE00120161","2018-04-13","42.0831","0.3264","541.0","HUESCA, SP","  112",",,E","  124",",,E","   64",",,E"
"SPE00120161","2018-04-14","42.0831","0.3264","541.0","HUESCA, SP","    0",",,E","  168",",,E","   49",",,E"
"SPE00120161","2018-04-15","42.0831","0.3264","541.0","HUESCA, SP","  186",",,E","  188",",,E","   65",",,E"
"SPE00120161","2018-04-16","42.0831","0.3264","541.0","HUESCA, SP","   64",",,E","  161",",,E","   87",",,E"
"SPE00120161","2018-04-17","42.0831","0.3264","541.0","HUESCA, SP","    0",",,E","  207",",,E","   74",",,E"
"SPE00120161","2018-04-18","42.0831","0.3264","541.0","HUESCA, SP","    0",",,E","  234",",,E","  115",",,E"
"SPE00120161","2018-04-19","42.0831","0.3264","541.0","HUESCA, SP","    0",",,E","  217",",,E","  123",",,E"
"SPE00120161","2018-04-20","42.0831","0.3264","541.0","HUESCA, SP","    0",",,E","  214",",,E","  105",",,E"
"SPE00120161","2018-04-21","42.0831","0.3264","541.0","HUESCA, SP","    0",",,E","  220",",,E","  110",",,E"
"SPE00120161","2018-04-22","42.0831","0.3264","541.0","HUESCA, SP","    0",",,E","  218",",,E","  112",",,E"
"SPE00120161","2018-04-23","42.0831","0.3264","541.0","HUESCA, SP","   24",",,E","  169",",,E","  118",",,E"
"SPE00120161","2018-04-24","42.0831","0.3264","541.0","HUESCA, SP","    0",",,E","  243",",,E","   99",",,E"
"SPE00120161","2018-04-25","42.0831","0.3264","541.0","HUESCA, SP","    0",",,E","  254",",,E","  107",",,E"
