"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"RSM00034740","2016-01-26","46.52","41.35","79.0","GIGANT, RS","    0","B,,S","   51",",,S"," -104",",,S"," -186",",,S",,," -147","H,,S"
"RSM00034740","2016-01-27","46.52","41.35","79.0","GIGANT, RS","    0","B,,S","   51",",,S",,," -194",",,S",,," -112","H,,S"
"RSM00034740","2016-01-28","46.52","41.35","79.0","GIGANT, RS",,,,,"   15",",,S","  -88",",,S",,,"    6","H,,S"
"RSM00034740","2016-01-29","46.52","41.35","79.0","GIGANT, RS",,,,,"   37",",,S","    5",",,S",,,"   27","H,,S"
"RSM00034740","2016-01-30","46.52","41.35","79.0","GIGANT, RS","    0","B,,S",,,"   29",",,S","  -12",",,S",,,"    3","H,,S"
"RSM00034740","2016-01-31","46.52","41.35","79.0","GIGANT, RS","    0","B,,S",,,"   37",",,S","   -8",",,S",,,"   13","H,,S"
"RSM00034740","2016-02-01","46.52","41.35","79.0","GIGANT, RS","   41","B,,S",,,"   66",",,S",,,,,"   34","H,,S"
"RSM00034740","2016-02-02","46.52","41.35","79.0","GIGANT, RS","   51","B,,S","   10",",,S",,,"  -10",",,S",,,"    9","H,,S"
"RSM00034740","2016-02-03","46.52","41.35","79.0","GIGANT, RS","    0","B,,S",,,"  103",",,S","    5",",,S",,,"   73","H,,S"
"RSM00034740","2016-02-04","46.52","41.35","79.0","GIGANT, RS","    0","B,,S",,,"  146",",,S","   40",",,S",,,"   88","H,,S"
"RSM00034740","2016-02-05","46.52","41.35","79.0","GIGANT, RS",,,,,"  107",",,S",,,,,"   68","H,,S"
"RSM00034740","2016-02-06","46.52","41.35","79.0","GIGANT, RS","   30","B,,S",,,,,,,,,"    4","H,,S"
"RSM00034740","2016-02-07","46.52","41.35","79.0","GIGANT, RS","   30","B,,S","   51",",,S","   -8",",,S",,,,,"  -44","H,,S"
"RSM00034740","2016-02-08","46.52","41.35","79.0","GIGANT, RS","    0","B,,S","   20",",,S","  -23",",,S","  -98",",,S",,,"  -52","H,,S"
"RSM00034740","2016-02-09","46.52","41.35","79.0","GIGANT, RS","    0","B,,S","   20",",,S","   43",",,S","  -47",",,S",,,"   -6","H,,S"
"RSM00034740","2016-02-10","46.52","41.35","79.0","GIGANT, RS","    0","B,,S",,,"   25",",,S","  -29",",,S",,,"    5","H,,S"
"RSM00034740","2016-02-11","46.52","41.35","79.0","GIGANT, RS",,,,,,,"   13",",,S",,,"   24","H,,S"
"RSM00034740","2016-02-12","46.52","41.35","79.0","GIGANT, RS","    0","B,,S",,,"   92",",,S","   19",",,S",,,"   52","H,,S"
"RSM00034740","2016-02-13","46.52","41.35","79.0","GIGANT, RS","    5","B,,S",,,"   70",",,S","   23",",,S",,,"   49","H,,S"
"RSM00034740","2016-02-14","46.52","41.35","79.0","GIGANT, RS","    0","B,,S",,,"   78",",,S","   26",",,S",,,"   49","H,,S"
"RSM00034740","2016-02-15","46.52","41.35","79.0","GIGANT, RS",,,,,,,"   42",",,S",,,"   75","H,,S"
"RSM00034740","2016-02-16","46.52","41.35","79.0","GIGANT, RS","   30","B,,S",,,"  163",",,S","   33",",,S",,,"   92","H,,S"
"RSM00034740","2016-02-17","46.52","41.35","79.0","GIGANT, RS","    5","B,,S",,,,,,,,,"   54","H,,S"
"RSM00034740","2016-02-18","46.52","41.35","79.0","GIGANT, RS",,,,,,,"  -37",",,S",,,"  -19","H,,S"
"RSM00034740","2016-02-19","46.52","41.35","79.0","GIGANT, RS","    0","B,,S",,,"   -2",",,S","  -47",",,S",,,"  -23","H,,S"
"RSM00034740","2016-02-20","46.52","41.35","79.0","GIGANT, RS","    5","B,,S","   10",",,S","   -3",",,S","  -52",",,S",,,"  -32","H,,S"
"RSM00034740","2016-02-21","46.52","41.35","79.0","GIGANT, RS","    3","B,,S","   10",",,S","   20",",,S","  -93",",,S",,,"  -26","H,,S"
"RSM00034740","2016-02-22","46.52","41.35","79.0","GIGANT, RS","   33","B,,S",,,"   61",",,S","  -21",",,S",,,"   13","H,,S"
"RSM00034740","2016-02-23","46.52","41.35","79.0","GIGANT, RS","    0","B,,S",,,"  135",",,S","   10",",,S",,,"   63","H,,S"
"RSM00034740","2016-02-24","46.52","41.35","79.0","GIGANT, RS","    0","B,,S",,,"  142",",,S","   12",",,S",,,"   62","H,,S"
"RSM00034740","2016-02-25","46.52","41.35","79.0","GIGANT, RS","   10","B,,S",,,"  115",",,S","   33",",,S",,,"   75","H,,S"
"RSM00034740","2016-02-26","46.52","41.35","79.0","GIGANT, RS","    0","B,,S",,,"   86",",,S","  -21",",,S",,,"   38","H,,S"
"RSM00034740","2016-02-27","46.52","41.35","79.0","GIGANT, RS","    0","B,,S",,,"  134",",,S","   30",",,S",,,"   69","H,,S"
"RSM00034740","2016-02-28","46.52","41.35","79.0","GIGANT, RS","    0","B,,S",,,"   79",",,S","   24",",,S",,,"   56","H,,S"
"RSM00034740","2016-02-29","46.52","41.35","79.0","GIGANT, RS","    0","B,,S",,,"  134",",,S",,,,,"   80","H,,S"
"RSM00034740","2016-03-01","46.52","41.35","79.0","GIGANT, RS","    0","B,,S",,,"  117",",,S","   38",",,S",,,"   64","H,,S"
"RSM00034740","2016-03-02","46.52","41.35","79.0","GIGANT, RS","    0","B,,S",,,"  135",",,S","   39",",,S",,,"   72","H,,S"
"RSM00034740","2016-03-03","46.52","41.35","79.0","GIGANT, RS","    0","B,,S",,,"   76",",,S","   50",",,S",,,"   62","H,,S"
"RSM00034740","2016-03-04","46.52","41.35","79.0","GIGANT, RS","    0","B,,S",,,"  193",",,S","   53",",,S",,,"  106","H,,S"
"RSM00034740","2016-03-05","46.52","41.35","79.0","GIGANT, RS","    0","B,,S",,,"  161",",,S","   51",",,S",,,"  101","H,,S"
"RSM00034740","2016-03-06","46.52","41.35","79.0","GIGANT, RS","    0","B,,S",,,"   91",",,S","   29",",,S",,,"   64","H,,S"
"RSM00034740","2016-03-07","46.52","41.35","79.0","GIGANT, RS","    0","B,,S",,,"  136",",,S","   30",",,S",,,"   79","H,,S"
"RSM00034740","2016-03-08","46.52","41.35","79.0","GIGANT, RS","    0","B,,S",,,"  127",",,S",,,,,"   73","H,,S"
"RSM00034740","2016-03-09","46.52","41.35","79.0","GIGANT, RS","    0","B,,S",,,"   88",",,S","   -1",",,S",,,"   41","H,,S"
"RSM00034740","2016-03-10","46.52","41.35","79.0","GIGANT, RS","    0","B,,S",,,"   47",",,S","   19",",,S",,,"   32","H,,S"
"RSM00034740","2016-03-11","46.52","41.35","79.0","GIGANT, RS","    0","B,,S",,,"   56",",,S","   26",",,S",,,"   38","H,,S"
"RSM00034740","2016-03-12","46.52","41.35","79.0","GIGANT, RS","   10","B,,S",,,"   66",",,S","   26",",,S",,,"   46","H,,S"
"RSM00034740","2016-03-13","46.52","41.35","79.0","GIGANT, RS","   10","B,,S",,,"   68",",,S","   42",",,S",,,"   55","H,,S"
"RSM00034740","2016-03-14","46.52","41.35","79.0","GIGANT, RS","   15","B,,S",,,"   92",",,S","    2",",,S",,,"   43","H,,S"
"RSM00034740","2016-03-15","46.52","41.35","79.0","GIGANT, RS","   41","B,,S",,,"   23",",,S",,,,,"    1","H,,S"
"RSM00034740","2016-03-16","46.52","41.35","79.0","GIGANT, RS","    0","B,,S",,,"   51",",,S","  -24",",,S",,,"    8","H,,S"
"RSM00034740","2016-03-17","46.52","41.35","79.0","GIGANT, RS","    3","B,,S",,,"   45",",,S","  -10",",,S",,,"   27","H,,S"
"RSM00034740","2016-03-18","46.52","41.35","79.0","GIGANT, RS","   10","B,,S",,,"   65",",,S","   26",",,S",,,"   52","H,,S"
"RSM00034740","2016-03-19","46.52","41.35","79.0","GIGANT, RS","  130","B,,S",,,"   81",",,S",,,,,"   21","H,,S"
"RSM00034740","2016-03-20","46.52","41.35","79.0","GIGANT, RS","   41","B,,S","   79",",,S","   16",",,S","  -59",",,S",,,"  -16","H,,S"
"RSM00034740","2016-03-21","46.52","41.35","79.0","GIGANT, RS","   20","B,,S",,,"   73",",,S","    2",",,S",,,"   34","H,,S"
"RSM00034740","2016-03-22","46.52","41.35","79.0","GIGANT, RS","    5","B,,S",,,"  130",",,S","   23",",,S",,,"   78","H,,S"
"RSM00034740","2016-03-23","46.52","41.35","79.0","GIGANT, RS","  140","B,,S",,,"  108",",,S",,,,,"   57","H,,S"
"RSM00034740","2016-03-24","46.52","41.35","79.0","GIGANT, RS","    5","B,,S",,,"  123",",,S","   13",",,S",,,"   80","H,,S"
"RSM00034740","2016-03-25","46.52","41.35","79.0","GIGANT, RS","   71","B,,S",,,"  181",",,S",,,,,"  121","H,,S"
"RSM00034740","2016-03-26","46.52","41.35","79.0","GIGANT, RS",,,,,,,,,,,"   55","H,,S"
"RSM00034740","2016-03-27","46.52","41.35","79.0","GIGANT, RS","   20","B,,S",,,"   90",",,S",,,,,"   42","H,,S"
"RSM00034740","2016-03-28","46.52","41.35","79.0","GIGANT, RS","    0","B,,S",,,"   93",",,S","   -7",",,S",,,"   51","H,,S"
"RSM00034740","2016-03-29","46.52","41.35","79.0","GIGANT, RS","   61","B,,S",,,"   75",",,S","   44",",,S",,,"   57","H,,S"
"RSM00034740","2016-03-30","46.52","41.35","79.0","GIGANT, RS","   10","B,,S",,,"  106",",,S","   49",",,S",,,"   74","H,,S"
"RSM00034740","2016-03-31","46.52","41.35","79.0","GIGANT, RS","    0","B,,S",,,"  132",",,S","   46",",,S",,,"   91","H,,S"
"RSM00034740","2016-06-23","46.52","41.35","79.0","GIGANT, RS",,,,,,,,,,,"  255","H,,S"
"RSM00034740","2016-07-20","46.52","41.35","79.0","GIGANT, RS",,,,,,,,,,,"  222","H,,S"
"RSM00034740","2016-07-21","46.52","41.35","79.0","GIGANT, RS",,,,,,,"  159",",,S",,,"  177","H,,S"
"RSM00034740","2016-07-25","46.52","41.35","79.0","GIGANT, RS",,,,,,,"  155",",,S",,,"  211","H,,S"
"RSM00034740","2016-07-26","46.52","41.35","79.0","GIGANT, RS",,,,,,,"  156",",,S",,,"  196","H,,S"
"RSM00034740","2016-08-08","46.52","41.35","79.0","GIGANT, RS",,,,,,,,,,,"  285","H,,S"
"RSM00034740","2016-08-22","46.52","41.35","79.0","GIGANT, RS",,,,,,,,,,,"  300","H,,S"
"RSM00034740","2016-08-23","46.52","41.35","79.0","GIGANT, RS",,,,,,,,,,,"  299","H,,S"
"RSM00034740","2016-08-24","46.52","41.35","79.0","GIGANT, RS",,,,,,,,,,,"  263","H,,S"
"RSM00034740","2016-08-25","46.52","41.35","79.0","GIGANT, RS",,,,,,,,,,,"  259","H,,S"
"RSM00034740","2016-08-26","46.52","41.35","79.0","GIGANT, RS",,,,,,,,,,,"  230","H,,S"
"RSM00034740","2016-09-02","46.52","41.35","79.0","GIGANT, RS",,,,,,,"  111",",,S",,,"  175","H,,S"
"RSM00034740","2016-09-25","46.52","41.35","79.0","GIGANT, RS",,,,,,,"   55",",,S",,,"  102","H,,S"
