"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00335857","2018-07-19","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","  133",",,7",,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-07-20","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  133",",,7",,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-07-21","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","  163",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  178",",,7",,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-07-22","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","   38",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","  178",",,7",,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-07-23","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","   20",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","  178",",,7",,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-07-24","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","  191",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  189",",,7",,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-07-25","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  200",",,7",,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-07-26","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  167",",,7",,,,,,,"  167",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-07-27","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","   20",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  161",",,7",,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-07-28","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  133",",,7",,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-07-29","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  128",",,7",,,,,,,"  128",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-07-30","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","  128",",,7",,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-07-31","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  183",",,7",,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-08-01","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","  559",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","  194",",,7",,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-08-02","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","  194",",,7",,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-08-03","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  189",",,7",,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-08-04","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  178",",,7",,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-08-05","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  178",",,7",,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-08-06","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  189",",,7",,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-08-07","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  189",",,7",,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-08-08","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","  198",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  194",",,7",,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-08-09","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","   20",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  189",",,7",,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-08-10","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  178",",,7",,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-08-11","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","  102",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  183",",,7",,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-08-12","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  144",",,7",,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-08-13","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  144",",,7",,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-08-14","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  156",",,7",,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-08-15","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  161",",,7",,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-08-16","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  167",",,7",,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-08-17","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","   25",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  167",",,7",,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-08-18","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","   36",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","  200",",,7",,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-08-19","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  167",",,7",,,,,,,"  167",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-08-20","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  156",",,7",,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-08-21","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","  216",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  150",",,7",,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-08-22","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  178",",,7",,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-08-23","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","  106",",,7",,,,,,,"  106",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-08-24","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  106",",,7",,,,,,,"  106",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-08-25","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  106",",,7",,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-08-26","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","  178",",,7",,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-08-27","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  189",",,7",,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-08-28","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  189",",,7",,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-08-29","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  194",",,7",,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-08-30","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","  152",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  200",",,7",,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-08-31","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  178",",,7",,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-09-01","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  172",",,7",,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-09-02","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  189",",,7",,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-09-03","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  194",",,7",,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-09-04","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  194",",,7",,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-09-05","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  200",",,7",,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-09-06","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  200",",,7",,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-09-07","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  200",",,7",,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-09-08","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  189",",,7",,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-09-09","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","  457",",,7,0700","    0",",,7,0700","    0",",,7,0700","  189",",,7","  128",",,7",,,,,,,"  128",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-09-10","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","  457",",,7,0700","    0",",,7,0700","    0",",,7,0700","  194",",,7","  128",",,7",,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-09-11","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  194",",,7","  156",",,7",,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-09-12","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  194",",,7","  150",",,7",,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-09-13","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","  156",",,7",,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-09-14","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  178",",,7",,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-09-15","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  183",",,7",,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-09-16","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  189",",,7",,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-09-17","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","   20",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  194",",,7",,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-09-18","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","  173",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","  183",",,7",,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-09-19","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  172",",,7",,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-09-20","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  167",",,7",,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-09-21","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  167",",,7",,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-09-22","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","   89",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  150",",,7",,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-09-23","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","   25",",,7,0700","    0",",,7,0700","    0",",,7,0700","  172",",,7","  122",",,7",,,,,,,"  122",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-09-24","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","   18",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","  122",",,7",,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-09-25","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","  279",",,7,0700","    0",",,7,0700","    0",",,7,0700","  206",",,7","  161",",,7",,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-09-26","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","  114",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","  183",",,7",,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-09-27","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","   25",",,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","  106",",,7",,,,,,,"  111",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-09-28","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  178",",,7","  100",",,7",,,,,,,"  106",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-09-29","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  217",",,7","   94",",,7",,,,,,,"  100",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-09-30","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  206",",,7","   94",",,7",,,,,,,"  100",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-10-01","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","  100",",,7",,,,,,,"  122",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-10-02","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  117",",,7",,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-10-03","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  189",",,7",,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-10-04","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  194",",,7",,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-10-05","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","   51",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","   94",",,7",,,,,,,"  106",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-10-06","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","   94",",,7",,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-10-07","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","  152",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  161",",,7",,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-10-08","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  161",",,7",,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-10-09","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  172",",,7",,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-10-10","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  167",",,7",,,,,,,"  167",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-10-11","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","  191",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  167",",,7",,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-10-12","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  200",",,7","   50",",,7",,,,,,,"   67",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-10-13","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","   58",",,7,0700","    0",",,7,0700","    0",",,7,0700","  117",",,7","   39",",,7",,,,,,,"   39",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-10-14","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","   72",",,7","   33",",,7",,,,,,,"   56",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-10-15","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","   20",",,7,0700","    0",",,7,0700","    0",",,7,0700","  150",",,7","   56",",,7",,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-10-16","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","   36",",,7,0700","    0",",,7,0700","    0",",,7,0700","  161",",,7","   17",",,7",,,,,,,"   17",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-10-17","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  122",",,7","   17",",,7",,,,,,,"   39",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-10-18","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  167",",,7","   -6",",,7",,,,,,,"   -6",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-10-19","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  117",",,7","  -17",",,7",,,,,,,"  -17",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-10-20","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","   38",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","  -17",",,7",,,,,,,"   94",",,7,0700",,,,,,,,,,,,,,
"USC00335857","2018-10-21","39.73315","-82.21559","267.3","NEW LEXINGTON 2 NW, OH US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  161",",,7","    6",",,7",,,,,,,"   22",",,7,0700",,,,,,,,,,,,,,
