"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00093706","2018-08-04","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","    0","T,,W,2400",,,,,"  306",",,W","  211",",,W","   15",",,W",,,,,,,,,"  200",",,W","  270",",,W","   40",",,W","   54",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00093706","2018-08-05","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","    0",",,W,2400",,,,,"  322",",,W","  217",",,W","   16",",,W",,,,,,,,,"  220",",,W","  220",",,W","   45",",,W","   63",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00093706","2018-08-06","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","    0",",,W,2400",,,,,"  333",",,W","  222",",,W","   13",",,W",,,,,,,,,"  310",",,W","  320",",,W","   54",",,W","   63",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00093706","2018-08-07","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","   15",",,W,2400",,,,,"  317",",,W","  217",",,W","   24",",,W",,,,,,,,,"  230",",,W","  220",",,W","   94",",,W","  143",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00093706","2018-08-08","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","  119",",,W,2400",,,,,"  322",",,W","  211",",,W","   28",",,W",,,,,,,,,"  300",",,W","  310",",,W","  112",",,W","  143",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00093706","2018-08-09","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","    0",",,W,2400",,,,,"  317",",,W","  211",",,W","   26",",,W",,,,,,,,,"  290",",,W","  270",",,W","   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093706","2018-08-10","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","   15",",,W,2400",,,,,"  306",",,W","  211",",,W","   20",",,W",,,,,,,,,"  310",",,W","  300",",,W","   63",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093706","2018-08-11","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","   10",",,W,2400",,,,,"  306",",,W","  222",",,W","   17",",,W",,,,,,,,,"  340",",,W","  340",",,W","   63",",,W","   72",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00093706","2018-08-12","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","    0",",,W,2400",,,,,"  283",",,W","  206",",,W","   15",",,W",,,,,,,,,"  350",",,W","  100",",,W","   45",",,W","   58",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00093706","2018-08-13","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","   58",",,W,2400",,,,,"  278",",,W","  194",",,W","   20",",,W",,,,,,,,,"   60",",,W","   30",",,W","   72",",,W","   89",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00093706","2018-08-14","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","    0","T,,W,2400",,,,,"  278",",,W","  189",",,W","   27",",,W",,,,,,,,,"  310",",,W","  310",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,,,,,
"USW00093706","2018-08-15","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","    0",",,W,2400",,,,,"  311",",,W","  194",",,W","   25",",,W",,,,,,,,,"  270",",,W","  280",",,W","   58",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093706","2018-08-16","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","    0",",,W,2400",,,,,"  322",",,W","  211",",,W","   19",",,W",,,,,,,,,"  330",",,W","  190",",,W","   40",",,W","   58",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00093706","2018-08-17","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","    0","T,,W,2400",,,,,"  339",",,W","  228",",,W","   29",",,W",,,,,,,,,"  190",",,W","  180",",,W","   89",",,W","  116",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00093706","2018-08-18","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","  328",",,W,2400",,,,,"  300",",,W","  217",",,W","   35",",,W",,,,,,,,,"  280",",,W","  310",",,W","   94",",,W","  116",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00093706","2018-08-19","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","    0","T,,W,2400",,,,,"  250",",,W","  183",",,W","   29",",,W",,,,,,,,,"   50",",,W","   50",",,W","   58",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093706","2018-08-20","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","    0",",,W,2400",,,,,"  261",",,W","  194",",,W","   27",",,W",,,,,,,,,"  130",",,W","  120",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,
"USW00093706","2018-08-21","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","  259",",,W,2400",,,,,"  289",",,W","  217",",,W","   37",",,W",,,,,,,,,"  150",",,W","  140",",,W","   76",",,W","   98",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00093706","2018-08-22","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","    0",",,W,2400",,,,,"  283",",,W","  183",",,W","   40",",,W",,,,,,,,,"  310",",,W","  300",",,W","  107",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093706","2018-08-23","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","    0",",,W,2400",,,,,"  272",",,W","  150",",,W","   27",",,W",,,,,,,,,"  290",",,W","  320",",,W","   72",",,W","   85",",,W",,,,,,,,,,,,,,,,
"USW00093706","2018-08-24","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","    0",",,W,2400",,,,,"  283",",,W","  144",",,W","   20",",,W",,,,,,,,,"  180",",,W","  190",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,
"USW00093706","2018-08-25","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","    0",",,W,2400",,,,,"  278",",,W","  167",",,W","   25",",,W",,,,,,,,,"  170",",,W","  190",",,W","   58",",,W","   89",",,W",,,,,,,,,,,,,,,,
"USW00093706","2018-08-26","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","    0",",,W,2400",,,,,"  311",",,W","  189",",,W","   25",",,W",,,,,,,,,"  220",",,W","  200",",,W","   54",",,W","   76",",,W",,,,,,,,,,,,,,,,
"USW00093706","2018-08-27","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","    0","T,,W,2400",,,,,"  333",",,W","  211",",,W","   18",",,W",,,,,,,,,"  300",",,W","  190",",,W","   58",",,W","   72",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00093706","2018-08-28","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","    0",",,W,2400",,,,,"  350",",,W","  228",",,W","   26",",,W",,,,,,,,,"  180",",,W","  230",",,W","   54",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093706","2018-08-29","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","    0","T,,W,2400",,,,,"  350",",,W","  239",",,W","   30",",,W",,,,,,,,,"  190",",,W","  280",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,
"USW00093706","2018-08-30","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","    0",",,W,2400",,,,,"  317",",,W","  233",",,W","   23",",,W",,,,,,,,,"  330",",,W","  340",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,,,,,
"USW00093706","2018-08-31","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","   61",",,W,2400",,,,,"  300",",,W","  222",",,W","   26",",,W",,,,,,,,,"   80",",,W","   60",",,W","   76",",,W","   98",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00093706","2018-09-01","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","  180",",,W,2400",,,,,"  283",",,W","  222",",,W","   25",",,W",,,,,,,,,"  170",",,W","  160",",,W","   98",",,W","  121",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00093706","2018-09-02","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","    0",",,W,2400",,,,,"  311",",,W","  228",",,W","   16",",,W",,,,,,,,,"  200",",,W","  200",",,W","   36",",,W","   49",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093706","2018-09-03","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","    0",",,W,2400",,,,,"  344",",,W","  222",",,W","    8",",,W",,,,,,,,,"  260",",,W","  220",",,W","   36",",,W","   49",",,W",,,,,,,,,,,,,,,,
"USW00093706","2018-09-04","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","    0",",,W,2400",,,,,"  350",",,W","  228",",,W","   13",",,W",,,,,,,,,"  120",",,W","  160",",,W","   40",",,W","   58",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00093706","2018-09-05","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","    0",",,W,2400",,,,,"  339",",,W","  239",",,W","   19",",,W",,,,,,,,,"  190",",,W","  230",",,W","   54",",,W","   72",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00093706","2018-09-06","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","    0",",,W,2400",,,,,"  344",",,W","  233",",,W","   22",",,W",,,,,,,,,"  360",",,W","  320",",,W","  107",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00093706","2018-09-07","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","  196",",,W,2400",,,,,"  328",",,W","  211",",,W","   18",",,W",,,,,,,,,"  320",",,W","  330",",,W","   89",",,W","  112",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00093706","2018-09-08","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","  221",",,W,2400",,,,,"  233",",,W","  139",",,W","   42",",,W",,,,,,,,,"   10",",,W","   10",",,W","   89",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093706","2018-09-09","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","  734",",,W,2400",,,,,"  161",",,W","  133",",,W","   38",",,W",,,,,,,,,"   60",",,W","   50",",,W","   63",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093706","2018-09-10","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","  127",",,W,2400",,,,,"  172",",,W","  144",",,W","   26",",,W",,,,,,,,,"   70",",,W","   70",",,W","   54",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093706","2018-09-11","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","    0",",,W,2400",,,,,"  217",",,W","  172",",,W","   23",",,W",,,,,,,,,"  350",",,W","  340",",,W","   45",",,W","   58",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00093706","2018-09-12","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","    0","T,,W,2400",,,,,"  256",",,W","  189",",,W","   16",",,W",,,,,,,,,"  340",",,W","  350",",,W","   36",",,W","   45",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00093706","2018-09-13","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","   15",",,W,2400",,,,,"  289",",,W","  222",",,W","   22",",,W",,,,,,,,,"   80",",,W","  120",",,W","   58",",,W","   76",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00093706","2018-09-14","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","    0","T,,W,2400",,,,,"  267",",,W","  228",",,W","   36",",,W",,,,,,,,,"   50",",,W","   60",",,W","   63",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093706","2018-09-15","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","    0",",,W,2400",,,,,"  283",",,W","  211",",,W","   27",",,W",,,,,,,,,"   30",",,W","   30",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,
"USW00093706","2018-09-16","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","    0",",,W,2400",,,,,"  283",",,W","  200",",,W","   28",",,W",,,,,,,,,"  130",",,W","   70",",,W","   54",",,W","   67",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00093706","2018-09-17","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","   41",",,W,2400",,,,,"  267",",,W","  217",",,W","   41",",,W",,,,,,,,,"  170",",,W","  150",",,W","   89",",,W","  116",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00093706","2018-09-18","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","    5",",,W,2400",,,,,"  294",",,W","  217",",,W","   28",",,W",,,,,,,,,"  350",",,W","  330",",,W","   89",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093706","2018-09-19","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","    0",",,W,2400",,,,,"  300",",,W","  189",",,W","   18",",,W",,,,,,,,,"  330",",,W","  330",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,,,,,
"USW00093706","2018-09-20","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","    0",",,W,2400",,,,,"  283",",,W","  172",",,W","   27",",,W",,,,,,,,,"  160",",,W","  160",",,W","   67",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093706","2018-09-21","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","    0",",,W,2400",,,,,"  250",",,W","  217",",,W","   50",",,W",,,,,,,,,"  330",",,W","  330",",,W","   89",",,W","  125",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00093706","2018-09-22","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","   36",",,W,2400",,,,,"  244",",,W","  156",",,W","   32",",,W",,,,,,,,,"  320",",,W","  350",",,W","   67",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093706","2018-09-23","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","   66",",,W,2400",,,,,"  178",",,W","  144",",,W","   18",",,W",,,,,,,,,"   20",",,W","   60",",,W","   40",",,W","   45",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00093706","2018-09-24","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","   41",",,W,2400",,,,,"  189",",,W","  161",",,W","   27",",,W",,,,,,,,,"  110",",,W","  110",",,W","   54",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093706","2018-09-25","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","  206",",,W,2400",,,,,"  228",",,W","  161",",,W","   21",",,W",,,,,,,,,"  160",",,W","  160",",,W","   45",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093706","2018-09-26","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","  196",",,W,2400",,,,,"  278",",,W","  189",",,W","   29",",,W",,,,,,,,,"  320",",,W","  320",",,W","   94",",,W","  112",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00093706","2018-09-27","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","  279",",,W,2400",,,,,"  189",",,W","  128",",,W","   26",",,W",,,,,,,,,"  280",",,W","   90",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093706","2018-09-28","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","   23",",,W,2400",,,,,"  239",",,W","  128",",,W","   22",",,W",,,,,,,,,"  340",",,W","  340",",,W","   58",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093706","2018-09-29","39.7062","-77.7304","214.9","HAGERSTOWN REGIONAL AIRPORT, MD US","    0",",,W,2400",,,,,"  239",",,W","  128",",,W","   18",",,W",,,,,,,,,"  310",",,W","  280",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,
