"USC00503502","2018-07-07","59.2381","-135.4494","29.0","HAINES NUMBER 2, AK US","    3",",,7,0600","    0",",,7,","    0",",,7,0600","  228",",,7","  133",",,7",,,,,"  144",",,7,0600",,,,,,,,,,,,,,
"USC00503502","2018-07-08","59.2381","-135.4494","29.0","HAINES NUMBER 2, AK US","    0",",,7,0600","    0",",,7,","    0",",,7,0600","  183",",,7","  144",",,7",,,,,"  150",",,7,0600",,,,,,,,,,,,,,
"USC00503502","2018-07-09","59.2381","-135.4494","29.0","HAINES NUMBER 2, AK US","    0",",,7,0600","    0",",,7,","    0",",,7,0600","  189",",,7","  133",",,7",,,,,"  150",",,7,0600",,,,,,,,,,,,,,
"USC00503502","2018-07-10","59.2381","-135.4494","29.0","HAINES NUMBER 2, AK US","    0","T,,7,0600","    0",",,7,","    0",",,7,0600","  172",",,7","  139",",,7",,,,,"  139",",,7,0600",,,,,,,,,,,,,,
"USC00503502","2018-07-11","59.2381","-135.4494","29.0","HAINES NUMBER 2, AK US","   46",",,7,0600","    0",",,7,","    0",",,7,0600","  156",",,7","  117",",,7",,,,,"  122",",,7,0600",,,,,,,,,,,,,,
"USC00503502","2018-07-12","59.2381","-135.4494","29.0","HAINES NUMBER 2, AK US","    0","T,,7,0600","    0",",,7,","    0",",,7,0600","  150",",,7","  106",",,7",,,,,"  122",",,7,0600",,,,,,,,,,,,,,
"USC00503502","2018-07-13","59.2381","-135.4494","29.0","HAINES NUMBER 2, AK US","    3",",,7,0600","    0",",,7,","    0",",,7,0600","  172",",,7","   72",",,7",,,,,"  111",",,7,0600",,,,,,,,,,,,,,
"USC00503502","2018-07-14","59.2381","-135.4494","29.0","HAINES NUMBER 2, AK US","    0",",,7,0600","    0",",,7,","    0",",,7,0600","  200",",,7","  111",",,7",,,,,"  144",",,7,0600",,,,,,,,,,,,,,
"USC00503502","2018-07-15","59.2381","-135.4494","29.0","HAINES NUMBER 2, AK US","    3",",,7,0600","    0",",,7,","    0",",,7,0600","  156",",,7","  111",",,7",,,,,"  117",",,7,0600",,,,,,,,,,,,,,
"USC00503502","2018-07-16","59.2381","-135.4494","29.0","HAINES NUMBER 2, AK US","   33",",,7,0600","    0",",,7,","    0",",,7,0600","  133",",,7","  106",",,7",,,,,"  111",",,7,0600",,,,,,,,,,,,,,
"USC00503502","2018-07-17","59.2381","-135.4494","29.0","HAINES NUMBER 2, AK US","    0","T,,7,0600","    0",",,7,","    0",",,7,0600","  161",",,7","  106",",,7",,,,,"  128",",,7,0600",,,,,,,,,,,,,,
"USC00503502","2018-07-18","59.2381","-135.4494","29.0","HAINES NUMBER 2, AK US","    5",",,7,0600","    0",",,7,","    0",",,7,0600","  183",",,7","  111",",,7",,,,,"  111",",,7,0600",,,,,,,,,,,,,,
"USC00503502","2018-07-19","59.2381","-135.4494","29.0","HAINES NUMBER 2, AK US","   10",",,7,0600","    0",",,7,","    0",",,7,0600","  156",",,7","  111",",,7",,,,,"  122",",,7,0600",,,,,,,,,,,,,,
"USC00503502","2018-07-20","59.2381","-135.4494","29.0","HAINES NUMBER 2, AK US","    0",",,7,0600","    0",",,7,","    0",",,7,0600","  200",",,7","   89",",,7",,,,,"  128",",,7,0600",,,,,,,,,,,,,,
"USC00503502","2018-07-21","59.2381","-135.4494","29.0","HAINES NUMBER 2, AK US","    0",",,7,0600","    0",",,7,","    0",",,7,0600","  211",",,7","  106",",,7",,,,,"  133",",,7,0600",,,,,,,,,,,,,,
"USC00503502","2018-07-22","59.2381","-135.4494","29.0","HAINES NUMBER 2, AK US","    0",",,7,0600","    0",",,7,","    0",",,7,0600","  233",",,7","  117",",,7",,,,,"  150",",,7,0600",,,,,,,,,,,,,,
"USC00503502","2018-07-23","59.2381","-135.4494","29.0","HAINES NUMBER 2, AK US","    0",",,7,0600","    0",",,7,","    0",",,7,0600","  261",",,7","  106",",,7",,,,,"  150",",,7,0600",,,,,,,,,,,,,,
"USC00503502","2018-07-24","59.2381","-135.4494","29.0","HAINES NUMBER 2, AK US","    0",",,7,0600","    0",",,7,","    0",",,7,0600","  256",",,7","  111",",,7",,,,,"  144",",,7,0600",,,,,,,,,,,,,,
"USC00503502","2018-07-25","59.2381","-135.4494","29.0","HAINES NUMBER 2, AK US","    0",",,7,0600","    0",",,7,","    0",",,7,0600","  244",",,7","  117",",,7",,,,,"  156",",,7,0600",,,,,,,,,,,,,,
"USC00503502","2018-07-26","59.2381","-135.4494","29.0","HAINES NUMBER 2, AK US","    0",",,7,0600","    0",",,7,","    0",",,7,0600","  233",",,7","  150",",,7",,,,,"  156",",,7,0600",,,,,,,,,,,,,,
"USC00503502","2018-07-27","59.2381","-135.4494","29.0","HAINES NUMBER 2, AK US","    0",",,7,0600","    0",",,7,","    0",",,7,0600","  228",",,7","  150",",,7",,,,,"  161",",,7,0600",,,,,,,,,,,,,,
"USC00503502","2018-07-28","59.2381","-135.4494","29.0","HAINES NUMBER 2, AK US","    0",",,7,0600","    0",",,7,","    0",",,7,0600","  233",",,7","  150",",,7",,,,,"  161",",,7,0600",,,,,,,,,,,,,,
"USC00503502","2018-07-29","59.2381","-135.4494","29.0","HAINES NUMBER 2, AK US","    0",",,7,0600","    0",",,7,","    0",",,7,0600","  233",",,7","  111",",,7",,,,,"  139",",,7,0600",,,,,,,,,,,,,,
"USC00503502","2018-07-30","59.2381","-135.4494","29.0","HAINES NUMBER 2, AK US","    0",",,7,0600","    0",",,7,","    0",",,7,0600","  233",",,7","  117",",,7",,,,,"  144",",,7,0600",,,,,,,,,,,,,,
"USC00503502","2018-07-31","59.2381","-135.4494","29.0","HAINES NUMBER 2, AK US","    0",",,7,0600","    0",",,7,","    0",",,7,0600","  233",",,7","  117",",,7",,,,,"  156",",,7,0600",,,,,,,,,,,,,,
"USC00503502","2018-08-01","59.2381","-135.4494","29.0","HAINES NUMBER 2, AK US","    0",",,7,0600","    0",",,7,","    0",",,7,0600","  233",",,7","  106",",,7",,,,,"  144",",,7,0600",,,,,,,,,,,,,,
"USC00503502","2018-08-02","59.2381","-135.4494","29.0","HAINES NUMBER 2, AK US","    0",",,7,0600","    0",",,7,","    0",",,7,0600","  222",",,7","  139",",,7",,,,,"  156",",,7,0600",,,,,,,,,,,,,,
"USC00503502","2018-08-03","59.2381","-135.4494","29.0","HAINES NUMBER 2, AK US","    0",",,7,0600","    0",",,7,","    0",",,7,0600","  200",",,7","  139",",,7",,,,,"  156",",,7,0600",,,,,,,,,,,,,,
"USC00503502","2018-08-04","59.2381","-135.4494","29.0","HAINES NUMBER 2, AK US","   56",",,7,0600","    0",",,7,","    0",",,7,0600","  178",",,7","  133",",,7",,,,,"  139",",,7,0600",,,,,,,,,,,,,,
"USC00503502","2018-08-05","59.2381","-135.4494","29.0","HAINES NUMBER 2, AK US","    0","T,,7,0600","    0",",,7,","    0",",,7,0600","  183",",,7","  117",",,7",,,,,"  139",",,7,0600",,,,,,,,,,,,,,
"USC00503502","2018-08-06","59.2381","-135.4494","29.0","HAINES NUMBER 2, AK US","    0",",,7,0600","    0",",,7,","    0",",,7,0600","  239",",,7","  139",",,7",,,,,"  167",",,7,0600",,,,,,,,,,,,,,
"USC00503502","2018-08-07","59.2381","-135.4494","29.0","HAINES NUMBER 2, AK US","    0","T,,7,0600","    0",",,7,","    0",",,7,0600","  183",",,7","  144",",,7",,,,,"  150",",,7,0600",,,,,,,,,,,,,,
