"USC00448022","2017-12-23","37.27866","-80.68884","511.5","PEARISBURG 4 SSE, VA US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  117",",,7","    0",",,7",,,,,"  111",",,7,0700",,,,,,,,,,
"USC00448022","2017-12-24","37.27866","-80.68884","511.5","PEARISBURG 4 SSE, VA US","   94",",,7,0700","    0",",,7,0700","    0",",,7,0700","  139",",,7","   22",",,7",,,,,"   22",",,7,0700",,,,,,,,,,
"USC00448022","2017-12-25","37.27866","-80.68884","511.5","PEARISBURG 4 SSE, VA US","   13",",,7,0700","   13",",,7,0700","   25",",,7,0700","   39",",,7","  -61",",,7",,,,,"  -56",",,7,0700",,,,,,,,,,
"USC00448022","2017-12-26","37.27866","-80.68884","511.5","PEARISBURG 4 SSE, VA US","    0",",,7,0700","    0",",,7,0700","    0","T,,7,0700","  -28",",,7","  -78",",,7",,,,,"  -61",",,7,0700",,,,,,,,,,
"USC00448022","2017-12-27","37.27866","-80.68884","511.5","PEARISBURG 4 SSE, VA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","    0",",,7","  -89",",,7",,,,,"  -78",",,7,0700",,,,,,,,,,
"USC00448022","2017-12-28","37.27866","-80.68884","511.5","PEARISBURG 4 SSE, VA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   11",",,7"," -144",",,7",,,,," -144",",,7,0700",,,,,,,,,,
"USC00448022","2017-12-29","37.27866","-80.68884","511.5","PEARISBURG 4 SSE, VA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  -39",",,7"," -150",",,7",,,,,"  -94",",,7,0700",,,,,,,,,,
"USC00448022","2017-12-30","37.27866","-80.68884","511.5","PEARISBURG 4 SSE, VA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   22",",,7"," -100",",,7",,,,,"  -33",",,7,0700",,,,,,,,,,
"USC00448022","2017-12-31","37.27866","-80.68884","511.5","PEARISBURG 4 SSE, VA US","    0","T,,7,0700","    0","T,,7,0700","    0",",,7,0700","  -11",",,7"," -133",",,7",,,,," -133",",,7,0700",,,,,,,,,,
"USC00448022","2018-01-01","37.27866","-80.68884","511.5","PEARISBURG 4 SSE, VA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  -78",",,7"," -144",",,7",,,,," -139",",,7,0700",,,,,,,,,,
"USC00448022","2018-01-02","37.27866","-80.68884","511.5","PEARISBURG 4 SSE, VA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  -83",",,7"," -167",",,7",,,,," -167",",,7,0700",,,,,,,,,,
"USC00448022","2018-01-03","37.27866","-80.68884","511.5","PEARISBURG 4 SSE, VA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  -44",",,7"," -183",",,7",,,,," -161",",,7,0700",,,,,,,,,,
"USC00448022","2018-01-04","37.27866","-80.68884","511.5","PEARISBURG 4 SSE, VA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  -28",",,7"," -161",",,7",,,,,"  -94",",,7,0700",,,,,,,,,,
