"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00013978","2018-12-01","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","   76",",,W,2400","    0",",,H","    0",",,H","  261",",,W","  139",",,W","   54",",,W",,,,,"  207","H,,S",,,,,"  220",",,W","  220",",,W","  103",",,W","  143",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2018-12-02","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  211",",,W","   78",",,W","   27",",,W",,,,,"  166","H,,S",,,,,"  220",",,W","  240",",,W","   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2018-12-03","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  117",",,W","   17",",,W","   31",",,W",,,,,"   90","H,,S",,,,,"  360",",,W","  360",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2018-12-04","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","   89",",,W","    0",",,W","   14",",,W",,,,,"   46","H,,S",,,,,"  330",",,W","  290",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2018-12-05","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","   83",",,W","  -21",",,W","   14",",,W",,,,,"   21","H,,S",,,,,"   30",",,W","  360",",,W","   54",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2018-12-06","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  122",",,W","  -21",",,W","   19",",,W",,,,,"   37","H,,S",,,,,"  180",",,W","  170",",,W","   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2018-12-07","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","  147",",,W,2400","    0",",,H","    0",",,H","   89",",,W","   61",",,W","   31",",,W",,,,,"   78","H,,S",,,,,"   60",",,W","   80",",,W","   63",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2018-12-08","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","  335",",,W,2400","    0",",,H","    0",",,H","   83",",,W","   44",",,W","   51",",,W",,,,,"   71","H,,S",,,,,"   90",",,W","  100",",,W","  157",",,W","  206",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2018-12-09","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    5",",,W,2400","    0",",,H","    0",",,H","   44",",,W","   11",",,W","   37",",,W",,,,,"   38","H,,S",,,,,"   30",",,W","  360",",,W","   76",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2018-12-10","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","   83",",,W","  -16",",,W","   21",",,W",,,,,"   36","H,,S",,,,,"  340",",,W","  350",",,W","   45",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2018-12-11","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  100",",,W","  -38",",,W","   12",",,W",,,,,"   19","H,,S",,,,,"  190",",,W","  200",",,W","   36",",,W","   49",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2018-12-12","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","   28",",,W","   41",",,W",,,,,"   71","H,,S",,,,,"  170",",,W","  170",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2018-12-13","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","   36",",,W,2400","    0",",,H","    0",",,H","  178",",,W","  122",",,W","   53",",,W",,,,,"  137","H,,S",,,,,"  120",",,W","  120",",,W","  107",",,W","  143",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2018-12-14","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    3",",,W,2400",,,"    0",",,H","  172",",,W","   67",",,W","   29",",,W",,,,,"  132","H,,S",,,,,"   90",",,W","   90",",,W","   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2018-12-15","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0","T,,W,2400",,,"    0",",,H","  100",",,W","   67",",,W","   24",",,W",,,,,"   87","H,,S",,,,,"  220",",,W","  280",",,W","   54",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2018-12-16","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  117",",,W","   39",",,W","    9",",,W",,,,,"   94","H,,S",,,,,"  360",",,W","  360",",,W","   36",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2018-12-17","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   11",",,W","    6",",,W",,,,,"   78","H,,S",,,,,"  340",",,W","  340",",,W","   31",",,W","   40",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2018-12-18","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","   17",",,W","   12",",,W",,,,,"   94","H,,S",,,,,"   60",",,W","  250",",,W","   40",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2018-12-19","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","   30",",,W,2400","    0",",,H","    0",",,H","  156",",,W","   50",",,W","   18",",,W",,,,,"   98","H,,S",,,,,"   90",",,W","   90",",,W","   67",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2018-12-20","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","   33",",,W,2400","    0",",,H","    0",",,H","  111",",,W","   61",",,W","   36",",,W",,,,,"   98","H,,S",,,,,"  330",",,W","  300",",,W","   94",",,W","  139",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2018-12-21","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0","T,,W,2400","    0",",,H","    0",",,H","   83",",,W","   -5",",,W","   28",",,W",,,,,"   66","H,,S",,,,,"  340",",,W","  340",",,W","   76",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2018-12-22","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","  -10",",,W","   29",",,W",,,,,"   60","H,,S",,,,,"  150",",,W","  160",",,W","   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2018-12-23","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","   11",",,W","   32",",,W",,,,,"  120","H,,S",,,,,"  180",",,W","  320",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2018-12-24","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","  -10",",,W","   24",",,W",,,,,"   49","H,,S",,,,,"  110",",,W","  100",",,W","   67",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2018-12-25","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    8",",,W,2400","    0",",,H","    0",",,H","  139",",,W","   44",",,W","   20",",,W",,,,,"   91","H,,S",,,,,"  180",",,W","  170",",,W","   45",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2018-12-26","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    5",",,W,2400","    0",",,H","    0",",,H","  206",",,W","  106",",,W","   47",",,W",,,,,"  136","H,,S",,,,,"  140",",,W","  120",",,W","  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2018-12-27","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","  356",",,W,2400","    0",",,H","    0",",,H","  178",",,W","  133",",,W","   56",",,W",,,,,"  149","H,,S",,,,,"  230",",,W","  210",",,W","  130",",,W","  179",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2018-12-28","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    8",",,W,2400","    0",",,H","    0",",,H","  150",",,W","   39",",,W","   16",",,W",,,,,"  136","H,,S",,,,,"   20",",,W","  300",",,W","   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2018-12-29","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0","T,,W,2400","    0",",,H","    0",",,H","  111",",,W","   22",",,W","   32",",,W",,,,,"   60","H,,S",,,,,"   30",",,W","   30",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2018-12-30","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","  112",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   72",",,W","   25",",,W",,,,,"   97","H,,S",,,,,"  180",",,W","  180",",,W","   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2018-12-31","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","   89",",,W,2400","    0",",,H","    0",",,H","  239",",,W","  122",",,W","   43",",,W",,,,,"  170","H,,S",,,,,"  190",",,W","  270",",,W","  116",",,W","  170",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-01-01","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  156",",,W","   83",",,W","   28",",,W",,,,,"  121","H,,S",,,,,"  360",",,W","   20",",,W","   63",",,W","   81",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-01-02","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","  467",",,W,2400","    0",",,H","    0",",,H","   89",",,W","   67",",,W","   27",",,W",,,,,"   82","H,,S",,,,,"   30",",,W","   30",",,W","   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-01-03","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","  130",",,W,2400","    0",",,H","    0",",,H","  122",",,W","   67",",,W","   38",",,W",,,,,"   79","H,,S",,,,,"  100",",,W","  110",",,W","   89",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-01-04","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","   20",",,W,2400","    0",",,H","    0",",,H","  122",",,W","   50",",,W","   38",",,W",,,,,"   86","H,,S",,,,,"  230",",,W","  230",",,W","   76",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-01-05","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","   33",",,W","   17",",,W",,,,,"   78","H,,S",,,,,"  200",",,W","  270",",,W","   45",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-01-06","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  194",",,W","   17",",,W","   11",",,W",,,,,"   88","H,,S",,,,,"  220",",,W","  200",",,W","   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-01-07","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    3",",,W,2400",,,"    0",",,H","  206",",,W","   67",",,W","   47",",,W",,,,,"  126","H,,S",,,,,"  210",",,W","  210",",,W","  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-01-08","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  211",",,W","   89",",,W","   28",",,W",,,,,"  171","H,,S",,,,,"  340",",,W","  200",",,W","   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-01-09","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  117",",,W","    0",",,W","   30",",,W",,,,,"   94","H,,S",,,,,"  360",",,W","  350",",,W","   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-01-10","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","   94",",,W","  -21",",,W","   15",",,W",,,,,"   33","H,,S",,,,,"   30",",,W","   30",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-01-11","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  122",",,W","   -5",",,W","   22",",,W",,,,,"   48","H,,S",,,,,"   90",",,W","  100",",,W","   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-01-12","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","  140",",,W,2400","    0",",,H","    0",",,H","  128",",,W","   72",",,W","   40",",,W",,,,,"  100","H,,S",,,,,"  140",",,W","  130",",,W","   89",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-01-13","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","   78",",,W","   50",",,W","   29",",,W",,,,,"   72","H,,S",,,,,"  300",",,W","  300",",,W","   54",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-01-14","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","   61",",,W","   39",",,W","   23",",,W",,,,,"   49","H,,S",,,,,"  350",",,W","  350",",,W","   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-01-15","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","   72",",,W","   11",",,W","    6",",,W",,,,,"   51","H,,S",,,,,"  220",",,W","  360",",,W","   36",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-01-16","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  128",",,W","  -16",",,W","   12",",,W",,,,,"   45","H,,S",,,,,"  190",",,W","  220",",,W","   36",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-01-17","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","   53",",,W,2400","    0",",,H","    0",",,H","  139",",,W","   89",",,W","   30",",,W",,,,,"  108","H,,S",,,,,"  190",",,W","  180",",,W","   72",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-01-18","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","   28",",,W,2400","    0",",,H","    0",",,H","  156",",,W","  111",",,W","   27",",,W",,,,,"  129","H,,S",,,,,"  170",",,W","  140",",,W","   81",",,W","  112",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-01-19","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","  267",",,W,2400",,,"    0",",,H","  172",",,W","   11",",,W","   63",",,W",,,,,"  141","H,,S",,,,,"  200",",,W","  190",",,W","  170",",,W","  201",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-01-20","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0","T,,W,2400",,,"    0",",,H","   33",",,W","  -27",",,W","   34",",,W",,,,,"   12","H,,S",,,,,"  340",",,W","  310",",,W","   81",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-01-21","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  100",",,W","  -32",",,W","   36",",,W",,,,,"   15","H,,S",,,,,"  140",",,W","  130",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-01-22","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","   28",",,W","   73",",,W",,,,,"   75","H,,S",,,,,"  150",",,W","  130",",,W","  116",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-01-23","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","  168",",,W,2400","    0",",,H","    0",",,H","  161",",,W","   11",",,W","   41",",,W",,,,,"  112","H,,S",,,,,"  150",",,W","  150",",,W","  103",",,W","  143",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-01-24","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","   72",",,W","  -16",",,W","   20",",,W",,,,,"   23","H,,S",,,,,"  320",",,W","  320",",,W","   63",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-01-25","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","   78",",,W","  -27",",,W","   18",",,W",,,,,"   21","H,,S",,,,,"   40",",,W","  360",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-01-26","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0","T,,W,2400","    0",",,H","    0",",,H","  139",",,W","  -21",",,W","   17",",,W",,,,,"   45","H,,S",,,,,"  210",",,W","  210",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-01-27","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  150",",,W","    0",",,W","    6",",,W",,,,,"   61","H,,S",,,,,"  240",",,W","  240",",,W","   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-01-28","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","  102",",,W,2400",,,"    0",",,H","  172",",,W","    6",",,W","   38",",,W",,,,,"   78","H,,S",,,,,"  220",",,W","  230",",,W","  107",",,W","  143",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-01-29","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    3",",,W,2400",,,,,"   33",",,W","  -32",",,W","   35",",,W",,,,,"   26","H,,S",,,,,"  350",",,W","  360",",,W","   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-01-30","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","   56",",,W","  -38",",,W","   16",",,W",,,,,"   -1","H,,S",,,,,"   30",",,W","  360",",,W","   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-01-31","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","  -10",",,W","   30",",,W",,,,,"   53","H,,S",,,,,"  180",",,W","  150",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-02-01","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  200",",,W","   61",",,W","   22",",,W",,,,,"  125","H,,S",,,,,"  170",",,W","  160",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-02-02","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  211",",,W","   28",",,W","    9",",,W",,,,,"  114","H,,S",,,,,"  170",",,W","  130",",,W","   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-02-03","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  211",",,W","   72",",,W","   24",",,W",,,,,"  128","H,,S",,,,,"  160",",,W","  160",",,W","   72",",,W","   85",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-02-04","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0","T,,W,2400","    0",",,H","    0",",,H","  211",",,W","  150",",,W","   41",",,W",,,,,"  167","H,,S",,,,,"  210",",,W","  220",",,W","   76",",,W","   94",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-02-05","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","   38",",,W,2400","    0",",,H","    0",",,H","  228",",,W","  150",",,W","   34",",,W",,,,,"  189","H,,S",,,,,"  190",",,W","  180",",,W","   67",",,W","   85",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013978","2019-02-06","33.4963","-90.0866","40.5","GREENWOOD LEFLORE AIRPORT, MS US","    0",",,W,2400","    0",",,H","    0",",,H","  267",",,W","  189",",,W","   56",",,W",,,,,"  216","H,,S",,,,,"  200",",,W","  210",",,W","  125",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
