"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00004841","2018-07-04","43.76944","-87.85056","227.4","SHEBOYGAN CO MEMORIAL AIRPORT, WI US","    3",",,W","    0",",,W","    0",",,W","  328",",,W","  189",",,W","   26",",,W",,,,,,,,,"  160",",,W","  170",",,W","   81",",,W","  103",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00004841","2018-07-05","43.76944","-87.85056","227.4","SHEBOYGAN CO MEMORIAL AIRPORT, WI US","    0",",,W","    0",",,W","    0",",,W","  306",",,W","  172",",,W","   34",",,W",,,,,,,,,"   50",",,W","   40",",,W","   76",",,W","   98",",,W","    1",",,W",,,,,,,,,,
"USW00004841","2018-07-06","43.76944","-87.85056","227.4","SHEBOYGAN CO MEMORIAL AIRPORT, WI US","    0",",,W","    0",",,W","    0",",,W","  244",",,W","   94",",,W","   34",",,W",,,,,,,,,"   40",",,W","   50",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,
"USW00004841","2018-07-07","43.76944","-87.85056","227.4","SHEBOYGAN CO MEMORIAL AIRPORT, WI US","    0",",,W","    0",",,W","    0",",,W","  272",",,W","   78",",,W","   27",",,W",,,,,,,,,"  180",",,W","  180",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,
"USW00004841","2018-07-08","43.76944","-87.85056","227.4","SHEBOYGAN CO MEMORIAL AIRPORT, WI US","    0",",,W","    0",",,W","    0",",,W","  311",",,W","  106",",,W","   38",",,W",,,,,,,,,"  170",",,W","  180",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,
"USW00004841","2018-07-09","43.76944","-87.85056","227.4","SHEBOYGAN CO MEMORIAL AIRPORT, WI US","    0",",,W","    0",",,W","    0",",,W","  328",",,W","  144",",,W","   41",",,W",,,,,,,,,"  250",",,W","  250",",,W","   81",",,W","  112",",,W",,,,,,,,,,,,
"USW00004841","2018-07-10","43.76944","-87.85056","227.4","SHEBOYGAN CO MEMORIAL AIRPORT, WI US","    0",",,W","    0",",,W","    0",",,W","  300",",,W","  144",",,W","   24",",,W",,,,,,,,,"   20",",,W","   40",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,
"USW00004841","2018-07-11","43.76944","-87.85056","227.4","SHEBOYGAN CO MEMORIAL AIRPORT, WI US","    0",",,W","    0",",,W","    0",",,W","  283",",,W","  117",",,W","   17",",,W",,,,,,,,,"  130",",,W","   90",",,W","   54",",,W","   72",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00004841","2018-07-12","43.76944","-87.85056","227.4","SHEBOYGAN CO MEMORIAL AIRPORT, WI US","   36",",,W","    0",",,W","    0",",,W","  283",",,W","  133",",,W","   40",",,W",,,,,,,,,"  190",",,W","  180",",,W","  107",",,W","  125",",,W","    1",",,W",,,,,,,,,,
"USW00004841","2018-07-13","43.76944","-87.85056","227.4","SHEBOYGAN CO MEMORIAL AIRPORT, WI US","  130",",,W","    0",",,W","    0",",,W","  306",",,W","  211",",,W","   33",",,W",,,,,,,,,"  360",",,W","  350",",,W","   81",",,W","  103",",,W","    1",",,W",,,,,,,,,,
"USW00004841","2018-07-14","43.76944","-87.85056","227.4","SHEBOYGAN CO MEMORIAL AIRPORT, WI US","    0",",,W","    0",",,W","    0",",,W","  289",",,W","  194",",,W","   17",",,W",,,,,,,,,"   70",",,W","   60",",,W","   54",",,W","   67",",,W","    1",",,W",,,,,,,,,,
"USW00004841","2018-07-15","43.76944","-87.85056","227.4","SHEBOYGAN CO MEMORIAL AIRPORT, WI US","    0","T,,W","    0",",,W","    0",",,W","  300",",,W","  189",",,W","   17",",,W",,,,,,,,,"  140",",,W","  120",",,W","   54",",,W","   67",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W",,
"USW00004841","2018-07-16","43.76944","-87.85056","227.4","SHEBOYGAN CO MEMORIAL AIRPORT, WI US","    0",",,W","    0",",,W","    0",",,W","  289",",,W","  167",",,W","   33",",,W",,,,,,,,,"  300",",,W","  290",",,W","   72",",,W","  103",",,W","    1",",,W",,,,,,,,,,
"USW00004841","2018-07-17","43.76944","-87.85056","227.4","SHEBOYGAN CO MEMORIAL AIRPORT, WI US","    0",",,W","    0",",,W","    0",",,W","  256",",,W","  122",",,W","   30",",,W",,,,,,,,,"   80",",,W","   70",",,W","   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,
"USW00004841","2018-07-18","43.76944","-87.85056","227.4","SHEBOYGAN CO MEMORIAL AIRPORT, WI US","    0",",,W","    0",",,W","    0",",,W","  244",",,W","  106",",,W","   18",",,W",,,,,,,,,"  140",",,W","  100",",,W","   58",",,W","   94",",,W","    1",",,W",,,,,,,,,,
"USW00004841","2018-07-19","43.76944","-87.85056","227.4","SHEBOYGAN CO MEMORIAL AIRPORT, WI US","    0","T,,W","    0",",,W","    0",",,W","  267",",,W","  117",",,W","   31",",,W",,,,,,,,,"  130",",,W","  130",",,W","   72",",,W","   94",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00004841","2018-07-20","43.76944","-87.85056","227.4","SHEBOYGAN CO MEMORIAL AIRPORT, WI US","  320",",,W","    0",",,W","    0",",,W","  250",",,W","  189",",,W","   43",",,W",,,,,,,,,"  140",",,W","  150",",,W","   81",",,W","  116",",,W","    1",",,W",,,,,,,,,,
"USW00004841","2018-07-21","43.76944","-87.85056","227.4","SHEBOYGAN CO MEMORIAL AIRPORT, WI US","  107",",,W","    0",",,W","    0",",,W","  217",",,W","  189",",,W","   51",",,W",,,,,,,,,"   30",",,W","   30",",,W","  103",",,W","  130",",,W","    1",",,W",,,,,,,,,,
"USW00004841","2018-07-22","43.76944","-87.85056","227.4","SHEBOYGAN CO MEMORIAL AIRPORT, WI US","   25",",,W","    0",",,W","    0",",,W","  261",",,W","  161",",,W","   49",",,W",,,,,,,,,"   50",",,W","   20",",,W","   98",",,W","  130",",,W","    1",",,W",,,,,,,,,,
