"USC00233568","2018-07-01","39.7425","-94.0347","274.3","HAMILTON 2 W, MO US","   13",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  211",",,7",,,,,,,,,"  250",",,7,0800",,,,,,,,
"USC00233568","2018-07-02","39.7425","-94.0347","274.3","HAMILTON 2 W, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  144",",,7",,,,,,,,,"  244",",,7,0800",,,,,,,,
"USC00233568","2018-07-03","39.7425","-94.0347","274.3","HAMILTON 2 W, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  172",",,7",,,,,,,,,"  272",",,7,0800",,,,,,,,
"USC00233568","2018-07-04","39.7425","-94.0347","274.3","HAMILTON 2 W, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  228",",,7",,,,,,,,,"  289",",,7,0800",,,,,,,,
"USC00233568","2018-07-05","39.7425","-94.0347","274.3","HAMILTON 2 W, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  228",",,7",,,,,,,,,"  256",",,7,0800",,,,,,,,
"USC00233568","2018-07-06","39.7425","-94.0347","274.3","HAMILTON 2 W, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  217",",,7",,,,,,,,,"  256",",,7,0800",,,,,,,,
"USC00233568","2018-07-07","39.7425","-94.0347","274.3","HAMILTON 2 W, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  178",",,7",,,,,,,,,"  233",",,7,0800",,,,,,,,
"USC00233568","2018-07-08","39.7425","-94.0347","274.3","HAMILTON 2 W, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7",,,,,,,,,,,"  256",",,7,0800",,,,,,,,
"USC00233568","2018-07-09","39.7425","-94.0347","274.3","HAMILTON 2 W, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7",,,,,,,,,,,"  283",",,7,0800",,,,,,,,
"USC00233568","2018-07-10","39.7425","-94.0347","274.3","HAMILTON 2 W, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  178",",,7",,,,,,,,,"  306",",,7,0800",,,,,,,,
"USC00233568","2018-07-11","39.7425","-94.0347","274.3","HAMILTON 2 W, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  206",",,7",,,,,,,,,"  294",",,7,0800",,,,,,,,
"USC00233568","2018-07-12","39.7425","-94.0347","274.3","HAMILTON 2 W, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  217",",,7",,,,,,,,,"  278",",,7,0800",,,,,,,,
"USC00233568","2018-07-13","39.7425","-94.0347","274.3","HAMILTON 2 W, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  217",",,7",,,,,,,,,"  278",",,7,0800",,,,,,,,
"USC00233568","2018-07-14","39.7425","-94.0347","274.3","HAMILTON 2 W, MO US",,,"    0",",,7","    0",",,7","  372",",,7","  217",",,7",,,,,,,,,"  306",",,7,0800",,,,,,,,
"USC00233568","2018-07-15","39.7425","-94.0347","274.3","HAMILTON 2 W, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  183",",,7",,,,,,,,,"  306",",,7,0800",,,,,,,,
"USC00233568","2018-07-16","39.7425","-94.0347","274.3","HAMILTON 2 W, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  189",",,7",,,,,,,,,"  294",",,7,0800",,,,,,,,
"USC00233568","2018-07-17","39.7425","-94.0347","274.3","HAMILTON 2 W, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  200",",,7",,,,,,,,,"  250",",,7,0800",,,,,,,,
