"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USC00402489","2018-03-24","36.0749","-87.3959","237.7","DICKSON, TN US","   28",",,7,2000",,,,,"  167",",,7","   83",",,7",,,,,,,"  167",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-03-25","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  167",",,7","   44",",,7",,,,,,,"   67",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-03-26","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  150",",,7","   39",",,7",,,,,,,"  117",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-03-27","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  211",",,7","   94",",,7",,,,,,,"  172",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-03-28","36.0749","-87.3959","237.7","DICKSON, TN US","  188",",,7,2000",,,,,"  200",",,7","  156",",,7",,,,,,,"  161",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-03-29","36.0749","-87.3959","237.7","DICKSON, TN US","  401",",,7,2000",,,,,"  200",",,7","  139",",,7",,,,,,,"  150",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-03-30","36.0749","-87.3959","237.7","DICKSON, TN US","   33",",,7,2000",,,,,"  150",",,7","   78",",,7",,,,,,,"   78",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-03-31","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  211",",,7","    6",",,7",,,,,,,"  161",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-04-01","36.0749","-87.3959","237.7","DICKSON, TN US","   15",",,7,2000",,,,,"  161",",,7","   94",",,7",,,,,,,"  100",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-04-02","36.0749","-87.3959","237.7","DICKSON, TN US","    8",",,7,2000",,,,,"  144",",,7","   50",",,7",,,,,,,"  111",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-04-03","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  272",",,7","   83",",,7",,,,,,,"  211",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-04-04","36.0749","-87.3959","237.7","DICKSON, TN US","  107",",,7,2000",,,,,"  211",",,7","   22",",,7",,,,,,,"   61",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-04-05","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  133",",,7","  -17",",,7",,,,,,,"   72",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-04-06","36.0749","-87.3959","237.7","DICKSON, TN US","    5",",,7,2000",,,,,"  150",",,7","   17",",,7",,,,,,,"  106",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-04-07","36.0749","-87.3959","237.7","DICKSON, TN US","   38",",,7,2000",,,,,"  106",",,7","   -6",",,7",,,,,,,"   11",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-04-08","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"   83",",,7","  -17",",,7",,,,,,,"   61",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-04-09","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  150",",,7","   17",",,7",,,,,,,"   83",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-04-10","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  144",",,7","   33",",,7",,,,,,,"   72",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-04-11","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  122",",,7","  -11",",,7",,,,,,,"  122",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-04-12","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  272",",,7","  -11",",,7",,,,,,,"  233",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-04-13","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  267",",,7","  156",",,7",,,,,,,"  228",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-04-14","36.0749","-87.3959","237.7","DICKSON, TN US","  163",",,7,2000",,,,,"  228",",,7","  156",",,7",,,,,,,"  156",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-04-15","36.0749","-87.3959","237.7","DICKSON, TN US","  132",",,7,2000",,,,,"  156",",,7","   33",",,7",,,,,,,"   33",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-04-16","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"   78",",,7","    6",",,7",,,,,,,"   44",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-04-17","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  256",",,7","  -17",",,7",,,,,,,"  150",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-04-18","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  233",",,7","   83",",,7",,,,,,,"  200",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-04-19","36.0749","-87.3959","237.7","DICKSON, TN US","   30",",,7,2000",,,,,"  200",",,7","   50",",,7",,,,,,,"   67",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-04-20","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  194",",,7","    0",",,7",,,,,,,"  144",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-04-21","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  228",",,7","   44",",,7",,,,,,,"  172",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-04-22","36.0749","-87.3959","237.7","DICKSON, TN US","  279",",,7,2000",,,,,"  172",",,7","  139",",,7",,,,,,,"  139",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-04-23","36.0749","-87.3959","237.7","DICKSON, TN US","  259",",,7,2000",,,,,"  194",",,7","  133",",,7",,,,,,,"  144",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-04-24","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  183",",,7","  128",",,7",,,,,,,"  144",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-04-25","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  217",",,7","  100",",,7",,,,,,,"  161",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-04-26","36.0749","-87.3959","237.7","DICKSON, TN US","   38",",,7,2000",,,,,"  161",",,7","  111",",,7",,,,,,,"  111",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-04-27","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  222",",,7","   50",",,7",,,,,,,"  167",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-04-28","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  211",",,7","   50",",,7",,,,,,,"  133",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-04-29","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  183",",,7","   44",",,7",,,,,,,"  111",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-05-01","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  278",",,7","   61",",,7",,,,,,,"  167",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-05-02","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  283",",,7","  139",",,7",,,,,,,"  233",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-05-03","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  289",",,7","  144",",,7",,,,,,,"  250",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-05-04","36.0749","-87.3959","237.7","DICKSON, TN US","   15",",,7,2000",,,,,"  250",",,7","  183",",,7",,,,,,,"  194",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-05-05","36.0749","-87.3959","237.7","DICKSON, TN US","  434",",,7,2000",,,,,"  194",",,7","  161",",,7",,,,,,,"  161",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-05-06","36.0749","-87.3959","237.7","DICKSON, TN US","  119",",,7,2000",,,,,"  261",",,7","   94",",,7",,,,,,,"  133",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-05-07","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  267",",,7","  100",",,7",,,,,,,"  156",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-05-08","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  261",",,7","   94",",,7",,,,,,,"  172",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-05-09","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  294",",,7","  117",",,7",,,,,,,"  222",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-05-10","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  283",",,7","  167",",,7",,,,,,,"  222",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-05-11","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  294",",,7","  172",",,7",,,,,,,"  233",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-05-12","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  289",",,7","  156",",,7",,,,,,,"  206",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-05-13","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  300",",,7","  144",",,7",,,,,,,"  206",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-05-14","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  317",",,7","  161",",,7",,,,,,,"  217",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-05-15","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  311",",,7","  172",",,7",,,,,,,"  217",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-05-16","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  256",",,7","  183",",,7",,,,,,,"  200",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-05-17","36.0749","-87.3959","237.7","DICKSON, TN US","  122",",,7,2000",,,,,"  272",",,7","  178",",,7",,,,,,,"  194",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-05-18","36.0749","-87.3959","237.7","DICKSON, TN US","    5",",,7,2000",,,,,"  261",",,7","  183",",,7",,,,,,,"  211",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-05-19","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  294",",,7","  178",",,7",,,,,,,"  233",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-05-21","36.0749","-87.3959","237.7","DICKSON, TN US","  302",",,7,2000",,,,,"  283",",,7","  167",",,7",,,,,,,"  222",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-05-22","36.0749","-87.3959","237.7","DICKSON, TN US","   38",",,7,2000",,,,,"  283",",,7","  178",",,7",,,,,,,"  217",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-05-23","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  300",",,7","  172",",,7",,,,,,,"  239",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-05-24","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  294",",,7","  172",",,7",,,,,,,"  217",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-05-25","36.0749","-87.3959","237.7","DICKSON, TN US","    3",",,7,2000",,,,,"  300",",,7","  167",",,7",,,,,,,"  228",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-05-26","36.0749","-87.3959","237.7","DICKSON, TN US","   18",",,7,2000",,,,,"  256",",,7","  183",",,7",,,,,,,"  217",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-05-27","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  300",",,7","  178",",,7",,,,,,,"  222",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-05-28","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  283",",,7","  189",",,7",,,,,,,"  222",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-05-29","36.0749","-87.3959","237.7","DICKSON, TN US","  157",",,7,2000",,,,,"  256",",,7","  200",",,7",,,,,,,"  228",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-05-30","36.0749","-87.3959","237.7","DICKSON, TN US","  508",",,7,2000",,,,,"  289",",,7","  211",",,7",,,,,,,"  217",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-05-31","36.0749","-87.3959","237.7","DICKSON, TN US","   36",",,7,2000",,,,,"  300",",,7","  194",",,7",,,,,,,"  261",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-06-01","36.0749","-87.3959","237.7","DICKSON, TN US","   66",",,7,2000",,,,,"  278",",,7","  183",",,7",,,,,,,"  228",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-06-02","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  311",",,7","  183",",,7",,,,,,,"  261",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-06-03","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  278",",,7","  189",",,7",,,,,,,"  189",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-06-04","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  267",",,7","  122",",,7",,,,,,,"  172",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-06-05","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  272",",,7","  144",",,7",,,,,,,"  183",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-06-06","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  300",",,7","  122",",,7",,,,,,,"  200",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-06-07","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  311",",,7","  161",",,7",,,,,,,"  244",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-06-08","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  317",",,7","  178",",,7",,,,,,,"  228",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-06-09","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  317",",,7","  172",",,7",,,,,,,"  244",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-06-10","36.0749","-87.3959","237.7","DICKSON, TN US","  287",",,7,2000",,,,,"  306",",,7","  200",",,7",,,,,,,"  239",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-06-11","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  306",",,7","  194",",,7",,,,,,,"  244",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-06-12","36.0749","-87.3959","237.7","DICKSON, TN US","   33",",,7,2000",,,,,"  306",",,7","  206",",,7",,,,,,,"  206",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-06-13","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  272",",,7","  194",",,7",,,,,,,"  244",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-06-14","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  311",",,7","  206",",,7",,,,,,,"  244",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-06-15","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  328",",,7","  206",",,7",,,,,,,"  261",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-06-16","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  328",",,7","  194",",,7",,,,,,,"  267",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-06-17","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  328",",,7","  206",",,7",,,,,,,"  239",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-06-18","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  311",",,7","  189",",,7",,,,,,,"  261",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-06-19","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  300",",,7","  206",",,7",,,,,,,"  244",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-06-20","36.0749","-87.3959","237.7","DICKSON, TN US","   66",",,7,2000",,,,,"  272",",,7","  200",",,7",,,,,,,"  239",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-06-21","36.0749","-87.3959","237.7","DICKSON, TN US","   53",",,7,2000",,,,,"  278",",,7","  211",",,7",,,,,,,"  233",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-06-22","36.0749","-87.3959","237.7","DICKSON, TN US","   66",",,7,2000",,,,,"  267",",,7","  183",",,7",,,,,,,"  222",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-06-23","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  283",",,7","  172",",,7",,,,,,,"  250",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-06-24","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  300",",,7","  206",",,7",,,,,,,"  244",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-06-25","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  311",",,7","  211",",,7",,,,,,,"  256",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-06-26","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  311",",,7","  222",",,7",,,,,,,"  250",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-06-27","36.0749","-87.3959","237.7","DICKSON, TN US","   48",",,7,2000",,,,,"  311",",,7","  194",",,7",,,,,,,"  244",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-06-28","36.0749","-87.3959","237.7","DICKSON, TN US","  919",",,7,2000",,,,,"  250",",,7","  194",",,7",,,,,,,"  233",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-06-29","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  311",",,7","  189",",,7",,,,,,,"  261",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-06-30","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  328",",,7","  200",",,7",,,,,,,"  261",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-07-01","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  322",",,7","  217",",,7",,,,,,,"  261",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-07-02","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  328",",,7","  222",",,7",,,,,,,"  239",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-07-03","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  322",",,7","  217",",,7",,,,,,,"  244",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-07-04","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  344",",,7","  217",",,7",,,,,,,"  306",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-07-05","36.0749","-87.3959","237.7","DICKSON, TN US","    0",",,7,2000",,,,,"  344",",,7","  228",",,7",,,,,,,"  283",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-07-06","36.0749","-87.3959","237.7","DICKSON, TN US","  231",",,7,2000",,,,,"  339",",,7","  222",",,7",,,,,,,"  228",",,7,2000",,,,,,,,,,,,,,,,
"USC00402489","2018-07-07","36.0749","-87.3959","237.7","DICKSON, TN US","   18",",,7,2000",,,,,"  289",",,7","  206",",,7",,,,,,,"  261",",,7,2000",,,,,,,,,,,,,,,,
