"USC00045026","2018-06-03","36.6044","-118.7325","2052.8","LODGEPOLE, CA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","   39",",,7",,,,,,,,,"   61",",,7,0800",,,,,,,,,,,,
"USC00045026","2018-06-04","36.6044","-118.7325","2052.8","LODGEPOLE, CA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","   61",",,7",,,,,,,,,"   61",",,7,0800",,,,,,,,,,,,
"USC00045026","2018-06-05","36.6044","-118.7325","2052.8","LODGEPOLE, CA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","   61",",,7",,,,,,,,,"   67",",,7,0800",,,,,,,,,,,,
"USC00045026","2018-06-06","36.6044","-118.7325","2052.8","LODGEPOLE, CA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","   44",",,7",,,,,,,,,"   50",",,7,0800",,,,,,,,,,,,
"USC00045026","2018-06-07","36.6044","-118.7325","2052.8","LODGEPOLE, CA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   33",",,7",,,,,,,,,"   39",",,7,0800",,,,,,,,,,,,
"USC00045026","2018-06-08","36.6044","-118.7325","2052.8","LODGEPOLE, CA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   39",",,7",,,,,,,,,"   56",",,7,0800",,,,,,,,,,,,
"USC00045026","2018-06-09","36.6044","-118.7325","2052.8","LODGEPOLE, CA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   39",",,7",,,,,,,,,"   39",",,7,0800",,,,,,,,,,,,
"USC00045026","2018-06-10","36.6044","-118.7325","2052.8","LODGEPOLE, CA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   11",",,7",,,,,,,,,"   17",",,7,0800",,,,,,,,,,,,
"USC00045026","2018-06-11","36.6044","-118.7325","2052.8","LODGEPOLE, CA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   11",",,7",,,,,,,,,"   50",",,7,0800",,,,,,,,,,,,
"USC00045026","2018-06-12","36.6044","-118.7325","2052.8","LODGEPOLE, CA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","   50",",,7",,,,,,,,,"   78",",,7,0800",,,,,,,,,,,,
"USC00045026","2018-06-13","36.6044","-118.7325","2052.8","LODGEPOLE, CA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","   78",",,7",,,,,,,,,"   78",",,7,0800",,,,,,,,,,,,
"USC00045026","2018-06-14","36.6044","-118.7325","2052.8","LODGEPOLE, CA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","   78",",,7",,,,,,,,,"   78",",,7,0800",,,,,,,,,,,,
"USC00045026","2018-06-15","36.6044","-118.7325","2052.8","LODGEPOLE, CA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","   56",",,7",,,,,,,,,"   56",",,7,0800",,,,,,,,,,,,
