"USW00054785","2018-07-05","40.62405","-74.66905","32.0","SOMERSET AIRPORT, NJ US","    0",",,W,2400",,,"  322",",,W","  217",",,W","   15",",,W",,," 1411",",,W",,,"  180",",,W","  170",",,W","   58",",,W","   76",",,W",,,,,,,,
"USW00054785","2018-07-06","40.62405","-74.66905","32.0","SOMERSET AIRPORT, NJ US","  163",",,W,2400",,,"  289",",,W","  189",",,W","   21",",,W",,," 1637",",,W",,,"  340",",,W","  340",",,W","   72",",,W","   94",",,W",,,,,,,,
"USW00054785","2018-07-07","40.62405","-74.66905","32.0","SOMERSET AIRPORT, NJ US","    0",",,W,2400",,,"  267",",,W","  111",",,W","   13",",,W",,," 0842",",,W",,,"   30",",,W","   40",",,W","   63",",,W","   85",",,W",,,,,,,,
"USW00054785","2018-07-08","40.62405","-74.66905","32.0","SOMERSET AIRPORT, NJ US","    0",",,W,2400",,,"  300",",,W","  111",",,W","   11",",,W",,," 1901",",,W",,,"  170",",,W","  140",",,W","   36",",,W","   54",",,W",,,,,,,,
"USW00054785","2018-07-09","40.62405","-74.66905","32.0","SOMERSET AIRPORT, NJ US","    0",",,W,2400",,,"  306",",,W","  122",",,W","    8",",,W",,," 1612",",,W",,,"  200",",,W","  220",",,W","   40",",,W","   58",",,W",,,,,,,,
"USW00054785","2018-07-10","40.62405","-74.66905","32.0","SOMERSET AIRPORT, NJ US","    0",",,W,2400",,,"  339",",,W","  144",",,W","    8",",,W",,," 1958",",,W",,,"  350",",,W","  350",",,W","   58",",,W","   76",",,W",,,,,,,,
"USW00054785","2018-07-11","40.62405","-74.66905","32.0","SOMERSET AIRPORT, NJ US","    0",",,W,2400",,,"  317",",,W","  172",",,W","   20",",,W",,," 1151",",,W",,,"   20",",,W","   10",",,W","   58",",,W","   81",",,W",,,,,,,,
"USW00054785","2018-07-12","40.62405","-74.66905","32.0","SOMERSET AIRPORT, NJ US","    0",",,W,2400",,,"  300",",,W","  167",",,W","   13",",,W",,," 1822",",,W",,,"  180",",,W","  160",",,W","   45",",,W","   58",",,W",,,,,,,,
"USW00054785","2018-07-13","40.62405","-74.66905","32.0","SOMERSET AIRPORT, NJ US","    0",",,W,2400",,,"  306",",,W","  144",",,W","    7",",,W",,," 1640",",,W",,,"  170",",,W","  160",",,W","   40",",,W","   67",",,W",,,,,,,,
"USW00054785","2018-07-14","40.62405","-74.66905","32.0","SOMERSET AIRPORT, NJ US","    0",",,W,2400",,,"  317",",,W","  150",",,W","   12",",,W",,," 1148",",,W",,,"  200",",,W","  180",",,W","   54",",,W","   85",",,W",,,,,,,,
