"USC00446999","2018-07-07","37.2008","-80.5864","548.6","RADFORD 3 N, VA US","  163",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  172",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,,,
"USC00446999","2018-07-08","37.2008","-80.5864","548.6","RADFORD 3 N, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  106",",,7",,,,,"  111",",,7,0800",,,,,,,,,,,,,,
"USC00446999","2018-07-09","37.2008","-80.5864","548.6","RADFORD 3 N, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","   83",",,7",,,,,"  122",",,7,0800",,,,,,,,,,,,,,
"USC00446999","2018-07-10","37.2008","-80.5864","548.6","RADFORD 3 N, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  122",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,,,
"USC00446999","2018-07-11","37.2008","-80.5864","548.6","RADFORD 3 N, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  150",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,,,
"USC00446999","2018-07-12","37.2008","-80.5864","548.6","RADFORD 3 N, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  139",",,7",,,,,"  200",",,7,0800",,,,,,,,,,,,,,
"USC00446999","2018-07-13","37.2008","-80.5864","548.6","RADFORD 3 N, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  156",",,7",,,,,"  200",",,7,0800",,,,,,,,,,,,,,
"USC00446999","2018-07-14","37.2008","-80.5864","548.6","RADFORD 3 N, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  167",",,7",,,,,"  172",",,7,0800",,,,,,,,,,,,,,
"USC00446999","2018-07-15","37.2008","-80.5864","548.6","RADFORD 3 N, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  167",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,,,
"USC00446999","2018-07-16","37.2008","-80.5864","548.6","RADFORD 3 N, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  178",",,7",,,,,"  206",",,7,0800",,,,,,,,,,,,,,
"USC00446999","2018-07-17","37.2008","-80.5864","548.6","RADFORD 3 N, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  178",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,,,
"USC00446999","2018-07-18","37.2008","-80.5864","548.6","RADFORD 3 N, VA US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  167",",,7",,,,,"  211",",,7,0800",,,,,,,,,,,,,,
"USC00446999","2018-07-19","37.2008","-80.5864","548.6","RADFORD 3 N, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  111",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,,,
"USC00446999","2018-07-20","37.2008","-80.5864","548.6","RADFORD 3 N, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  161",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,,,
"USC00446999","2018-07-21","37.2008","-80.5864","548.6","RADFORD 3 N, VA US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  194",",,7",,,,,"  200",",,7,0800",,,,,,,,,,,,,,
"USC00446999","2018-07-22","37.2008","-80.5864","548.6","RADFORD 3 N, VA US",,,"    0",",,7,0800","    0",",,7,0800","  289",",,7","  161",",,7",,,,,"  167",",,7,0800",,,,,,,,,,,,,,
"USC00446999","2018-07-23","37.2008","-80.5864","548.6","RADFORD 3 N, VA US",,,"    0",",,7,0800","    0",",,7,0800","  239",",,7","  156",",,7","    2",",,7","  406",",,7","  167",",,7,0800",,,,,,,,,,,,,,
"USC00446999","2018-07-24","37.2008","-80.5864","548.6","RADFORD 3 N, VA US","   46",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  167",",,7",,,,,"  206",",,7,0800",,,,,,,,,,,,,,
"USC00446999","2018-07-25","37.2008","-80.5864","548.6","RADFORD 3 N, VA US","   18",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  183",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,,,
"USC00446999","2018-07-26","37.2008","-80.5864","548.6","RADFORD 3 N, VA US","   69",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  167",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,,,
"USC00446999","2018-07-27","37.2008","-80.5864","548.6","RADFORD 3 N, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  161",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,,,
