"USC00220660","2018-02-02","33.1772","-90.4919","35.1","BELZONI, MS US","   10",",,7,0700","    0",",,7","    0",",,7","  211",",,7","  -11",",,7",,,,,"  -11",",,7,0700",,,,,"  106",",,7",,,,,"  150",",,7",,,,,,,,,,,,,,,,,,
"USC00220660","2018-02-03","33.1772","-90.4919","35.1","BELZONI, MS US","    0",",,7,0700","    0",",,7","    0",",,7","   67",",,7","  -11",",,7",,,,,"   -6",",,7,0700",,,,,"   78",",,7",,,,,"  106",",,7",,,,,,,,,,,,,,,,,,
"USC00220660","2018-02-04","33.1772","-90.4919","35.1","BELZONI, MS US","  483",",,7,0700","    0",",,7","    0",",,7","  122",",,7","   -6",",,7",,,,,"   72",",,7,0700",,,,,"   89",",,7",,,,,"  106",",,7",,,,,,,,,,,,,,,,,,
"USC00220660","2018-02-05","33.1772","-90.4919","35.1","BELZONI, MS US","    0",",,7,0700","    0",",,7","    0",",,7","  133",",,7","   -6",",,7",,,,,"    0",",,7,0700",,,,,"  100",",,7",,,,,"  106",",,7",,,,,,,,,,,,,,,,,,
"USC00220660","2018-02-06","33.1772","-90.4919","35.1","BELZONI, MS US","   30",",,7,0700","    0",",,7","    0",",,7","  111",",,7","    0",",,7",,,,,"   83",",,7,0700",,,,,"  100",",,7",,,,,"  128",",,7",,,,,,,,,,,,,,,,,,
"USC00220660","2018-02-07","33.1772","-90.4919","35.1","BELZONI, MS US",,,"    0",",,7","    0",",,7","  106",",,7","   22",",,7",,,,,"   28",",,7,0700",,,,,"  111",",,7",,,,,"  122",",,7",,,,,,,,,"    1",",,7",,,,,,,,
"USC00220660","2018-02-08","33.1772","-90.4919","35.1","BELZONI, MS US",,,"    0",",,7","    0",",,7",,,,,"    2",",,7","  577",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00220660","2018-02-09","33.1772","-90.4919","35.1","BELZONI, MS US","    0",",,7,0700","    0",",,7","    0",",,7","  128",",,7","  -17",",,7",,,,,"   44",",,7,0700",,,,,"   78",",,7",,,,,"  100",",,7",,,,,,,,,,,,,,,,,,
"USC00220660","2018-02-10","33.1772","-90.4919","35.1","BELZONI, MS US","   89",",,7,0700","    0",",,7","    0",",,7","  167",",,7","   44",",,7",,,,,"  161",",,7,0700",,,,,"   89",",,7",,,,,"  128",",,7",,,,,,,,,"    1",",,7",,,,,,,,
"USC00220660","2018-02-11","33.1772","-90.4919","35.1","BELZONI, MS US","  445",",,7,0700","    0",",,7","    0",",,7","  172",",,7","   67",",,7",,,,,"   72",",,7,0700",,,,,"  122",",,7",,,,,"  161",",,7",,,,,,,,,,,,,,,,,,
"USC00220660","2018-02-12","33.1772","-90.4919","35.1","BELZONI, MS US","    8",",,7,0700","    0",",,7","    0",",,7","   72",",,7","    6",",,7",,,,,"   11",",,7,0700",,,,,"   89",",,7",,,,,"  156",",,7",,,,,,,,,,,,,,,,,,
"USC00220660","2018-02-13","33.1772","-90.4919","35.1","BELZONI, MS US","    0",",,7,0700","    0",",,7","    0",",,7","   56",",,7","    6",",,7",,,,,"   50",",,7,0700",,,,,"  100",",,7",,,,,"  106",",,7",,,,,,,,,,,,,,,,,,
"USC00220660","2018-02-14","33.1772","-90.4919","35.1","BELZONI, MS US","    0",",,7,0700","    0",",,7","    0",",,7","  156",",,7","   50",",,7",,,,,"  156",",,7,0700",,,,,"  100",",,7",,,,,"  144",",,7",,,,,,,,,,,,,,,,,,
"USC00220660","2018-02-15","33.1772","-90.4919","35.1","BELZONI, MS US","   41",",,7,0700","    0",",,7","    0",",,7","  228",",,7",,,,,,,"  200",",,7,0700",,,,,"  128",",,7",,,,,"  167",",,7",,,,,,,,,,,,,,,,,,
"USC00220660","2018-02-16","33.1772","-90.4919","35.1","BELZONI, MS US","    0",",,7,0700","    0",",,7","    0",",,7","  267",",,7","  178",",,7",,,,,"  183",",,7,0700",,,,,"  156",",,7",,,,,"  183",",,7",,,,,,,,,,,,,,,,,,
"USC00220660","2018-02-17","33.1772","-90.4919","35.1","BELZONI, MS US","   25",",,7,0700","    0",",,7","    0",",,7","  194",",,7","   89",",,7",,,,,"  100",",,7,0700",,,,,"  150",",,7",,,,,"  178",",,7",,,,,,,,,,,,,,,,,,
"USC00220660","2018-02-18","33.1772","-90.4919","35.1","BELZONI, MS US","  140",",,7,0700","    0",",,7","    0",",,7","  139",",,7","   89",",,7",,,,,"   89",",,7,0700",,,,,"  133",",,7",,,,,"  167",",,7",,,,,,,,,,,,,,,,,,
"USC00220660","2018-02-19","33.1772","-90.4919","35.1","BELZONI, MS US","    0",",,7,0700","    0",",,7","    0",",,7","  178",",,7","   89",",,7",,,,,"  172",",,7,0700",,,,,"   89",",,7",,,,,"  144",",,7",,,,,,,,,,,,,,,,,,
"USC00220660","2018-02-20","33.1772","-90.4919","35.1","BELZONI, MS US","    0",",,7,0700","    0",",,7","    0",",,7","  272",",,7","  172",",,7",,,,,"  194",",,7,0700",,,,,"   89",",,7",,,,,"  183",",,7",,,,,,,,,,,,,,,,,,
"USC00220660","2018-02-21","33.1772","-90.4919","35.1","BELZONI, MS US","    0",",,7,0700","    0",",,7","    0",",,7","  289",",,7","  194",",,7",,,,,"  217",",,7,0700",,,,,"  178",",,7",,,,,"  200",",,7",,,,,,,,,,,,,,,,,,
"USC00220660","2018-02-22","33.1772","-90.4919","35.1","BELZONI, MS US","  406",",,7,0700","    0",",,7","    0",",,7","  278",",,7","  117",",,7",,,,,"  156",",,7,0700",,,,,"  183",",,7",,,,,"  189",",,7",,,,,,,,,,,,,,,,,,
