"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00243378","2018-04-27","45.0316","-110.7036","1607.8","GARDINER, MT US","    0",",,7,1700",,,,,"  244",",,7","   -6",",,7",,,,,,,,,"  233",",,7,1700",,,,,,,,,,,,
"USC00243378","2018-04-28","45.0316","-110.7036","1607.8","GARDINER, MT US","    0",",,7,1700",,,,,"  239",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00243378","2018-04-29","45.0316","-110.7036","1607.8","GARDINER, MT US","    0",",,7,1700",,,,,"  239",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00243378","2018-04-30","45.0316","-110.7036","1607.8","GARDINER, MT US","    5",",,7,1700",,,,,"  250",",,7","    0",",,7",,,,,,,,,"   61",",,7,1700",,,,,,,,,,,,
"USC00243378","2018-05-01","45.0316","-110.7036","1607.8","GARDINER, MT US","    0",",,7,1700",,,,,"  106",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00243378","2018-05-02","45.0316","-110.7036","1607.8","GARDINER, MT US","    0",",,7,1700",,,,,"  150",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00243378","2018-05-03","45.0316","-110.7036","1607.8","GARDINER, MT US","    0",",,7,1700",,,,,"  189",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00243378","2018-05-04","45.0316","-110.7036","1607.8","GARDINER, MT US","    0",",,7,1700",,,,,"  189",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00243378","2018-05-05","45.0316","-110.7036","1607.8","GARDINER, MT US","    0",",,7,1700",,,,,"  200",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00243378","2018-05-06","45.0316","-110.7036","1607.8","GARDINER, MT US","    0",",,7,1700",,,,,"  222",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00243378","2018-05-07","45.0316","-110.7036","1607.8","GARDINER, MT US","    0",",,7,1700",,,,,"  244",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00243378","2018-05-08","45.0316","-110.7036","1607.8","GARDINER, MT US","    0",",,7,1700",,,,,"  239",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00243378","2018-05-09","45.0316","-110.7036","1607.8","GARDINER, MT US","    0",",,7,1700",,,,,"  256",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00243378","2018-05-10","45.0316","-110.7036","1607.8","GARDINER, MT US","    0",",,7,1700",,,,,"  239",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00243378","2018-05-11","45.0316","-110.7036","1607.8","GARDINER, MT US","    0",",,7,1700",,,,,"  233",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00243378","2018-05-12","45.0316","-110.7036","1607.8","GARDINER, MT US","    0",",,7,1700",,,,,"  233",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00243378","2018-05-13","45.0316","-110.7036","1607.8","GARDINER, MT US","    0",",,7,1700",,,,,"  200",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00243378","2018-05-14","45.0316","-110.7036","1607.8","GARDINER, MT US","    0",",,7,1700",,,,,"  211",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00243378","2018-05-15","45.0316","-110.7036","1607.8","GARDINER, MT US","    0",",,7,1700",,,,,"  239",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00243378","2018-05-16","45.0316","-110.7036","1607.8","GARDINER, MT US","    0",",,7,1700",,,,,"  217",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00243378","2018-05-17","45.0316","-110.7036","1607.8","GARDINER, MT US","    0",",,7,1700",,,,,"  222",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00243378","2018-05-18","45.0316","-110.7036","1607.8","GARDINER, MT US","    0",",,7,1700",,,,,"  217",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00243378","2018-05-19","45.0316","-110.7036","1607.8","GARDINER, MT US","    0",",,7,1700",,,,,"  222",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,,
