"USC00082944","2017-01-20","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","    0",",,7,0900","    0",",,7","    0",",,7","  261",",,7","  178",",,7",,,,,"  183",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00082944","2017-01-21","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","    0",",,7,0900",,,,,"  272",",,7","  144",",,7",,,,,"  200",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00082944","2017-01-22","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","  180",",,7,0900",,,,,"  267",",,7","  167",",,7",,,,,"  217",",,7,0900",,,"    1",",,7",,,,,,,,,,,,,,
"USC00082944","2017-01-23","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","  305",",,7,0900","    0",",,7","    0",",,7","  267",",,7","  133",",,7",,,,,"  144",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00082944","2017-01-24","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","    3",",,7,0900",,,,,"  200",",,7","  117",",,7",,,,,"  200",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00082944","2017-01-25","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","    0",",,7,0900",,,,,"  211",",,7","   83",",,7",,,,,"   83",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00082944","2017-01-26","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","    0",",,7,0900",,,,,"  244",",,7","   83",",,7",,,,,"  200",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00082944","2017-01-27","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","    0",",,7,0900",,,,,"  250",",,7","   83",",,7",,,,,"   94",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00082944","2017-01-28","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","    0",",,7,0900",,,,,"  244",",,7","   61",",,7",,,,,"   72",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00082944","2017-01-29","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","    0",",,7,0900","    0",",,7","    0",",,7","  250",",,7","   67",",,7",,,,,"   83",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00082944","2017-01-30","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","    0",",,7,0900",,,,,"  167",",,7","   67",",,7",,,,,"   67",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00082944","2017-01-31","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","    0",",,7,0900","    0",",,7","    0",",,7","  161",",,7","   61",",,7",,,,,"   83",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00082944","2017-02-01","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","    0",",,7,0900","    0",",,7","    0",",,7","  228",",,7","   61",",,7",,,,,"  161",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00082944","2017-02-02","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","    0",",,7,0900",,,,,"  233",",,7","   61",",,7",,,,,"  100",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00082944","2017-02-03","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","    0",",,7,0900","    0",",,7","    0",",,7","  222",",,7","  100",",,7",,,,,"  133",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00082944","2017-02-04","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","    0",",,7,0900","    0",",,7","    0",",,7","  250",",,7","  106",",,7",,,,,"  117",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00082944","2017-02-05","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","    0",",,7,0900",,,,,"  128",",,7","   94",",,7",,,,,"  100",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00082944","2017-02-06","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","    0",",,7,0900","    0",",,7","    0",",,7","  183",",,7","  100",",,7",,,,,"  111",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00082944","2017-02-07","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","    0",",,7,0900","    0",",,7","    0",",,7","  189",",,7","  106",",,7",,,,,"  172",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00082944","2017-02-08","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","   76",",,7,0900",,,,,"  239",",,7","  133",",,7",,,,,"  144",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00082944","2017-02-09","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","   13",",,7,0900","    0",",,7","    0",",,7","  256",",,7","  144",",,7",,,,,"  211",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00082944","2017-02-10","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","    0",",,7,0900","    0",",,7","    0",",,7","  256",",,7","   78",",,7",,,,,"   83",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00082944","2017-02-11","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","    0",",,7,0900",,,,,"  100",",,7","   83",",,7",,,,,"  100",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00082944","2017-02-12","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","    0",",,7,0900","    0",",,7","    0",",,7","  256",",,7","  100",",,7",,,,,"  139",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00082944","2017-02-13","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","    0",",,7,0900","    0",",,7","    0",",,7","  261",",,7","  100",",,7",,,,,"  189",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00082944","2017-02-17","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","    0",",,7,0900",,,,,"  189",",,7","   56",",,7",,,,,"  100",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00082944","2017-02-18","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","    0",",,7,0900","    0",",,7","    0",",,7","  189",",,7","  100",",,7",,,,,"  128",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00082944","2017-02-19","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","    0",",,7,0900","    0",",,7","    0",",,7","  228",",,7","  100",",,7",,,,,"  156",",,7,0900","    1",",,7",,,,,,,,,,,,,,,,
"USC00082944","2017-02-21","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","    0",",,7,0900","    0",",,7","    0",",,7","  217",",,7","  122",",,7",,,,,"  189",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00082944","2017-02-22","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","   38",",,7,0900","    0",",,7","    0",",,7","  239",",,7","  122",",,7",,,,,"  189",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00082944","2017-02-23","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","  406",",,7,0900",,,,,"  222",",,7","  172",",,7",,,,,"  183",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00082944","2017-02-24","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","    8",",,7,0900","    0",",,7","    0",",,7","  217",",,7","  167",",,7",,,,,"  183",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00082944","2017-02-25","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","    0",",,7,0900",,,,,"  228",",,7","  161",",,7",,,,,"  222",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00082944","2017-02-26","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","    0",",,7,0900","    0",",,7","    0",",,7","  272",",,7","  106",",,7",,,,,"  156",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00082944","2017-02-27","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","    0",",,7,0900","    0",",,7","    0",",,7","  194",",,7","  139",",,7",,,,,"  194",",,7,0900",,,,,,,,,,,,,,,,,,
"USC00082944","2017-02-28","30.6669","-81.4525","14.9","FERNANDINA BEACH, FL US","    0",",,7,0900","    0",",,7","    0",",,7","  239",",,7","  172",",,7",,,,,"  239",",,7,0900",,,,,,,,,,,,,,,,,,
